PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
21529,10.87086,10.94415,10.98232,1.282811,1.286984,1.29949,263.2924,640.5452,3858.5,2597.603,44.88125,
21530,10.92199,10.94415,11.04814,-1.0,-1.0,-1.0,-1.0,660.2123,1068.25,1548.63,3.825401,
21531,10.92199,10.94415,11.04814,1.086264,1.094762,1.104668,223.8276,660.2123,342.0,116.2089,6.84,
21532,10.92199,10.94415,11.04814,1.186395,1.194814,1.204627,244.2835,660.2123,1068.25,359.5971,21.365,
21533,10.90497,10.94415,11.02055,-1.0,-1.0,-1.0,-1.0,697.7904,1135.563,2137.177,3.093832,
21534,10.90497,10.94415,11.02055,1.023737,1.039403,1.047938,212.2762,697.7904,311.5,180.731,6.23,
21535,10.90497,10.94415,11.02055,1.103253,1.111738,1.128687,227.0492,697.7904,1034.0,488.5023,20.68,
21539,10.91645,10.94415,11.02607,-1.0,-1.0,-1.0,-1.0,908.2087,2597.313,3930.332,6.336406,
21540,10.91645,10.94415,11.02607,1.09193,1.100423,1.110324,223.7313,908.2087,704.5,239.2575,14.09,
21541,10.91645,10.94415,11.02607,1.117391,1.125864,1.135741,228.9038,908.2087,1129.75,382.7629,22.595,
21542,10.91645,10.94415,11.02607,1.142791,1.154061,1.162505,234.6365,908.2087,264.125,99.18164,5.2825,
21543,10.91645,10.94415,11.02607,1.211631,1.22003,1.229821,248.0491,908.2087,1045.5,351.1023,20.91,
21544,10.87633,10.94415,11.00962,-1.0,-1.0,-1.0,-1.0,976.313,2070.688,3029.808,6.040697,
21545,10.87633,10.94415,11.00962,0.9622765,0.9708735,0.9808946,197.1859,976.313,1409.0,484.3307,28.18,
21546,10.87633,10.94415,11.00962,1.278638,1.286984,1.296712,261.3884,976.313,882.25,294.4162,17.645,
21547,10.85334,10.94415,10.98774,-1.0,-1.0,-1.0,-1.0,1001.813,8282.188,20900.1,19.28747,
21548,10.85334,10.94415,10.98774,1.368705,1.37698,1.392135,279.5676,1001.813,761.25,285.5315,15.225,
21549,10.85334,10.94415,10.98774,1.408643,1.416887,1.425124,287.6697,1001.813,806.75,265.9319,16.135,
21550,10.85334,10.94415,10.98774,1.554701,1.570955,1.57772,318.9501,1001.813,1459.5,702.6188,29.19,
21551,10.85334,10.94415,10.98774,1.57772,1.591237,1.596639,323.068,1001.813,1391.625,879.8961,27.46875,
21552,10.85334,10.94415,10.98774,1.596639,1.603387,1.610132,325.5349,1001.813,2305.938,1003.238,45.755,
21553,10.85334,10.94415,10.98774,1.610132,1.614176,1.620913,327.7253,1001.813,1788.875,942.7429,16.6825,
21554,10.85334,10.94415,10.98774,1.620913,1.628992,1.634375,330.7334,1001.813,2759.625,1461.179,43.48125,
21555,10.85334,10.94415,10.98774,1.634375,1.646475,1.657219,334.2829,1001.813,3176.25,1924.428,63.525,26988
21556,10.92199,10.94415,11.02055,-1.0,-1.0,-1.0,-1.0,1141.561,1480.938,2276.135,4.502733,
21557,10.92199,10.94415,11.02055,1.203226,1.211631,1.221429,245.5869,1141.561,852.25,286.434,17.045,
21558,10.92199,10.94415,11.02055,1.268892,1.277246,1.286984,258.8864,1141.561,838.25,279.9922,16.765,
21559,10.92199,10.94415,11.05368,-1.0,-1.0,-1.0,-1.0,1144.106,1170.5,1579.473,3.540053,
21560,10.92199,10.94415,11.05368,0.9220665,0.9306955,0.9407541,188.6387,1144.106,1170.5,403.8529,23.41,
21561,10.92199,10.94968,11.01509,-1.0,-1.0,-1.0,-1.0,68.84608,1129.375,1639.991,4.109867,
21562,10.92199,10.94968,11.01509,0.78014,0.7888831,0.7990744,187.3762,68.84608,882.25,308.4181,17.645,
21563,10.92199,10.94968,11.01509,0.8179758,0.8266883,0.8368442,196.3558,68.84608,329.5,114.7859,6.59,
21564,10.92199,10.94968,11.01509,1.367325,1.375602,1.385249,326.7342,68.84608,312.5,103.4151,6.25,
21565,10.89347,10.94968,10.9769,-1.0,-1.0,-1.0,-1.0,198.1864,1470.5,1940.909,3.668821,
