params,mean_score
"{'regressor__C': 450.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.491875769051988
"{'regressor__C': 450.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.491919057237276
"{'regressor__C': 450.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.491967599255221
"{'regressor__C': 450.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492001948593187
"{'regressor__C': 450.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.4920435339025335
"{'regressor__C': 450.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.4920985446885835
"{'regressor__C': 450.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492140974004088
"{'regressor__C': 450.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492181107303999
"{'regressor__C': 450.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492221189038198
"{'regressor__C': 451.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492264198970983
"{'regressor__C': 451.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492302514503544
"{'regressor__C': 451.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492358072988603
"{'regressor__C': 451.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492408212266719
"{'regressor__C': 451.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492444414156994
"{'regressor__C': 451.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.49249010469714
"{'regressor__C': 451.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492530641030958
"{'regressor__C': 451.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.49257608165783
"{'regressor__C': 451.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.4926280939644245
"{'regressor__C': 451.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.49266536083049
"{'regressor__C': 452.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492699502858491
"{'regressor__C': 452.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492748456684785
"{'regressor__C': 452.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492792906331017
"{'regressor__C': 452.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492831828518433
"{'regressor__C': 452.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492882624896814
"{'regressor__C': 452.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.4929231864491355
"{'regressor__C': 452.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.492959196303735
"{'regressor__C': 452.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.493001671098841
"{'regressor__C': 452.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.493044057113126
"{'regressor__C': 452.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",-6.4930889048167275
"{'regressor__C': 447.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.56978624828015
"{'regressor__C': 447.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.569806199695594
"{'regressor__C': 447.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.569837732272046
"{'regressor__C': 447.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.569856179578798
"{'regressor__C': 447.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.569885554268208
"{'regressor__C': 447.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5699118665956595
"{'regressor__C': 447.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.569930003542871
"{'regressor__C': 447.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.56996012762594
"{'regressor__C': 447.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.569984555563763
"{'regressor__C': 447.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570007183608613
"{'regressor__C': 448.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570021134887672
"{'regressor__C': 448.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.57005478646492
"{'regressor__C': 448.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.57007435111252
"{'regressor__C': 448.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5700975675673225
"{'regressor__C': 448.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570120646859036
"{'regressor__C': 448.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5701459654734045
"{'regressor__C': 448.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570167356697612
"{'regressor__C': 448.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570201134353922
"{'regressor__C': 448.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570220622390751
"{'regressor__C': 448.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5702529757864765
"{'regressor__C': 449.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570273125588776
"{'regressor__C': 449.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570295402343481
"{'regressor__C': 449.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570328861957274
"{'regressor__C': 449.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570349921285076
"{'regressor__C': 449.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570369832469334
"{'regressor__C': 449.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570401496957441
"{'regressor__C': 449.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5704209829539835
"{'regressor__C': 449.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570449463551728
"{'regressor__C': 449.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5704758718079415
"{'regressor__C': 449.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570504520837445
"{'regressor__C': 450.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570514962241429
"{'regressor__C': 450.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570554908601672
"{'regressor__C': 450.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570584694576936
"{'regressor__C': 450.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570611605520087
"{'regressor__C': 450.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570631092889658
"{'regressor__C': 450.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570657497442032
"{'regressor__C': 450.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.57068023845161
"{'regressor__C': 450.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570703869317032
"{'regressor__C': 450.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570732034445629
"{'regressor__C': 450.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.57076459503254
"{'regressor__C': 451.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570782183845382
"{'regressor__C': 451.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570812187981728
"{'regressor__C': 451.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570838392239037
"{'regressor__C': 451.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570864626107087
"{'regressor__C': 451.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570891350606385
"{'regressor__C': 451.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5709136321131405
"{'regressor__C': 451.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570945512711884
"{'regressor__C': 451.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570975205935124
"{'regressor__C': 451.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.570994194603852
"{'regressor__C': 451.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.57101864523314
"{'regressor__C': 452.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571047826743666
"{'regressor__C': 452.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5710728781551255
"{'regressor__C': 452.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571095172790766
"{'regressor__C': 452.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571123066831981
"{'regressor__C': 452.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571155159322299
"{'regressor__C': 452.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.5711756850113066
"{'regressor__C': 452.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571205561474622
"{'regressor__C': 452.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571230203756054
"{'regressor__C': 452.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571260867065665
"{'regressor__C': 452.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-6.571281201212698
"{'regressor__C': 447.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639012306902881
"{'regressor__C': 447.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639014456910225
"{'regressor__C': 447.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.63902823326774
"{'regressor__C': 447.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639029979943106
"{'regressor__C': 447.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639043953079919
"{'regressor__C': 447.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6390546707931675
"{'regressor__C': 447.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639059863146269
"{'regressor__C': 447.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639070674187519
"{'regressor__C': 447.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639080943996538
"{'regressor__C': 447.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6390851090857845
"{'regressor__C': 448.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639099624891127
"{'regressor__C': 448.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639101462858647
"{'regressor__C': 448.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639111493312314
"{'regressor__C': 448.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639117647989807
"{'regressor__C': 448.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639123242682624
"{'regressor__C': 448.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639135294895012
"{'regressor__C': 448.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639143573443573
"{'regressor__C': 448.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639154058554792
"{'regressor__C': 448.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639163398164856
"{'regressor__C': 448.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639167354525033
"{'regressor__C': 449.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6391761084049685
"{'regressor__C': 449.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639189721568938
"{'regressor__C': 449.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639194495184018
"{'regressor__C': 449.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639198295562831
"{'regressor__C': 449.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639215789246506
"{'regressor__C': 449.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639221836148015
"{'regressor__C': 449.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639225871590092
"{'regressor__C': 449.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6392408678551575
"{'regressor__C': 449.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6392489108003145
"{'regressor__C': 449.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639258376137246
"{'regressor__C': 450.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639266776856653
"{'regressor__C': 450.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639274311855444
"{'regressor__C': 450.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639285616794671
"{'regressor__C': 450.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6392954393691355
"{'regressor__C': 450.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639305598031988
"{'regressor__C': 450.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639308701679198
"{'regressor__C': 450.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.63932191088266
"{'regressor__C': 450.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639329280362506
"{'regressor__C': 450.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639339298524346
"{'regressor__C': 450.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639350322424236
"{'regressor__C': 451.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639356172132839
"{'regressor__C': 451.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639364609418959
"{'regressor__C': 451.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639373813134905
"{'regressor__C': 451.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639391496873313
"{'regressor__C': 451.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639392200961594
"{'regressor__C': 451.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639404647733244
"{'regressor__C': 451.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.63941249321611
"{'regressor__C': 451.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639418229033638
"{'regressor__C': 451.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639427434601729
"{'regressor__C': 451.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639430372938551
"{'regressor__C': 452.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639443339377941
"{'regressor__C': 452.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639443599036323
"{'regressor__C': 452.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639445533070613
"{'regressor__C': 452.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639467829479648
"{'regressor__C': 452.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6394695700824355
"{'regressor__C': 452.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.6394733016097796
"{'regressor__C': 452.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639474610393319
"{'regressor__C': 452.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639484483318931
"{'regressor__C': 452.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639496317159816
"{'regressor__C': 452.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-6.639500183192244
"{'regressor__C': 452.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995484338751625
"{'regressor__C': 452.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699549261805839
"{'regressor__C': 452.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699551176536928
"{'regressor__C': 452.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699553478032346
"{'regressor__C': 452.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699554057337482
"{'regressor__C': 452.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699554978898644
"{'regressor__C': 452.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995583737402935
"{'regressor__C': 452.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995624658984925
"{'regressor__C': 452.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995637453109245
"{'regressor__C': 452.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699569436739857
"{'regressor__C': 451.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.69957094323155
"{'regressor__C': 451.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699572598170391
"{'regressor__C': 451.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699574820059505
"{'regressor__C': 451.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699575314792585
"{'regressor__C': 451.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699575904469438
"{'regressor__C': 451.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699576093093286
"{'regressor__C': 450.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699577029930729
"{'regressor__C': 451.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699577824382436
"{'regressor__C': 451.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699578202185758
"{'regressor__C': 451.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699578587544631
"{'regressor__C': 450.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995809583276635
"{'regressor__C': 450.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699581387596258
"{'regressor__C': 450.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699584112833286
"{'regressor__C': 450.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699585072443988
"{'regressor__C': 450.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699585247447452
"{'regressor__C': 451.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995855343811765
"{'regressor__C': 450.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699590559887086
"{'regressor__C': 450.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699591389389216
"{'regressor__C': 449.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6995945926683245
"{'regressor__C': 450.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699595580824587
"{'regressor__C': 450.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699597538950961
"{'regressor__C': 449.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699602789942648
"{'regressor__C': 449.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699603849468693
"{'regressor__C': 449.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6996050025618565
"{'regressor__C': 449.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699608252283073
"{'regressor__C': 449.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699612971922795
"{'regressor__C': 449.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6996133543898395
"{'regressor__C': 449.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699615456768978
"{'regressor__C': 449.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6996185069868694
"{'regressor__C': 449.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.69961964477156
"{'regressor__C': 448.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699622803983568
"{'regressor__C': 448.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6996268195336
"{'regressor__C': 448.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699631242190233
"{'regressor__C': 448.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699639756579483
"{'regressor__C': 448.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699641060226129
"{'regressor__C': 448.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699645736640499
"{'regressor__C': 448.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699653157373773
"{'regressor__C': 448.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.69965484411333
"{'regressor__C': 448.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699656080374686
"{'regressor__C': 448.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699663974063949
"{'regressor__C': 447.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699667478368019
"{'regressor__C': 447.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699672603075918
"{'regressor__C': 447.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699675798906949
"{'regressor__C': 447.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699680554952501
"{'regressor__C': 447.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699688549928493
"{'regressor__C': 447.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699690911080222
"{'regressor__C': 447.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.6996945329435755
"{'regressor__C': 447.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699697338232038
"{'regressor__C': 447.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699705705712254
"{'regressor__C': 447.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-6.699707975724392
