Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,9.566152316084137,0.5453062431512775,8.360717881932127,0.03995701251076575,0.03923392728369156,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",5.2835694628214664
1,5.500463677579763,0.6024640144075735,4.854010934880975,0.021794239732311944,0.02143669671615751,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.504273300114747
2,6.072795485295858,0.6693884094402404,4.8687581902684185,0.020850782112259665,0.021401303174870073,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.1595296113928
3,8.671337455045824,0.7920358383612092,5.989707091629914,0.010332389738321774,0.03221976457453075,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",5.672334245222061
4,7.678760380728055,0.8637055316951916,6.297333090913749,0.025126757591022904,0.028231101302558907,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.184873557658733
5,6.234058699129141,0.7886063070224031,4.481558815332505,0.013666720349686858,0.020585395997168614,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.127019920055912
6,8.011354780449889,-0.29783238153652714,7.437519552685667,0.029231132801120677,0.03182776592233868,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.889656802665513
7,9.018228528609782,0.7111076643705051,7.85354726812858,0.03964482208194234,0.0353727565762885,"{'regressor__C': 500, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",5.865489160483444
8,5.79003262445424,0.3669470253523728,4.619940383026706,0.01891574075775296,0.020325959591302536,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.613638360703443
9,7.156318964016142,0.8931461552396464,4.644670280289215,0.0110126819179865,0.024770790305201795,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.639713822142781
10,5.1078145836267055,0.4358077422908433,3.2280014056184996,0.004913497000581632,0.014522689818377064,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.552427308200414
11,3.7193531437998515,0.9050169773758876,2.499438111416206,0.0070414059391769555,0.010920434542804865,"{'regressor__C': 500, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.255438253140571
12,8.397260731141008,0.8872707364830716,6.443573331440703,0.022147817064094244,0.032077211078117236,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.064892623549386
13,10.205394623147775,0.8278612574473502,8.81417517978816,0.038628013150099755,0.0432270048793801,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.648120358140881
14,8.093313068299164,0.2314279160576812,7.153154298877951,0.028444487187818664,0.03143840453946144,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",5.363187566165036
15,10.26247876228641,0.5456405809506297,9.214158699043779,0.038141737939163235,0.03989440947568893,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.205737886043775
16,11.191424017083966,0.7525372686239639,9.009616573914997,0.03505118409217395,0.04583123262496245,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",5.810660931404012
17,6.224027251614794,0.8212006651409709,5.247626303687866,0.01848951249605283,0.02245086929902877,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.503638267561334
18,6.6233570431896105,0.7582070350430676,5.923438020131333,0.024518972138953796,0.025884136451456635,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.41202546132764
19,5.701390012092336,0.931332530283939,3.861640492455512,0.011214118475481975,0.021048759317134375,"{'regressor__C': 500, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.8385454459783634
20,7.174718487132219,0.744310956388206,6.675557547846357,0.028439206158352905,0.030317108819043773,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.881283117932545
21,7.147948115358164,0.7810485290610942,5.973201289207803,0.016247912080735002,0.02679139849556279,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.416023140968198
22,14.759779491149752,0.38565281567928533,11.692639363591866,0.05604942530584271,0.05140310396047643,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.42704557694437
23,2.2415297840800914,0.9382017035833004,1.744380490372753,0.006250924347852701,0.007930199984572792,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.077508991100554
24,7.0472907120938535,0.42101476536124527,5.690302644018502,0.01771765349711462,0.024330727678063022,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.492124789439485
