PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
12517,10.84844,10.90303,10.95376,1.189202,1.213032,1.227024,249.2891,526.3118,653.375,646.2121,13.0675,
12520,10.79853,10.90844,10.92494,-1.0,-1.0,-1.0,-1.0,354.3352,30291.25,121879.4,38.02334,
12521,10.79853,10.90844,10.92494,0.9249436,0.9579755,0.9894766,199.2725,354.3352,20814.25,23536.77,415.2938,26487
12522,10.79853,10.90844,10.92494,1.018034,1.037979,1.063569,215.9144,354.3352,25017.44,27514.82,500.3488,26341
12527,10.87037,10.90844,10.95376,-1.0,-1.0,-1.0,-1.0,941.8096,26098.44,101543.7,14.0872,
12528,10.87037,10.90844,10.95376,1.523476,1.553345,1.583129,315.6479,941.8096,36352.56,46189.96,727.0513,
12529,10.84844,10.91389,11.02858,-1.0,-1.0,-1.0,-1.0,296.331,8248.75,44955.06,32.84633,
12530,10.84844,10.91389,11.02858,0.8629155,0.8802615,0.8845937,184.4152,296.331,1680.75,1307.607,25.52125,
12531,10.84844,10.91389,11.02858,0.8961377,0.9134305,0.9335704,191.3641,296.331,6882.875,7801.695,133.2025,26599
12534,10.86492,10.91389,10.98816,-1.0,-1.0,-1.0,-1.0,835.5562,22596.94,124354.6,14.02422,
12535,10.86492,10.91389,10.98816,1.382494,1.410017,1.44569,287.0487,835.5562,38274.88,46844.79,346.1715,26650_26859
12536,10.85932,10.91389,11.05666,-1.0,-1.0,-1.0,-1.0,941.5859,35496.5,270062.6,27.60223,
12537,10.85932,10.91389,11.05666,1.455274,1.497611,1.531631,304.3236,941.5859,53908.25,73039.3,516.3742,26810_26855_26881_26908
12540,10.80396,10.93077,10.95376,-1.0,-1.0,-1.0,-1.0,459.8011,13380.88,56937.26,41.95789,
12541,10.80396,10.93077,10.95376,0.8063481,0.8310421,0.8672547,171.4098,459.8011,26817.31,33078.97,536.3463,26606
12542,10.83748,10.93077,10.94776,-1.0,-1.0,-1.0,-1.0,919.5831,17059.13,62381.28,13.85565,
