PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
65,0.7400073,0.7809303,0.837813,1.194814,1.218631,1.243791,251.8691,429.1127,889.5625,804.3011,15.00468,
66,0.7400073,0.7809303,0.837813,1.243791,1.252165,1.266106,258.7999,429.1127,257.0625,95.58253,4.335998,
67,0.7459638,0.7809303,0.8210108,-1.0,-1.0,-1.0,-1.0,436.0316,6770.25,13161.68,23.28387,
68,0.7459638,0.7809303,0.8210108,0.960843,0.9665759,0.9794636,199.6767,436.0316,859.4375,533.6536,10.00295,
69,0.7459638,0.7809303,0.8210108,1.184991,1.199021,1.222828,247.6955,436.0316,931.5625,853.0075,12.23104,1567
72,0.7459638,0.7809303,0.8434355,-1.0,-1.0,-1.0,-1.0,442.0756,2662.875,6020.964,7.753961,
73,0.7459638,0.7809303,0.8434355,1.000909,1.022311,1.033708,211.1034,442.0756,645.25,634.9695,12.795,
74,0.7230195,0.7809303,0.83215,-1.0,-1.0,-1.0,-1.0,442.9391,18145.94,34462.44,60.41341,
75,0.7230195,0.7809303,0.83215,0.9091098,0.9464976,0.9680086,195.4368,442.9391,5363.625,5731.904,51.89169,1551
76,0.7230195,0.7809303,0.83215,1.162505,1.186395,1.204627,244.9718,442.9391,1023.625,936.8666,9.870074,1617
79,0.7343424,0.7809303,0.8677319,-1.0,-1.0,-1.0,-1.0,444.936,5902.0,11029.4,10.70072,
80,0.7343424,0.7809303,0.8677319,0.9292578,0.9508033,0.9708735,196.2997,444.936,1557.563,1785.83,38.3386,
81,0.7343424,0.7809303,0.8677319,1.166725,1.186395,1.199021,244.9391,444.936,300.9375,193.8466,7.418139,
82,0.7343424,0.7809303,0.837813,-1.0,-1.0,-1.0,-1.0,445.0865,8321.375,16413.61,23.00382,
83,0.7343424,0.7809303,0.837813,0.9364444,0.9579755,0.9665759,197.7785,445.0865,535.5,480.2126,5.395947,
84,0.7343424,0.7809303,0.837813,1.215832,1.231218,1.25077,254.1907,445.0865,999.5,892.5931,10.24845,1611
85,0.7459638,0.7809303,0.8098468,-1.0,-1.0,-1.0,-1.0,448.0807,1196.25,2080.696,4.855262,
86,0.7459638,0.7809303,0.8098468,0.9794636,0.9966232,1.00662,205.7167,448.0807,649.3125,392.2077,9.353722,
87,0.7459638,0.7809303,0.8098468,1.169537,1.180778,1.196216,243.7289,448.0807,308.875,182.7555,4.449523,
88,0.7459638,0.7809303,0.8098468,1.201824,1.221429,1.234014,252.1199,448.0807,546.125,413.4808,7.867246,
89,0.7459638,0.7809303,0.84922,-1.0,-1.0,-1.0,-1.0,451.9977,7774.313,13777.18,25.41777,
90,0.7459638,0.7809303,0.84922,0.9536727,0.9665759,0.9823254,199.4637,451.9977,835.625,963.3755,14.80902,1610
91,0.7459638,0.7809303,0.84922,1.204627,1.217231,1.231218,251.1893,451.9977,653.625,607.1171,11.73657,
92,0.6988747,0.7809303,0.83215,-1.0,-1.0,-1.0,-1.0,457.1474,2228.25,5026.751,6.863606,
93,0.6988747,0.7809303,0.83215,1.005193,1.015182,1.032284,209.4252,457.1474,501.0,473.5927,9.18,
94,0.7400073,0.7809303,0.8434355,-1.0,-1.0,-1.0,-1.0,458.9146,13300.31,24227.85,17.4765,
95,0.7400073,0.7809303,0.8434355,0.9191886,0.9508033,0.9737376,196.1225,458.9146,3356.0,3814.225,64.38651,1553
98,0.7400073,0.7809303,0.8802426,-1.0,-1.0,-1.0,-1.0,460.9165,3945.813,7280.644,4.880008,
99,0.7400073,0.7809303,0.8802426,0.9249436,0.9579755,0.9708735,197.5773,460.9165,851.125,1010.545,16.4,
100,0.6811198,0.7809303,0.837813,-1.0,-1.0,-1.0,-1.0,464.0591,3725.375,7420.631,15.31556,
101,0.6811198,0.7809303,0.837813,0.9808946,1.005193,1.01946,207.2753,464.0591,736.1875,764.6405,12.76478,
102,0.6811198,0.7809303,0.837813,1.214432,1.239602,1.25356,255.6116,464.0591,710.3125,673.4859,12.7558,1570
106,0.7230195,0.7809303,0.8551629,-1.0,-1.0,-1.0,-1.0,473.1197,5652.375,11790.65,17.71743,
107,0.7230195,0.7809303,0.8551629,0.9522381,0.9665759,0.9737376,199.2037,473.1197,440.6875,250.2911,4.475495,
108,0.7230195,0.7809303,0.8551629,1.002337,1.026587,1.047938,211.5714,473.1197,572.9375,778.0742,5.818588,
109,0.7230195,0.7809303,0.8551629,1.247979,1.261926,1.289764,260.0729,473.1197,844.5,805.7642,8.576498,1543
110,0.7343424,0.7809303,0.8677319,-1.0,-1.0,-1.0,-1.0,480.0291,3485.375,6613.862,14.22436,
111,0.7343424,0.7809303,0.8677319,0.9851865,1.008048,1.025162,207.6671,480.0291,772.6875,743.9727,15.45375,
112,0.6386656,0.7809303,0.8616545,-1.0,-1.0,-1.0,-1.0,482.0278,1379.75,2607.057,5.560381,
113,0.6386656,0.7809303,0.8616545,0.9851865,1.013755,1.036556,208.819,482.0278,343.9375,326.4421,6.87875,
114,0.6686727,0.7809303,0.826645,-1.0,-1.0,-1.0,-1.0,485.1715,1198.938,2249.853,5.338231,
115,0.6686727,0.7809303,0.826645,1.03086,1.053625,1.070666,216.9929,485.1715,327.875,384.3852,6.5575,
116,0.6686727,0.7809303,0.826645,1.257743,1.280029,1.296712,263.6207,485.1715,958.4375,759.8561,19.16875,
117,0.7048199,0.7809303,0.8098468,-1.0,-1.0,-1.0,-1.0,501.1535,1609.625,3040.874,5.000182,
118,0.7048199,0.7809303,0.8098468,1.035132,1.062149,1.083429,218.558,501.1535,473.1875,585.269,9.26375,
119,0.7459638,0.7809303,0.8616545,-1.0,-1.0,-1.0,-1.0,636.9362,5545.688,9921.269,15.12378,
120,0.7459638,0.7809303,0.8616545,1.138562,1.161098,1.189202,237.5668,636.9362,631.9375,575.1743,10.15297,1549
121,0.7459638,0.7809303,0.8677319,-1.0,-1.0,-1.0,-1.0,652.9187,3089.688,5420.491,9.107195,
122,0.7459638,0.7809303,0.8677319,1.148427,1.168131,1.192008,238.8825,652.9187,484.625,504.1962,8.670265,1605
123,0.6988747,0.7809303,0.8210108,-1.0,-1.0,-1.0,-1.0,655.0588,1102.313,2225.673,2.930635,
124,0.6988747,0.7809303,0.8210108,1.394888,1.414139,1.422379,289.1717,655.0588,361.125,218.2015,9.118035,1596
125,0.7110773,0.7809303,0.826645,-1.0,-1.0,-1.0,-1.0,814.9634,2830.438,5296.289,6.323686,
126,0.7110773,0.7809303,0.826645,1.32446,1.352135,1.365945,275.3779,814.9634,446.3125,474.3938,8.803219,
127,0.6811198,0.7809303,0.8434355,-1.0,-1.0,-1.0,-1.0,832.9468,1703.875,3519.443,3.666564,
128,0.6811198,0.7809303,0.8434355,1.342457,1.35628,1.374223,276.123,832.9468,425.9375,401.8214,15.74209,
129,0.7173151,0.7809303,0.837813,-1.0,-1.0,-1.0,-1.0,840.0059,2577.938,4615.293,6.907751,
130,0.7173151,0.7809303,0.837813,1.367325,1.374223,1.396264,279.7377,840.0059,403.9375,351.979,8.892257,1564
131,0.7048199,0.7809303,0.8210108,-1.0,-1.0,-1.0,-1.0,842.1478,1350.625,2466.198,2.594463,
132,0.7048199,0.7809303,0.8210108,1.400392,1.412766,1.436098,287.5717,842.1478,387.125,380.4017,7.7425,
133,0.7048199,0.7809303,0.8991152,-1.0,-1.0,-1.0,-1.0,847.916,1084.188,2343.886,2.388024,
134,0.7048199,0.7809303,0.8991152,1.345223,1.367325,1.386627,278.2917,847.916,292.8125,294.5121,5.85625,
135,0.7230195,0.7809303,0.8434355,-1.0,-1.0,-1.0,-1.0,849.0656,1976.438,3505.473,4.67063,
136,0.7230195,0.7809303,0.8434355,1.375602,1.394888,1.422379,283.8955,849.0656,450.125,454.3289,9.0025,
137,0.6508906,0.7809303,0.83215,-1.0,-1.0,-1.0,-1.0,855.9745,1597.563,2996.957,3.663738,
138,0.6508906,0.7809303,0.83215,1.374223,1.383872,1.407268,281.617,855.9745,347.0,291.6299,7.695959,
139,0.7400073,0.7809303,0.826645,-1.0,-1.0,-1.0,-1.0,872.3275,1164.938,2212.432,3.057269,
140,0.7400073,0.7809303,0.826645,1.458011,1.483973,1.511232,301.8979,872.3275,374.9375,303.9977,7.49875,
141,0.7459638,0.7866225,0.8677319,-1.0,-1.0,-1.0,-1.0,210.9837,5211.75,12396.14,23.64412,
142,0.7459638,0.7866225,0.8677319,0.9436262,0.9551072,0.9723057,203.5609,210.9837,674.25,673.6926,12.32125,
143,0.7459638,0.7866225,0.8677319,0.9723057,0.9880468,0.9980519,210.5813,210.9837,1031.375,745.2849,19.46375,
144,0.7459638,0.7866225,0.8677319,1.012329,1.025162,1.053625,218.4915,210.9837,500.1875,557.1213,10.00375,
145,0.6867508,0.7866225,0.8153802,-1.0,-1.0,-1.0,-1.0,216.9929,3935.938,8920.262,7.833673,
146,0.6867508,0.7866225,0.8153802,0.7392458,0.7597122,0.7684717,161.6536,216.9929,497.1875,424.3951,9.69375,
147,0.6867508,0.7866225,0.8153802,0.9076692,0.9292578,0.945062,197.7299,216.9929,1630.063,1702.547,30.31875,
148,0.6867508,0.7866225,0.8153802,1.086264,1.106082,1.120216,235.3551,216.9929,339.25,296.9026,6.785,
149,0.7048199,0.7866225,0.8551629,-1.0,-1.0,-1.0,-1.0,232.9652,9963.063,21415.98,26.87227,
150,0.7048199,0.7866225,0.8551629,0.9134305,0.9378812,0.9508033,198.7811,232.9652,1957.25,2294.758,35.66509,1608
151,0.7048199,0.7866225,0.8551629,0.9508033,0.9622765,0.9923358,203.9516,232.9652,1742.563,1686.693,34.47069,
152,0.7048199,0.7866225,0.8551629,0.9923358,1.002337,1.01946,212.4423,232.9652,284.875,209.4234,5.557258,
156,0.7343424,0.7866225,0.83215,-1.0,-1.0,-1.0,-1.0,235.111,13253.31,28729.58,25.34985,
157,0.7343424,0.7866225,0.83215,0.9522381,0.960843,0.9737376,203.548,235.111,581.25,586.3259,3.394211,
158,0.7343424,0.7866225,0.83215,0.9851865,1.003765,1.022311,212.6407,235.111,2739.5,3400.374,24.5561,1603
159,0.7343424,0.7866225,0.83215,1.032284,1.056467,1.063569,223.8053,235.111,806.0625,927.2584,5.219366,
160,0.7343424,0.7866225,0.83215,1.063569,1.072085,1.079177,227.1139,235.111,870.875,573.7463,4.98687,
161,0.7343424,0.7866225,0.837813,-1.0,-1.0,-1.0,-1.0,242.0238,6522.0,13518.85,16.65895,
162,0.7343424,0.7866225,0.837813,0.9665759,0.9851865,1.003765,208.3875,242.0238,2355.125,2208.744,23.92239,
163,0.7400073,0.7866225,0.8098468,-1.0,-1.0,-1.0,-1.0,254.0818,2816.438,5654.292,5.526929,
164,0.7400073,0.7866225,0.8098468,0.9994804,1.01946,1.040826,215.1056,254.0818,1644.0,1510.615,14.94341,
165,0.7459638,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,263.1421,11564.69,28339.22,24.24276,
166,0.7459638,0.7866225,0.826645,1.010902,1.045094,1.064988,220.1369,263.1421,6048.438,6918.829,51.12202,1556_1550
167,0.7459638,0.7866225,0.826645,1.064988,1.086264,1.096177,228.8089,263.1421,1803.438,1924.294,12.72951,
168,0.7459638,0.7866225,0.826645,1.096177,1.110324,1.117391,233.877,263.1421,1155.813,1009.542,5.885889,
169,0.7230195,0.7866225,0.84922,-1.0,-1.0,-1.0,-1.0,269.0339,3283.625,9145.463,7.203691,
170,0.7230195,0.7866225,0.84922,0.7363189,0.7524072,0.7684717,158.3188,269.0339,742.6875,635.2834,14.85375,
171,0.7230195,0.7866225,0.84922,0.9421902,0.960843,0.9808946,202.1772,269.0339,375.125,390.1732,7.5025,
174,0.7459638,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,319.1702,2418.875,5965.765,5.288586,
175,0.7459638,0.7866225,0.826645,0.9694411,0.9823254,0.9894766,205.1607,319.1702,283.3125,140.174,5.66625,
176,0.7459638,0.7866225,0.826645,1.073504,1.103253,1.127276,230.4167,319.1702,1320.375,1413.97,26.4075,1609
177,0.7459638,0.7866225,0.826645,1.302268,1.310595,1.318916,273.7206,319.1702,366.6875,136.0718,7.33375,
178,0.7230195,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,346.1755,4756.438,14251.4,8.42177,
179,0.7230195,0.7866225,0.826645,0.8629155,0.8903672,0.9076692,185.3689,346.1755,705.1875,846.0957,7.097315,1710
180,0.7230195,0.7866225,0.826645,1.100423,1.10891,1.118803,230.8682,346.1755,753.5,456.868,6.780914,
181,0.7230195,0.7866225,0.826645,1.118803,1.138562,1.147019,237.0414,346.1755,1775.938,1679.271,15.24888,
182,0.7230195,0.7866225,0.826645,1.147019,1.155468,1.196216,240.5613,346.1755,1381.188,2168.113,13.8581,
183,0.7230195,0.7866225,0.826645,1.196216,1.211631,1.224227,252.254,346.1755,412.6875,458.6253,4.110693,
188,0.7287314,0.7866225,0.8210108,-1.0,-1.0,-1.0,-1.0,389.0115,7530.938,17344.29,26.43253,
189,0.7287314,0.7866225,0.8210108,0.9206276,0.9350075,0.945062,193.8587,389.0115,580.5625,485.206,8.902445,
190,0.7287314,0.7866225,0.8210108,0.945062,0.9579755,0.9780324,198.6207,389.0115,1401.188,1403.223,25.65041,
191,0.7287314,0.7866225,0.8210108,0.9780324,0.9937651,1.002337,206.0411,389.0115,569.5625,357.1911,9.954649,
192,0.7287314,0.7866225,0.8210108,1.089097,1.110324,1.131509,230.2078,389.0115,3418.563,3289.885,64.01102,1615
193,0.7230195,0.7866225,0.83215,-1.0,-1.0,-1.0,-1.0,398.0694,3280.125,8291.972,11.387,
194,0.7230195,0.7866225,0.83215,1.12304,1.1442,1.159691,237.05,398.0694,365.75,389.5093,7.315,
195,0.6564977,0.7866225,0.8434355,-1.0,-1.0,-1.0,-1.0,401.0854,3435.938,17441.28,9.331724,
196,0.6564977,0.7866225,0.8434355,0.9076692,0.9206276,0.9350075,190.6841,401.0854,1008.313,1060.124,6.319848,1439_1508_1541
197,0.6564977,0.7866225,0.8434355,0.9350075,0.945062,0.9565414,195.7451,401.0854,877.625,677.0522,5.484463,
198,0.6564977,0.7866225,0.8434355,0.9565414,0.9751694,1.000909,201.9811,401.0854,2101.813,2568.834,14.8829,1468
199,0.6564977,0.7866225,0.8434355,1.045094,1.062149,1.073504,219.9966,401.0854,530.375,335.5555,3.864555,
200,0.7459638,0.7866225,0.83215,-1.0,-1.0,-1.0,-1.0,404.9831,11874.88,25314.05,32.26454,
201,0.7459638,0.7866225,0.83215,0.92782,0.965143,0.9808946,199.8415,404.9831,3063.688,3292.376,22.94108,1569
202,0.7459638,0.7866225,0.83215,0.9808946,0.9980519,1.020886,206.6556,404.9831,687.75,890.7339,4.960968,
203,0.7459638,0.7866225,0.83215,1.099008,1.120216,1.139972,231.9508,404.9831,1355.438,1387.681,10.2965,
207,0.7048199,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,420.0537,2854.0,6952.206,13.29889,
208,0.7048199,0.7866225,0.826645,1.168131,1.179374,1.192008,243.9164,420.0537,482.3125,377.8244,3.987206,
211,0.7230195,0.7866225,0.8677319,-1.0,-1.0,-1.0,-1.0,422.9529,2735.813,5757.316,8.477779,
212,0.7230195,0.7866225,0.8677319,0.9536727,0.965143,0.9851865,199.5667,422.9529,599.5625,669.2507,11.85125,
227,0.7459638,0.7866225,0.83215,-1.0,-1.0,-1.0,-1.0,459.0979,1094.188,2530.332,3.642209,
228,0.7459638,0.7866225,0.83215,1.067828,1.079177,1.090514,222.5996,459.0979,329.5,190.1653,6.0525,
229,0.6926666,0.7866225,0.837813,-1.0,-1.0,-1.0,-1.0,463.0388,2049.5,4537.412,7.029707,
230,0.6926666,0.7866225,0.837813,1.145609,1.154061,1.163912,237.9875,463.0388,456.9375,205.15,8.47625,
231,0.6926666,0.7866225,0.837813,1.163912,1.173754,1.196216,242.0486,463.0388,692.6875,403.8512,13.85375,
232,0.6926666,0.7866225,0.837813,1.196216,1.210231,1.217231,249.5708,463.0388,310.0,136.643,6.2,
233,0.7110773,0.7866225,0.83215,-1.0,-1.0,-1.0,-1.0,465.1796,3425.688,7237.876,8.343931,
234,0.7110773,0.7866225,0.83215,1.199021,1.217231,1.239602,250.9815,465.1796,582.5625,693.167,11.21125,
235,0.7110773,0.7866225,0.83215,1.239602,1.267499,1.291154,261.3462,465.1796,843.375,1079.469,16.4275,1633
236,0.7110773,0.7866225,0.83215,1.291154,1.300879,1.310595,268.2289,465.1796,465.125,237.6703,9.3025,
237,0.7343424,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,466.2022,11832.38,25320.39,46.86573,
238,0.7343424,0.7866225,0.826645,1.025162,1.040826,1.072085,214.5949,466.2022,1261.813,1900.935,6.844653,1604
239,0.7343424,0.7866225,0.826645,1.177969,1.183587,1.199021,244.0291,466.2022,514.375,426.2494,3.194118,
240,0.7343424,0.7866225,0.826645,1.280029,1.284202,1.305044,264.7737,466.2022,1432.875,1280.75,7.316392,
241,0.7459638,0.7866225,0.8616545,-1.0,-1.0,-1.0,-1.0,472.0964,2032.875,4209.603,4.942676,
242,0.7459638,0.7866225,0.8616545,1.232616,1.252165,1.267499,258.0769,472.0964,527.5625,368.445,7.415294,
243,0.6926666,0.7866225,0.8210108,-1.0,-1.0,-1.0,-1.0,493.2093,2659.688,6024.58,9.585341,
244,0.6926666,0.7866225,0.8210108,0.960843,0.9708735,0.9823254,199.8615,493.2093,284.625,120.9903,5.6925,
245,0.6926666,0.7866225,0.8210108,1.200422,1.210231,1.224227,249.1349,493.2093,455.0625,386.731,9.10125,
246,0.6926666,0.7866225,0.8210108,1.266106,1.296712,1.309208,266.9378,493.2093,925.625,1286.232,18.2175,
247,0.6926666,0.7866225,0.8210108,1.320302,1.327231,1.342457,273.2202,493.2093,467.125,305.6177,9.3425,
248,0.7459638,0.7866225,0.8210108,-1.0,-1.0,-1.0,-1.0,494.2341,5892.625,12576.6,11.41419,
249,0.7459638,0.7866225,0.8210108,0.965143,0.9723057,0.9880468,200.1451,494.2341,295.9375,178.4647,5.66,
250,0.7459638,0.7866225,0.8210108,1.055046,1.077759,1.084847,221.8522,494.2341,1837.563,1718.783,33.53375,
251,0.7459638,0.7866225,0.8210108,1.114565,1.13292,1.137152,233.207,494.2341,477.625,361.8498,7.41,
252,0.7459638,0.7866225,0.8210108,1.275854,1.292544,1.321688,266.0649,494.2341,2524.875,4160.905,48.12125,1557
253,0.7400073,0.7866225,0.83215,-1.0,-1.0,-1.0,-1.0,508.1603,1633.188,3690.99,2.427336,
254,0.7400073,0.7866225,0.83215,1.020886,1.045094,1.057887,214.9701,508.1603,260.9375,247.2587,5.21875,
255,0.7400073,0.7866225,0.83215,1.086264,1.100423,1.113151,226.3511,508.1603,598.125,485.4975,10.465,
262,0.7459638,0.7866225,0.8153802,-1.0,-1.0,-1.0,-1.0,550.2592,2258.25,4465.545,3.730241,
263,0.7459638,0.7866225,0.8153802,1.121628,1.141382,1.165318,234.3062,550.2592,1088.0,1133.385,10.15119,
264,0.7459638,0.7866225,0.8153802,1.31753,1.331385,1.346606,273.3108,550.2592,861.4375,768.3154,8.482193,
265,0.7459638,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,598.9841,1686.25,4051.155,3.834829,
266,0.7459638,0.7866225,0.826645,1.106082,1.12304,1.130098,230.0864,598.9841,283.625,138.6742,3.339898,
267,0.7459638,0.7866225,0.8098468,-1.0,-1.0,-1.0,-1.0,600.0358,1257.188,2423.975,4.489388,
268,0.7459638,0.7866225,0.8098468,1.094762,1.121628,1.139972,229.7881,600.0358,1217.25,1072.243,24.345,
269,0.7459638,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,630.0233,3021.563,6034.197,10.89804,
270,0.7459638,0.7866225,0.826645,1.138562,1.147019,1.155468,234.7402,630.0233,467.9375,225.3252,5.531055,
271,0.7459638,0.7866225,0.826645,1.338306,1.353517,1.367325,277.0006,630.0233,430.8125,349.2813,5.057471,
272,0.7343424,0.7866225,0.8210108,-1.0,-1.0,-1.0,-1.0,632.1732,1377.625,2658.962,5.538995,
273,0.7343424,0.7866225,0.8210108,1.401768,1.416887,1.425124,289.9485,632.1732,310.125,195.7336,4.683119,
274,0.7173151,0.7866225,0.8098468,-1.0,-1.0,-1.0,-1.0,668.2428,1405.188,2596.659,3.330615,
275,0.7173151,0.7866225,0.8098468,1.100423,1.117391,1.13292,228.3983,668.2428,412.8125,343.8936,5.69914,
276,0.6811198,0.7866225,0.8434355,-1.0,-1.0,-1.0,-1.0,676.1858,1240.75,2927.177,3.201752,
277,0.6811198,0.7866225,0.8434355,1.44021,1.44706,1.463482,295.7138,676.1858,289.75,206.0264,5.504666,
278,0.7400073,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,696.2715,1200.063,2798.477,3.085966,
279,0.7400073,0.7866225,0.826645,1.247979,1.256349,1.266106,256.5938,696.2715,351.6875,146.0586,4.169642,
280,0.7400073,0.7866225,0.826645,1.280029,1.298102,1.31337,265.1212,696.2715,766.9375,551.2905,9.092888,
283,0.7230195,0.7866225,0.826645,-1.0,-1.0,-1.0,-1.0,770.0298,1568.313,3241.538,3.335963,
284,0.7230195,0.7866225,0.826645,1.25356,1.264713,1.274462,257.823,770.0298,556.8125,272.2752,11.13625,
285,0.7230195,0.7866225,0.826645,1.318916,1.325845,1.345223,270.2855,770.0298,463.5625,278.38,9.27125,
286,0.7287314,0.7866225,0.8210108,-1.0,-1.0,-1.0,-1.0,772.9837,2230.875,4466.606,5.285097,
287,0.7287314,0.7866225,0.8210108,1.245187,1.267499,1.289764,258.3737,772.9837,361.9375,330.0483,4.611403,
