PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
0,0.6984197,0.7581174,0.8066239,-1.0,-1.0,-1.0,-1.0,291.0671,4504.875,8526.01,10.07939,
1,0.6984197,0.7581174,0.8066239,0.7917959,0.8078022,0.8281398,169.3671,291.0671,622.8125,662.9454,41.88109,
2,0.7226154,0.7640651,0.8237092,-1.0,-1.0,-1.0,-1.0,263.0469,1819.375,4399.279,3.797849,
3,0.7226154,0.7640651,0.8237092,0.7524072,0.769931,0.7947079,162.1799,263.0469,850.5625,862.9605,26.67767,
4,0.6864364,0.7640651,0.8125962,-1.0,-1.0,-1.0,-1.0,307.0416,6089.313,11677.42,15.57901,
5,0.6864364,0.7640651,0.8125962,0.7859696,0.8078022,0.8252367,168.9798,307.0416,1146.625,1149.795,26.3002,1460_1501
6,0.7284296,0.7640651,0.8066239,-1.0,-1.0,-1.0,-1.0,429.2407,1576.375,3749.379,2.583621,
7,0.7284296,0.7640651,0.8066239,1.013755,1.035132,1.057887,213.9413,429.2407,910.625,829.8654,18.1275,1466
8,0.7226154,0.7698755,0.8237092,-1.0,-1.0,-1.0,-1.0,256.0712,4021.5,12384.54,17.4369,
9,0.7226154,0.7698755,0.8237092,0.7099412,0.7231381,0.7524072,152.5229,256.0712,851.9375,1092.614,15.12,
10,0.7226154,0.7698755,0.8237092,0.7524072,0.7786822,0.8019845,164.2382,256.0712,2204.313,2154.618,44.08625,1430_1473_1462
11,0.6567568,0.7698755,0.8125962,-1.0,-1.0,-1.0,-1.0,485.1714,1979.375,4349.819,7.221345,
12,0.6567568,0.7698755,0.8125962,1.037979,1.057887,1.07634,217.8708,485.1714,605.5,617.2361,12.11,
13,0.6567568,0.7698755,0.8125962,1.25356,1.28142,1.300879,263.9072,485.1714,700.4375,887.1315,14.00875,
14,0.7402419,0.7760587,0.8181888,-1.0,-1.0,-1.0,-1.0,291.1753,7140.625,17566.31,14.13837,
15,0.7402419,0.7760587,0.8181888,1.066408,1.084847,1.107496,227.4496,291.1753,3898.75,5191.889,69.68375,1470
16,0.7402419,0.7760587,0.8181888,1.107496,1.117391,1.137152,234.2728,291.1753,2209.25,2481.206,38.6575,1495
17,0.7284296,0.7760587,0.8237092,-1.0,-1.0,-1.0,-1.0,410.9917,9131.313,20651.6,34.55408,
18,0.7284296,0.7760587,0.8237092,0.9119904,0.9407541,0.9622765,194.6995,410.9917,2297.75,2336.522,40.41507,1476
19,0.7284296,0.7760587,0.8237092,0.9823254,0.9980519,1.015182,206.5579,410.9917,307.8125,286.0333,5.446552,
20,0.7284296,0.7760587,0.8237092,1.117391,1.13292,1.149836,234.4704,410.9917,1269.0,1036.46,21.7099,
21,0.7284296,0.7760587,0.8237092,1.149836,1.165318,1.176564,241.1755,410.9917,493.875,440.4578,8.738812,
22,0.7284296,0.7760587,0.8237092,1.30782,1.320302,1.341074,273.2512,410.9917,552.5625,519.8403,9.474236,
25,0.7106004,0.7760587,0.8237092,-1.0,-1.0,-1.0,-1.0,501.1463,1821.688,4167.492,6.604117,
26,0.7106004,0.7760587,0.8237092,1.045094,1.063569,1.077759,218.8503,501.1463,311.9375,250.434,6.23875,
27,0.7106004,0.7760587,0.8237092,1.263319,1.296712,1.311983,266.8242,501.1463,411.5,421.088,8.23,
28,0.6806083,0.7760587,0.8125962,-1.0,-1.0,-1.0,-1.0,604.9957,3048.313,6202.752,9.353592,
29,0.6806083,0.7760587,0.8125962,0.5874782,0.6023057,0.625988,123.3719,604.9957,330.1875,239.3761,3.849972,
30,0.6806083,0.7760587,0.8125962,1.31753,1.335539,1.345223,273.5619,604.9957,466.125,389.5244,5.434998,
31,0.6984197,0.7760587,0.8237092,-1.0,-1.0,-1.0,-1.0,814.9677,4324.688,9095.271,8.91968,
32,0.6984197,0.7760587,0.8237092,1.321688,1.350753,1.375602,275.0964,814.9677,615.1875,986.9177,14.94426,1543_1525
33,0.7044755,0.7760587,0.8347669,-1.0,-1.0,-1.0,-1.0,861.1197,1438.75,3107.441,3.423651,
34,0.7044755,0.7760587,0.8347669,1.412766,1.421006,1.448429,289.1465,861.1197,494.625,373.6361,9.545373,1538
35,0.7284296,0.7823666,0.8404766,-1.0,-1.0,-1.0,-1.0,216.9905,8858.688,23669.94,19.71755,
36,0.7284296,0.7823666,0.8404766,0.9062285,0.9292578,0.945062,197.7301,216.9905,2491.938,2517.35,30.4817,
37,0.7284296,0.7823666,0.8404766,0.945062,0.9594094,0.9851865,204.1458,216.9905,712.375,1018.85,9.187635,
38,0.7284296,0.7823666,0.8404766,1.097593,1.110324,1.131509,236.2579,216.9905,964.375,635.5607,12.43773,
41,0.7402419,0.7823666,0.8292665,-1.0,-1.0,-1.0,-1.0,254.0817,2841.75,8767.856,5.033798,
42,0.7402419,0.7823666,0.8292665,0.9708735,0.9851865,0.9923358,207.8739,254.0817,711.625,505.6197,9.449721,
43,0.7402419,0.7823666,0.8292665,1.005193,1.022311,1.042248,215.7072,254.0817,1598.438,1531.217,27.26565,
44,0.7402419,0.7823666,0.8292665,1.042248,1.059308,1.073504,223.5135,254.0817,500.0625,327.7016,8.56642,
45,0.6806083,0.7823666,0.8404766,-1.0,-1.0,-1.0,-1.0,268.104,2139.25,5168.373,4.062338,
46,0.6806083,0.7823666,0.8404766,0.7128752,0.7333912,0.7611726,154.3428,268.104,805.5,738.2345,24.50346,
47,0.6864364,0.7823666,0.8404766,-1.0,-1.0,-1.0,-1.0,270.059,5202.25,12733.41,12.36871,
48,0.6864364,0.7823666,0.8404766,1.00662,1.028011,1.053625,216.2718,270.059,1727.25,1806.965,34.39875,1512
