PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
22772,13.34744,13.42329,13.50457,1.023737,1.032284,1.042248,209.0016,1258.689,2159.0,737.9002,43.18,
22773,13.31492,13.42329,13.54254,-1.0,-1.0,-1.0,-1.0,1335.581,2295.5,2983.359,4.42084,
22774,13.31492,13.42329,13.54254,1.033708,1.042248,1.052203,210.8867,1335.581,2295.5,783.8285,45.91,
22775,13.36916,13.42871,13.45579,-1.0,-1.0,-1.0,-1.0,199.1446,7232.813,11486.71,16.52637,
22776,13.36916,13.42871,13.45579,0.6481436,0.6569933,0.6643626,140.5112,199.1446,2909.0,1029.333,58.18,
22777,13.36916,13.42871,13.45579,0.6643626,0.6717269,0.6820285,143.6623,199.1446,2409.0,851.2615,48.18,
22778,13.36916,13.42871,13.45579,0.7172748,0.7260686,0.7363189,155.2844,199.1446,3522.75,1238.624,70.455,
22779,13.40161,13.42871,13.47203,-1.0,-1.0,-1.0,-1.0,254.7213,9982.938,18894.14,50.91985,
22780,13.40161,13.42871,13.47203,0.69379,0.7070064,0.7260686,149.1594,254.7213,7414.688,5066.698,148.2937,
22781,13.40161,13.42871,13.47203,0.7859696,0.7947079,0.8136169,167.6621,254.7213,2341.0,1500.268,46.82,
22782,13.40161,13.42871,13.47203,1.470317,1.478512,1.488066,311.9265,254.7213,3295.5,1079.97,65.91,
22783,13.36916,13.42871,13.49373,-1.0,-1.0,-1.0,-1.0,329.5915,1909.0,2480.168,12.76597,
22784,13.36916,13.42871,13.49373,0.8874809,0.8961377,0.9062285,186.9213,329.5915,1909.0,660.7692,38.18,
22785,13.30951,13.42871,13.47203,-1.0,-1.0,-1.0,-1.0,372.3634,2113.75,2746.179,4.303173,
22786,13.30951,13.42871,13.47203,0.9994804,1.008048,1.018034,209.316,372.3634,2113.75,724.0732,42.275,
22787,13.30951,13.42871,13.47203,1.079177,1.08768,1.096177,225.8513,372.3634,318.25,108.2108,6.365,
22788,13.30951,13.42871,13.47203,1.645131,1.653191,1.661245,343.2768,372.3634,295.5,95.23399,5.91,
22789,13.36916,13.42871,13.47203,-1.0,-1.0,-1.0,-1.0,472.4476,2409.0,3129.767,3.72734,
22790,13.36916,13.42871,13.47203,1.127276,1.135741,1.145609,234.0767,472.4476,1181.75,400.0162,23.635,
22791,13.36916,13.42871,13.47203,1.155468,1.165318,1.176564,240.1725,472.4476,2409.0,813.1703,48.18,
22792,13.35828,13.42871,13.48843,-1.0,-1.0,-1.0,-1.0,706.9849,2159.0,2804.968,4.863217,
22793,13.35828,13.42871,13.48843,0.8946953,0.9033464,0.9134305,184.4433,706.9849,2159.0,746.8008,43.18,
22794,13.40703,13.42871,13.45035,-1.0,-1.0,-1.0,-1.0,751.2257,7028.438,11359.84,12.37009,
22795,13.40703,13.42871,13.45035,0.9737376,0.9823254,0.9923358,200.3438,751.2257,2181.75,749.1566,43.635,
22796,13.40703,13.42871,13.45035,1.217231,1.227024,1.232616,250.2498,751.2257,2267.0,816.1307,45.34,
22797,13.40703,13.42871,13.45035,1.232616,1.239602,1.246583,252.815,751.2257,6500.25,3237.508,130.005,36047
