Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
43455.0,1.0,LMST01020014_5-6_0_0_chain,702.61725,702.618321,20.368,21.87,0.6178379206349198,293.044,297.1982318,0.686,2065317.75,1415686.267,369.35156,"369.35156,334.27404","369.35156,334.27404","369.35156,618.52443,334.27404",1.0,0.5,0.857,1.0,328355.6,264074.0,630159.1,551242.3,0.797967584126984,-1.0,0.7407675841269841,0.797967584126984,0.779,-1
43455.0,1.0,LMST01020014_8-9_0_0_chain,702.61725,702.618321,20.368,21.88,0.6156677857142844,293.044,297.1548339,0.693,2065317.75,1415686.267,369.35156,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.5,0.857,1.0,328355.6,264074.0,630159.1,551242.3,0.8003335571428569,0.600333557142857,0.7431335571428569,0.8003335571428569,0.736,-1
45128.0,0.75,LMST01020019_11-12_0_0_chain,726.61786,726.618321,21.864,22.68,0.9437113253968258,296.2135,297.7779532,1.0,163428.7129,135156.6173,369.35156,-1,"369.35156,564.47748",369.35156,1.0,0.0,0.75,0.5,50390.25,,88650.95,75998.81,0.9887422650793652,-1.0,0.8887422650793653,0.7887422650793652,0.889,-1
45128.0,0.75,LMST01020019_14-15_0_0_chain,726.61786,726.618321,21.864,22.68,0.94505215873016,296.2135,298.2024603,1.0,163428.7129,135156.6173,369.35156,-1,369.35156,369.35156,1.0,0.0,0.5,0.5,50390.25,,88650.95,75998.81,0.989010431746032,-1.0,0.789010431746032,0.789010431746032,0.856,-1
45128.0,0.75,LMST01020019_8-9_0_0_chain,726.61786,726.618321,21.864,22.67,0.9510878571428576,296.2135,297.1702552,1.0,163428.7129,135156.6173,369.35156,-1,369.35156,"369.35156,604.50878",1.0,0.0,0.5,1.0,50390.25,,88650.95,75998.81,0.9902175714285716,-1.0,0.7902175714285715,0.9902175714285716,0.924,-1
22293.0,1.0,LMST01030109_1-2_0_0_chain,428.38736,428.388669,7.342,7.85,1.0,219.5384,223.0503844,0.604,580284.0156,20517.2346,358.31042,358.31042,358.31042,358.31042,0.667,0.75,0.889,0.538,105137.8,119206.3,106640.3,117637.8,0.7084,0.7416,0.7972000000000001,0.6568,0.726,-1
22295.0,1.0,LMST01030110_1-3_0_0_chain,428.38736,428.388669,8.446,7.0,0.6431178319751681,222.9114,225.755023,0.75,1307590.031,131451.103,"368.33116,386.34172",386.34172,386.34172,386.34172,0.5,0.429,0.4,0.5,259555.9,256061.4,299869.5,317077.6,0.6286235663950337,0.6002235663950337,-1.0,0.6286235663950337,0.619,-1
22293.0,1.0,LMST01030137_4-5_0_0_chain,428.38736,428.388669,7.342,8.99,0.5472915600305054,219.5384,220.9396197,1.0,580284.0156,20517.2346,358.31042,358.31042,358.31042,358.31042,0.667,0.75,0.889,0.538,105137.8,119206.3,106640.3,117637.8,0.7762583120061011,0.8094583120061012,0.8650583120061011,0.7246583120061012,0.794,-1
20722.0,1.0,LMST01031048_14-15_0_0_ring,414.37228,414.37302,7.582,8.35,0.9695603121649488,218.811,217.2845307,1.0,563374.8594,61314.3526,365.32026,365.32026,365.32026,-1,0.2,0.25,0.2,0.0,77430.48,86668.7,80641.76,,0.6739120624329898,0.6939120624329898,0.6739120624329898,-1.0,0.681,-1
23479.0,1.0,LMST01040131_2-27_0_0_chain,442.40546,442.404318,8.606,8.13,1.0,226.4246,227.2757223,1.0,2806007.938,302159.6904,400.35737,400.35737,400.35737,400.35737,0.667,0.667,0.75,0.333,583118.4,653512.1,541277.4,619600.4,0.8668,0.8668,0.9,0.7332000000000001,0.842,-1
23479.0,1.0,LMST01040136_2-27_0_0_chain,442.40546,442.404318,8.606,8.08,1.0,226.4246,224.656202,0.969,2806007.938,302159.6904,400.35737,400.35737,400.35737,400.35737,0.667,0.667,0.75,0.333,583118.4,653512.1,541277.4,619600.4,0.8544,0.8544,0.8876,0.7208000000000001,0.829,-1
15801.0,1.0,LMST03020010_9-10_0_0_chain,360.29083,360.289688,7.339,8.52,0.7698012630420092,191.911,192.1664828,1.0,596104.8359,170459.6659,"148.11207,206.19032",206.19032,148.11207,"148.11207,206.19032",0.333,0.143,0.143,0.222,87916.38,77241.63,132171.0,141888.2,0.6871602526084019,0.6111602526084019,0.6111602526084019,0.6427602526084019,0.638,-1
