Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
11103.0,1.0,LMST01010304_2-4_0_0_chain,442.40549,442.404318,8.613,8.58,1.0,227.2283,227.3668077,1.0,2927290.5938,1055848.738,386.34172,"368.33116,386.34172","368.33116,386.34172","368.33116,386.34172",0.5,0.333,0.667,0.455,410311.6,460681.1,841341.3,429138.9,0.8,0.7332000000000001,0.8668,0.782,0.796,-1
11103.0,1.0,LMST01010305_2-4_0_0_chain,442.40549,442.404318,8.613,8.58,1.0,227.2283,227.3668077,1.0,2927290.5938,1055848.738,386.34172,"368.33116,386.34172","368.33116,386.34172","368.33116,386.34172",0.5,0.333,0.667,0.455,410311.6,460681.1,841341.3,429138.9,0.8,0.7332000000000001,0.8668,0.782,0.796,-1
10391.0,1.0,LMST01010330_24-25_0_0_ring,430.40387,430.404318,10.655,12.75,0.3334198391763071,220.3871,221.1968312,1.0,9534155.25,2625203.6557,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.444,0.5,0.857,0.571,1694518.0,2560546.0,2581264.0,1445391.0,0.6442839678352614,0.6666839678352614,0.8094839678352614,0.6950839678352614,0.704,-1
10225.0,1.0,LMST01010400_2-3_0_0_ring,428.38739,428.388669,8.459,8.08,1.0,223.7173,223.6652127,1.0,2902393.75,1137250.0832,"379.335909,397.346469","379.335909,397.346469","379.335909,397.346469",397.346469,0.182,0.25,0.286,0.143,412161.7,776502.2,840338.3,395988.0,0.6728000000000001,0.7000000000000001,0.7144,0.6572,0.686,-1
21244.0,1.0,LMST01020003_8-9_0_0_chain,680.63568,680.63397,19.805,20.51,0.996729777325027,288.668,285.8466307,0.876,2186658.7188,636765.1923,"312.28969,369.35156",312.28969,"312.28969,369.35156,186.14884,554.49313","312.28969,369.35156,554.49313",0.667,1.0,0.8,0.571,304097.8,578601.4,691610.5,350075.0,0.8165459554650055,0.9497459554650056,0.8697459554650055,0.7781459554650054,0.854,-1
21354.0,1.0,LMST01020007_25-26_0_0_ring,682.65082,682.649619,23.026,21.03,0.3812469177999082,287.247,291.5336483,0.653,43441.9287,8110.6287,398.37811,-1,398.37811,-2,1.0,0.0,1.0,0.0,16908.01,,31795.03,,0.7374493835599818,-1.0,0.7374493835599818,-1.0,0.737,-1
21169.0,1.0,LMST01020008_8-9_0_0_chain,678.61938,678.618321,20.455,21.22,0.971135536990104,289.5973,289.56432,1.0,1623142.75,924787.0371,310.27404,"369.35156,310.27404","369.35156,186.14884",554.49313,1.0,1.0,1.0,1.0,444300.0,917831.8,1004998.0,520850.8,0.9942271073980208,0.9942271073980208,0.9942271073980208,0.9942271073980208,0.994,-1
21963.0,1.0,LMST01020014_14-15_0_0_chain,702.62164,702.618321,20.347,21.91,0.5873359206349225,293.7438,297.8690999,0.692,843330.543,864873.1573,369.35156,369.35156,369.35156,-1,1.0,1.0,0.667,0.0,184239.4,338618.3,396606.1,,0.7942671841269846,0.7942671841269846,0.6610671841269845,-1.0,0.75,-1
21963.0,1.0,LMST01020014_5-6_0_0_chain,702.62164,702.618321,20.347,21.87,0.6078379206349216,293.7438,297.1982318,0.795,843330.543,864873.1573,369.35156,369.35156,369.35156,-1,1.0,1.0,0.667,0.0,184239.4,338618.3,396606.1,,0.8395675841269844,0.8395675841269844,0.7063675841269844,-1.0,0.795,-1
21963.0,1.0,LMST01020014_8-9_0_0_chain,702.62164,702.618321,20.347,21.88,0.6056677857142863,293.7438,297.1548339,0.802,843330.543,864873.1573,369.35156,369.35156,369.35156,-1,1.0,1.0,0.667,0.0,184239.4,338618.3,396606.1,,0.8419335571428572,0.8419335571428572,0.7087335571428572,-1.0,0.798,-1
10225.0,1.0,LMST01030099_12-13_0_0_ring,428.38739,428.388669,8.459,8.86,1.0,223.7173,222.6265599,1.0,2902393.75,1137250.0832,"379.335909,397.346469","379.335909,397.346469","379.335909,397.346469",397.346469,0.182,0.25,0.286,0.143,412161.7,776502.2,840338.3,395988.0,0.6728000000000001,0.7000000000000001,0.7144,0.6572,0.686,-1
10223.0,1.0,LMST01030109_1-2_0_0_chain,428.38739,428.388669,7.401,7.85,1.0,220.2721,223.0503844,0.757,888200.2578,656947.7173,358.31042,"340.29986,358.31042",-1,358.31042,0.833,0.625,0.0,0.75,183502.2,322513.1,,176229.6,0.8360000000000001,0.7528,-1.0,0.8028,0.797,-1
10225.0,1.0,LMST01030110_1-3_0_0_chain,428.38739,428.388669,8.459,7.0,0.6369273557846922,223.7173,225.755023,0.915,2902393.75,1137250.0832,"368.33116,386.34172",386.34172,"368.33116,386.34172","368.33116,386.34172",0.273,0.5,0.714,0.714,412161.7,776502.2,840338.3,395988.0,0.6025854711569385,0.6933854711569385,0.7789854711569385,0.7789854711569385,0.713,-1
10223.0,1.0,LMST01030137_4-5_0_0_chain,428.38739,428.388669,7.401,8.99,0.5753867981257437,220.2721,220.9396197,1.0,888200.2578,656947.7173,358.31042,"340.29986,358.31042",-1,358.31042,0.833,0.625,0.0,0.75,183502.2,322513.1,,176229.6,0.8482773596251487,0.7650773596251488,-1.0,0.8150773596251488,0.809,-1
8930.0,1.0,LMST01031048_14-15_0_0_ring,414.37231,414.37302,8.345,8.35,1.0,215.0598,217.2845307,0.859,320352.4023,101599.6928,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",0.75,0.5,0.8,0.625,40404.55,65395.55,74963.52,37137.6,0.8436,0.7436,0.8636,0.7936000000000001,0.811,-1
11103.0,1.0,LMST01040131_2-27_0_0_chain,442.40549,442.404318,8.613,8.13,1.0,227.2283,227.2757223,1.0,2927290.5938,1055848.738,400.35737,400.35737,400.35737,"400.35737,382.34681",0.75,0.667,0.667,0.636,410311.6,460681.1,841341.3,429138.9,0.9,0.8668,0.8668,0.8544,0.872,-1
12607.0,1.0,LMST01050012_5-6_0_0_chain,470.43448,470.435616,9.516,9.78,1.0,233.3778,234.5647554,1.0,249598.7266,93546.8458,156.17467,-1,156.17467,-1,0.5,0.0,0.5,0.0,36369.68,,71333.73,,0.8,-1.0,0.8,-1.0,0.8,-1
9187.0,1.0,LMST03020308_1-2_0_0_ring,416.38791,416.388669,8.7,10.05,0.6906496436198586,223.7684,222.3745425,1.0,553376.3672,217280.5756,367.335909,-1,367.335909,367.335909,0.25,0.0,0.5,0.25,72566.7,,153411.5,71479.77,0.6381299287239718,-1.0,0.7381299287239718,0.6381299287239718,0.671,-1
