Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
12189,1,LMST01030109_12-13_0_0_ring,428.38739,428.388669,8.421,8.79,1,224.3031,222.7959793,1,2878939.875,344957.7099,379.335909,-1,379.335909,-1,0.125,0,0.111,0,604974.3,,551462.5,,0.65,-1,0.6444,-1,0.647,-1
12189,1,LMST01030110_1-3_0_0_chain,428.38739,428.388669,8.421,7.02,0.664440354,224.3031,225.755023,1,2878939.875,344957.7099,386.34172,386.34172,386.34172,386.34172,0.5,0.571,0.667,0.571,604974.3,544072.6,551462.5,662381.3,0.732888071,0.761288071,0.799688071,0.761288071,0.764,-1
12400,1,LMST01010138_14-15_0_0_ring,430.40387,430.404318,8.78,8.32,1,224.5637,225.2639948,1,1646459.531,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332,0.7332,0.7332,0.75,-1
12400,1,LMST01030105_13-14_0_0_ring,430.40387,430.404318,8.78,8.53,1,224.5637,223.320474,1,1646459.531,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332,0.7332,0.7332,0.75,-1
12400,1,LMST01030119_13-14_0_0_ring,430.40387,430.404318,8.78,8.48,1,224.5637,223.320474,1,1646459.531,15171.1543,399.362118,399.362118,381.351558,381.351558,0.5,0.333,0.333,0.333,653941.6,738708.3,540697.9,770913.2,0.8,0.7332,0.7332,0.7332,0.75,-1
12402,1,LMST01010136_13-14_0_0_ring,430.40393,430.404318,10.631,13.29,0.066248328,221.0471,221.4504758,1,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624,4979481,4734552,3879227,0.740449666,0.680049666,0.663249666,-1,0.695,-1
12402,1,LMST01010330_24-25_0_0_ring,430.40393,430.404318,10.631,12.76,0.317601028,221.0471,221.1968312,1,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624,4979481,4734552,3879227,0.790720206,0.730320206,0.713520206,0.635120206,0.717,-1
12402,1,LMST01030097_15-16_0_0_ring,430.40393,430.404318,10.631,10.57,1,221.0471,225.5012479,0.419,20160796.5,2388439.282,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.818,0.667,0.625,0.429,4837624,4979481,4734552,3879227,0.6948,0.6344,0.6176,-1,0.649,-1
13145,1,LMST01010149_1-3_0_0_chain,440.38776,440.388669,8.51,6.89,0.559542692,227.6976,222.7147885,0.298,730297.5625,23310.5393,398.34172,398.34172,398.34172,398.34172,0.333,1,1,0.5,120864.2,121299.2,110943.7,119033.5,-1,0.631108538,0.631108538,-1,0.631,-1
13298,1,LMST01010304_2-4_0_0_chain,442.40231,442.404318,9.005,8.6,1,227.8126,227.3668077,1,787858.7812,91181.1565,386.34172,386.34172,386.34172,386.34172,0.5,0.5,1,1,400809.8,388476.4,376701.7,384036.9,0.8,0.8,1,1,0.9,-1
