Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
33516.0,1.0,LMST01020009_5-6_0_0_chain,676.60205,676.602672,21.081,21.08,1.0,288.1404,289.9326232,1.0,242644.0156,120719.3839,-1,"369.35156,308.25839",-1,369.35156,0.0,0.5,0.0,1.0,,53009.04,,35125.5,-1.0,0.8,-1.0,1.0,0.9,-1
33516.0,1.0,LMST01020009_8-9_0_0_chain,676.60205,676.602672,21.081,21.09,1.0,288.1404,287.8412265,1.0,242644.0156,120719.3839,-1,"369.35156,308.25839",-1,369.35156,0.0,0.5,0.0,1.0,,53009.04,,35125.5,-1.0,0.8,-1.0,1.0,0.9,-1
35315.0,0.5,LMST01020013_11-12_0_0_chain,704.63123,704.63397,21.281,21.44,1.0,295.4064,292.5152534,0.876,115702.6523,75891.1236,-1,369.35156,369.35156,-1,0.0,0.5,1.0,0.0,,37996.88,106009.8,,-1.0,0.7504000000000001,0.9504,-1.0,0.85,-1
35315.0,0.5,LMST01020013_5-6_0_0_chain,704.63123,704.63397,21.281,21.38,1.0,295.4064,293.0096393,0.955,115702.6523,75891.1236,-1,369.35156,369.35156,-1,0.0,0.5,1.0,0.0,,37996.88,106009.8,,-1.0,0.782,0.982,-1.0,0.882,-1
35315.0,0.5,LMST01020013_8-9_0_0_chain,704.63123,704.63397,21.281,21.43,1.0,295.4064,295.9427231,1.0,115702.6523,75891.1236,-1,369.35156,369.35156,-1,0.0,0.5,1.0,0.0,,37996.88,106009.8,,-1.0,0.8,1.0,-1.0,0.9,-1
35141.0,1.0,LMST01020014_14-15_0_0_chain,702.6217,702.618321,22.257,21.91,1.0,291.2234,297.8690999,0.3,1651171.6641,1339403.5625,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.75,1.0,0.5,475615.4,380566.9,771268.1,214553.3,0.7200000000000001,0.62,0.7200000000000001,-1.0,0.687,-1
35141.0,1.0,LMST01020014_5-6_0_0_chain,702.6217,702.618321,22.257,21.87,1.0,291.2234,297.1982318,0.403,1651171.6641,1339403.5625,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.75,1.0,0.5,475615.4,380566.9,771268.1,214553.3,0.7612000000000001,0.6612,0.7612000000000001,-1.0,0.728,-1
35141.0,1.0,LMST01020014_8-9_0_0_chain,702.6217,702.618321,22.257,21.88,1.0,291.2234,297.1548339,0.409,1651171.6641,1339403.5625,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.75,1.0,0.5,475615.4,380566.9,771268.1,214553.3,0.7636000000000001,0.6636,0.7636000000000001,-1.0,0.73,-1
34995.0,0.75,LMST01020015_14-15_0_0_chain,700.59821,700.602672,19.606,22.17,0.1121236349206356,291.3795,295.9437132,0.619,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.6700247269841272,-1.0,0.6700247269841272,0.67,-1
34995.0,0.75,LMST01020015_5-6_0_0_chain,700.59821,700.602672,19.606,22.13,0.133135230158731,291.3795,295.6054956,0.671,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.6950270460317463,-1.0,0.6950270460317463,0.695,-1
34995.0,0.75,LMST01020015_8-9_0_0_chain,700.59821,700.602672,19.606,22.12,0.1360029126984132,291.3795,294.4005322,0.858,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.7704005825396827,-1.0,0.7704005825396827,0.77,-1
36592.0,1.0,LMST01020019_11-12_0_0_chain,726.61377,726.618321,21.878,22.68,0.9503779920634918,296.9816,297.7779532,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,564.47748,358.27404","192.17467,369.35156,564.47748,358.27404","564.47748,358.27404",1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9900755984126984,0.9900755984126984,0.9900755984126984,0.7232755984126984,0.923,-1
36592.0,1.0,LMST01020019_14-15_0_0_chain,726.61377,726.618321,21.878,22.68,0.951718825396826,296.9816,298.2024603,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,524.44618,358.27404","369.35156,524.44618,358.27404",358.27404,1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9903437650793652,0.9903437650793652,0.9903437650793652,0.7235437650793652,0.924,-1
36599.0,1.0,LMST01020019_2-3_0_0_chain,726.62231,726.618321,21.6,22.75,0.7847289999999991,297.7494,300.5446614,0.903,279637.543,82049.8633,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",369.35156,1.0,0.5,1.0,1.0,96061.45,102493.5,215188.1,64441.88,0.9181457999999998,0.7181457999999998,0.9181457999999998,0.9181457999999998,0.868,-1
36592.0,1.0,LMST01020019_8-9_0_0_chain,726.61377,726.618321,21.878,22.67,0.9577545238095236,296.9816,297.1702552,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",358.27404,1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9915509047619048,0.9915509047619048,0.9915509047619048,0.7247509047619047,0.925,-1
16946.0,1.0,LMST01030109_1-2_0_0_chain,428.38748,428.388669,7.361,7.82,1.0,219.8319,223.0503844,0.665,459642.3438,212078.7578,358.31042,358.31042,358.31042,358.31042,0.6,0.778,0.571,0.7,123225.6,53142.68,127044.3,54041.03,0.706,0.7772000000000001,0.6944,0.746,0.731,-1
16944.0,1.0,LMST01030110_1-3_0_0_chain,428.38745,428.388669,8.458,6.96,0.6214184278372308,223.2778,225.755023,0.825,1506574.8281,675862.1721,"368.33116,386.34172",386.34172,"368.33116,386.34172",386.34172,0.5,0.5,0.571,0.333,389895.3,213822.4,494875.3,186033.3,0.6542836855674462,0.6542836855674462,0.6826836855674462,-1.0,0.664,-1
16946.0,1.0,LMST01030137_4-5_0_0_chain,428.38748,428.388669,7.361,8.96,0.5720253942684526,219.8319,220.9396197,1.0,459642.3438,212078.7578,358.31042,358.31042,358.31042,358.31042,0.6,0.778,0.571,0.7,123225.6,53142.68,127044.3,54041.03,0.7544050788536905,0.8256050788536906,0.7428050788536905,0.7944050788536905,0.779,-1
15609.0,1.0,LMST01031048_4-5_0_0_chain,414.37238,414.37302,6.576,7.94,0.6850997484064376,215.2071,217.5870311,0.827,148956.5781,86474.2018,-1,-1,344.29477,344.29477,0.0,0.0,0.333,0.5,,,56186.54,13397.71,-1.0,-1.0,0.6010199496812876,0.6678199496812876,0.634,-1
17893.0,1.0,LMST01040131_2-27_0_0_chain,442.40561,442.404318,8.616,8.09,1.0,226.7899,227.2757223,1.0,2428101.4375,1167562.6555,400.35737,400.35737,400.35737,400.35737,1.0,0.5,0.2,0.8,775559.7,299377.3,681018.1,318846.6,1.0,0.8,0.68,0.92,0.85,-1
17893.0,1.0,LMST01040136_2-27_0_0_chain,442.40561,442.404318,8.616,8.05,1.0,226.7899,224.656202,0.894,2428101.4375,1167562.6555,400.35737,400.35737,400.35737,400.35737,1.0,0.5,0.2,0.8,775559.7,299377.3,681018.1,318846.6,0.9576,0.7576,0.6376000000000001,0.8776,0.808,-1
