Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,3.7191174393670035,0.9652371111411959,3.0850998664749874,0.01158616397901213,0.014171628499619006,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.224569272393327
1,4.254774831770172,0.9617221722994829,3.121787792413333,0.009164999118495535,0.014198079988989148,"{'regressor__C': 106.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.23134665153927
2,4.030390307492396,0.9710356665932437,2.980566465815146,0.01044219974494877,0.013662465396511008,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.2770378817393775
3,4.316854547765387,0.9420277265359506,3.5634701269269264,0.014530611491912947,0.016217136770847893,"{'regressor__C': 106.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.1487406879902995
4,4.368543961245323,0.9641183615782455,3.3016586842385713,0.012781225163182915,0.014689246624295145,"{'regressor__C': 106.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",4.130351929636481
5,2.9029987226947127,0.9786895256616011,2.4204279469257983,0.00978195264866814,0.011222163679380682,"{'regressor__C': 106.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.48573021294929
6,3.6647276620159777,0.953249160068599,2.913461732533322,0.013125670414983765,0.013147832764325266,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.356917699224825
7,4.234388029318222,0.974566647937129,3.256697641214823,0.012016268615865522,0.014657281627409223,"{'regressor__C': 106.9, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",4.072594749085767
8,3.6229774182070567,0.9517525070969454,3.049353285015632,0.013144887434648232,0.013690789878978031,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.121380386109603
9,4.409042000535407,0.9169426649820285,3.5109727151553747,0.013035651101557775,0.01560315554382364,"{'regressor__C': 106.1, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",4.197220634447977
10,4.12602377183908,0.961377521893507,3.05916605658479,0.008212162750778924,0.013541435144392789,"{'regressor__C': 103.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.219226319456513
11,4.198507767741323,0.9707451235059857,2.987405746490515,0.008675385493555888,0.013538394921445982,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.295103478078116
12,4.331089397286796,0.9616869722777447,3.308983731612911,0.011192080418126447,0.014769392139026324,"{'regressor__C': 103.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.363829521358078
13,3.9352681282699784,0.9646347713653991,3.292763557601855,0.013697599976518152,0.014897195107697943,"{'regressor__C': 105.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.153063886355168
14,5.276131582222423,0.9055956844063171,4.192065212255243,0.01591179272769801,0.018903792397765223,"{'regressor__C': 103.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",3.8092106235673953
15,4.073365779606035,0.9698757907793656,3.197767100254522,0.012003554175495805,0.014316501522218108,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.270418500392339
16,4.304116237185871,0.9586354440248569,3.491491659493134,0.014213423650055117,0.016161914201143202,"{'regressor__C': 106.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",4.300026857215318
17,3.410880769019977,0.9793459220337462,2.7304254795895684,0.011318362145422643,0.012664898669277485,"{'regressor__C': 106.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.594861137770781
18,3.778276501346985,0.9731120996465615,2.6210250357653364,0.009229024396786172,0.011915045291210862,"{'regressor__C': 103.2, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",4.268819953162394
19,4.294852298355908,0.8519930920488126,3.3627924420717457,0.011364721443826224,0.015526356103202466,"{'regressor__C': 106.3, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",3.9772775123615176
20,3.744352748855944,0.976384661971557,2.6861878020016716,0.009087594742797099,0.011654760760573037,"{'regressor__C': 106.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.257440124023542
21,4.199253078770526,0.9388004460111105,3.3533039346825833,0.013322629913758427,0.014991936623661854,"{'regressor__C': 106.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",4.111494123699065
22,4.225876239274823,0.9363011816234141,2.7907119868400447,0.009638534451830457,0.012808394765353464,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.263623138865746
23,4.291802093763134,0.9682825256478856,3.0337330685507347,0.009197812720456715,0.01331075469350826,"{'regressor__C': 106.9, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",4.254041866282263
24,4.483710488663693,0.9496796651196449,3.302657178209538,0.012226189214908367,0.014863999832928344,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.186746883011975
25,5.039420405743844,0.9322100231071762,3.6790592182182222,0.01279874524935602,0.016630439257593627,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",3.896555007499258
26,4.494806652620537,0.9674858804715518,3.2864817987851676,0.011501926801974554,0.014760233322763147,"{'regressor__C': 103.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",4.185782391605594
