Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,4.61453908069567,0.946482880255744,3.625704519652522,0.01578418468635031,0.01669298012604527,{'regressor__alpha': 1},6.142568617363091
1,10.495763607761248,0.7670717298494152,5.970528773059226,0.016355681508128057,0.02739607816186438,{'regressor__alpha': 1},5.033584500913884
2,4.879818675147047,0.9575403220316343,3.8131674117127234,0.01411056918656214,0.01706568290176407,{'regressor__alpha': 0.1},6.04874761720455
3,5.750577982350093,0.8971253205412651,4.35424628046352,0.016837433960747224,0.019027636088352843,{'regressor__alpha': 0.01},5.675934352858679
4,5.893039324074058,0.934705361327308,4.013913829936074,0.009560090986613833,0.01772029476883774,{'regressor__alpha': 0.1},4.95946721898113
5,3.961080132752866,0.960324109442821,3.1132361742971177,0.011356003141389074,0.014528356875739286,{'regressor__alpha': 1},6.442509187604389
6,4.76538938650467,0.9209498330156515,3.733214887034989,0.012406584118475478,0.01682501988994406,{'regressor__alpha': 1},6.399329813891135
7,6.231883991811455,0.9449114911337526,4.448455949754006,0.013441554334750375,0.020074781369282244,{'regressor__alpha': 0.1},4.9232335090183
8,3.722081886270955,0.9490768402459717,3.176670128115712,0.013697126672854422,0.014338505912090578,{'regressor__alpha': 0.1},5.459120506931525
9,4.801748361310938,0.9014881865106105,3.6999776102689017,0.012046303975663631,0.016364495497399163,{'regressor__alpha': 0.01},5.2421966481531825
10,5.730391652788587,0.9255018831072251,3.9676862983473273,0.013275081667336631,0.017423160451914693,{'regressor__alpha': 0.1},5.841892458176946
11,5.041360190046108,0.9578202693500851,3.58656144700245,0.012462793182244332,0.016034760065969392,{'regressor__alpha': 0.1},5.653921718314917
12,5.4703967454821445,0.9388790876987516,4.085374124942687,0.015707562120754484,0.01808527125758722,{'regressor__alpha': 1},7.654999044964444
13,5.676986493809909,0.9264024197716657,4.284875053033287,0.01629889532326247,0.019377649906776612,{'regressor__alpha': 0.01},5.973711513666561
14,5.291740394656143,0.9050362901311726,3.9294585911451776,0.015695524251689016,0.017722024288287036,{'regressor__alpha': 0.1},4.930274285153726
15,5.896628552302695,0.9368728218773701,4.824254753086013,0.019782057170874286,0.021973370081622534,{'regressor__alpha': 1},5.991618450440775
16,4.925452408775134,0.9458307729917237,3.6790491561214327,0.01481633384522417,0.017134319472579186,{'regressor__alpha': 0.1},6.017213824910029
17,4.096951490802335,0.97020150166507,3.3306072485450877,0.014199404312794733,0.015472668517484503,{'regressor__alpha': 0.1},5.362363850113455
18,4.149091085900752,0.9675753457592912,2.952011061127383,0.00843687581966005,0.013338029199099159,{'regressor__alpha': 1},6.720797114344511
19,9.42361223344507,0.28744181251148593,4.519857045987874,0.013874061204063187,0.020832453677185173,{'regressor__alpha': 1},5.016946488305446
20,5.607624336545207,0.9470338412394375,3.9194078827574326,0.012124123416861525,0.01665079666905544,{'regressor__alpha': 1},5.8434368615857775
21,9.886937257554159,0.6607438613096712,5.024490215847493,0.013660024742848456,0.022259783078486667,{'regressor__alpha': 1},5.002304058118945
22,5.524765070136273,0.8911256792150246,4.099276038814052,0.011318292634634653,0.018806901846649533,{'regressor__alpha': 0.01},5.962787773884567
23,9.650820041596374,0.8396209422485895,4.854421923679138,0.010948020069411677,0.02147082900302183,{'regressor__alpha': 1},5.0042355478806915
24,6.363044146439939,0.89865594668788,4.395598976157383,0.013548586676209612,0.019611007362703332,{'regressor__alpha': 0.1},5.7396064413006656
25,6.673521861596947,0.8811184440876516,4.873150158168951,0.01579101014512668,0.021517767684971417,{'regressor__alpha': 0.01},7.123137742408893
26,5.712178062623712,0.9474886187541581,4.370969048706715,0.01631099781597039,0.0194948145665414,{'regressor__alpha': 1},5.905558598022336
27,5.588483663102389,0.9512873677273062,4.105219633985827,0.01586032738272742,0.019048771961999986,{'regressor__alpha': 0.01},6.148441062339271
28,9.853885236825493,0.674176848993647,4.819137033023974,0.011531839825953698,0.021809660021326706,{'regressor__alpha': 1},5.028580984441319
29,5.520008002739986,0.949494717126601,4.14961211234793,0.014806392103876872,0.018914242851032298,{'regressor__alpha': 1},5.398175763207266
30,10.253172610635016,0.5554776809248412,4.674765852313909,0.012250736342945427,0.021139140486836842,{'regressor__alpha': 1},5.124277734555095
31,4.503427511888846,0.9632022765548837,3.254554372164007,0.011162117672899688,0.014827001000896829,{'regressor__alpha': 1},6.447852938265683
32,5.2536818668922365,0.9030957791510934,3.751434539884473,0.010541679634957087,0.016437678682814844,{'regressor__alpha': 1},6.358648493478292
33,4.5617722732905985,0.9472970236461424,3.3872535880176313,0.010906902571163704,0.015329592931340511,{'regressor__alpha': 0.1},5.780801845634032
34,6.15014697541072,0.9069732687084839,4.316229700221012,0.011391657300054914,0.018383092323376583,{'regressor__alpha': 0.01},6.151310300769784
35,4.925219852091022,0.9435831992926285,3.7327812134483955,0.013944657103105131,0.017027540349061225,{'regressor__alpha': 0.01},5.747582800607446
36,11.505220630393156,0.6748405560474322,5.0738275972167015,0.015370109077347989,0.023175355645014193,{'regressor__alpha': 1},5.135334906791165
37,4.361833630914318,0.9478732513829635,3.3399353819108093,0.01270574837403151,0.015527728897445114,{'regressor__alpha': 1},6.685357969344247
38,6.574711993160327,0.900387913610457,4.854186055647422,0.016426065173959104,0.021558206568466846,{'regressor__alpha': 0.1},4.830279349317822
39,9.284891020626695,0.7869882881950961,5.639628617048932,0.01742202452418526,0.02471024835823506,{'regressor__alpha': 1},4.998847860968091
40,4.239162856216114,0.9702951546686063,3.2458395913148763,0.010323510809980866,0.015285144959813986,{'regressor__alpha': 0.1},6.15824870958384
41,4.762563300230563,0.9306349260393646,3.7287306687638684,0.014451476197309325,0.01658788049873256,{'regressor__alpha': 1},6.552157847385042
42,6.014176861110408,0.9510230615848844,4.718184927168587,0.01554279962060259,0.021364871398831174,{'regressor__alpha': 0.1},4.524024289044603
43,5.899966961252485,0.9448755164142353,3.835113427048277,0.010074924759581364,0.016554710482537222,{'regressor__alpha': 0.1},5.629625534804008
44,7.510070013776793,0.9150343963768062,4.890464797429308,0.011640484591983753,0.021371005078944166,{'regressor__alpha': 0.1},4.608436241801134
45,5.417010479521458,0.9458556138475126,4.096937072582175,0.01682262262650184,0.01811587291764671,{'regressor__alpha': 0.1},5.083652431468435
46,6.692273538757661,0.930805109464212,4.6896350673507765,0.016246038868835237,0.019768350422817525,{'regressor__alpha': 0.1},4.8154176429334115
47,8.967844697656774,0.8728585953336544,4.056302738647097,0.011436784931028784,0.018869902154651105,{'regressor__alpha': 1},5.348255810687819
48,10.92741609883963,0.8023868491659513,5.453214235745701,0.0137784013611047,0.024779730750219088,{'regressor__alpha': 1},4.747565211465412
