Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,3.8270808235075022,0.9631895316278155,3.2045236746573047,0.012895276007535605,0.014736522467405262,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.269227806086578
1,4.199840142056636,0.9627042246293609,3.0191366923785683,0.008299719282494712,0.013703943027519275,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.264336740696264
2,4.06754464959692,0.9704991870253424,3.0502224051276765,0.010077120110724026,0.01394686012637884,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.305873122855063
3,4.386514140667922,0.9401416738776197,3.556763140481209,0.012600846337978071,0.016190418521902443,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.1421801262574744
4,4.318457505878653,0.9649364288855089,3.2480151441130025,0.012237368304187615,0.014437402322939065,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.164338208126021
5,2.870454171340374,0.9791646566350677,2.38079828450879,0.010222235153912889,0.011035109896769042,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.49733615298346
6,3.6493397746191842,0.953640941605091,2.876406458816631,0.01297659674166065,0.012965378518270433,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.400814942060539
7,4.216869224329077,0.9747766618645255,3.25508115767079,0.011927922705133681,0.014632782827684494,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.084097724753382
8,3.6386039881339522,0.9513354088478181,3.012824501090582,0.013791083014301455,0.013554365154359566,"{'regressor__C': 800, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.137300366960728
9,4.419362799184391,0.9165533643902359,3.533469066540124,0.013107352181763567,0.015702772891913623,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.192309509476873
10,4.088553767253024,0.9620758277167213,3.004261486559027,0.009078400294380784,0.013293550366409685,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.2825013806669965
11,4.202661828693083,0.9706872045181796,3.060526316268756,0.0109624223044756,0.013882812047260057,"{'regressor__C': 500, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.338823089991048
12,4.329420463654613,0.9617164935251852,3.307851305855663,0.0106840772107592,0.014755310202290484,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.512786547044171
13,3.9058180861768586,0.9651621104519578,3.2352669338702413,0.013426704413584203,0.014622562015550001,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.188297129518991
14,5.169030056547234,0.9093894582216969,4.0447267302839425,0.014773747260159363,0.018214638042117957,"{'regressor__C': 800, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",3.86068569844104
15,4.045683144109963,0.9702838483378997,3.135333428527606,0.011299266248842026,0.014072434671554137,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.326590083477595
16,4.583997523560965,0.9530809583646077,3.6456114044378447,0.014353434917524072,0.01687385032097658,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.23885714978779
17,3.40671196154443,0.9793963783602031,2.909952778338832,0.012918926471439995,0.013556836600389713,"{'regressor__C': 800, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.494267852474289
18,3.810460534014945,0.972652076822437,2.6917707371914013,0.009229445790425426,0.01219981079879976,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.234509828181389
19,4.303372177128476,0.8514052945760334,3.372971746783631,0.010825314516723384,0.01557166280449144,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",3.9822108151234312
20,3.7120837859571023,0.976789943665492,2.7006425820228412,0.009055831302188233,0.011714404557432542,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.305803259855492
21,4.193032869370167,0.9389816173261948,3.3301228924497592,0.013518144903896228,0.014888331000743745,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.133158600991322
22,4.250312764080906,0.9355623628813338,2.815109461686558,0.009795705678628261,0.01295965892314257,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.29555412436557
23,4.281459199833007,0.9684352145083316,3.0187796552408317,0.008943637662890129,0.013254369332000672,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.283743209319153
24,4.453287652751355,0.9503602146836646,3.3310432807249355,0.01200901838243316,0.015028484070334313,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.2563411207664235
25,5.116140234998448,0.9301302505811676,3.7104550171994553,0.012959930561174744,0.016827052942174184,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",3.914639537301145
26,4.508119161036789,0.9672929976569311,3.3117351995706525,0.011139294960445797,0.014868362122766612,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",4.249256830653434
