PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
0,0.6469012,0.7287346,0.780282,-1.0,-1.0,-1.0,-1.0,753.3601,2774.875,4813.246,4.598904,
1,0.6469012,0.7287346,0.780282,1.341074,1.368705,1.388004,279.1311,753.3601,884.1875,815.1836,34.29667,1446
2,0.6999637,0.7346521,0.817235,-1.0,-1.0,-1.0,-1.0,522.2653,13645.06,30682.43,22.04737,
3,0.6999637,0.7346521,0.817235,1.066408,1.094762,1.101838,225.0276,522.2653,603.9375,610.8629,4.593614,
4,0.6999637,0.7346521,0.817235,1.101838,1.121628,1.1442,230.55,522.2653,2972.75,3254.783,26.47472,1464
5,0.6999637,0.7346521,0.817235,1.350753,1.367325,1.390758,281.0528,522.2653,1062.0,1487.224,9.818146,1467
11,0.6999637,0.7346521,0.8051574,-1.0,-1.0,-1.0,-1.0,809.3806,2264.438,4771.325,3.186615,
12,0.6999637,0.7346521,0.8051574,1.378359,1.404518,1.429241,286.0792,809.3806,763.0625,825.606,44.40434,1473
13,0.6644062,0.740198,0.8295128,-1.0,-1.0,-1.0,-1.0,291.1753,17228.69,50971.16,24.34416,
14,0.6644062,0.740198,0.8295128,1.063569,1.080594,1.099008,226.5581,291.1753,2191.375,2992.094,35.02654,1455
15,0.6644062,0.740198,0.8295128,1.099008,1.125864,1.152653,236.0494,291.1753,5343.125,6597.176,93.99287,1422_1480_1535
16,0.6824076,0.740198,0.8237581,-1.0,-1.0,-1.0,-1.0,347.1994,6739.313,20448.75,9.499024,
17,0.6824076,0.740198,0.8237581,1.114565,1.1442,1.159691,238.189,347.1994,1407.688,1629.817,25.57728,
18,0.6824076,0.740198,0.8237581,1.159691,1.179374,1.210231,245.5112,347.1994,2650.938,2646.475,48.64097,1485
19,0.6824076,0.740198,0.8237581,1.225626,1.234014,1.252165,256.8856,347.1994,395.9375,260.3558,7.203082,
20,0.6644062,0.740198,0.7923437,-1.0,-1.0,-1.0,-1.0,463.1956,5050.563,12910.91,12.10999,
21,0.6644062,0.740198,0.7923437,0.9980519,1.020886,1.036556,210.5225,463.1956,335.0625,313.6863,4.177639,
22,0.6644062,0.740198,0.7923437,1.070666,1.084847,1.096177,223.7122,463.1956,838.625,698.7772,10.489,
23,0.6644062,0.740198,0.7923437,1.107496,1.121628,1.142791,231.2971,463.1956,953.8125,1138.943,10.91971,
24,0.6407734,0.740198,0.8051574,-1.0,-1.0,-1.0,-1.0,485.1784,4119.438,10544.1,10.97403,
25,0.6407734,0.740198,0.8051574,1.035132,1.060728,1.083429,218.4559,485.1784,1105.313,1084.238,31.87214,1484
26,0.6407734,0.740198,0.8051574,1.266106,1.285593,1.298102,264.7665,485.1784,447.75,410.1932,12.91106,
27,0.6407734,0.740198,0.8051574,1.298102,1.316143,1.338306,271.0583,485.1784,693.3125,767.0195,19.99195,
28,0.6407734,0.740198,0.8111152,-1.0,-1.0,-1.0,-1.0,578.2898,7280.625,17406.53,9.923028,
29,0.6407734,0.740198,0.8111152,1.149836,1.176564,1.204627,241.2449,578.2898,2435.563,2616.875,78.66427,1454
30,0.6407734,0.740198,0.8111152,1.383872,1.404518,1.431984,287.985,578.2898,607.5,724.0073,19.2578,1475
31,0.6704384,0.740198,0.7688026,-1.0,-1.0,-1.0,-1.0,752.3339,1246.75,2396.758,2.533413,
32,0.6704384,0.740198,0.7688026,1.335539,1.359042,1.374223,277.1673,752.3339,466.6875,487.2953,9.07,1504
33,0.7058154,0.740198,0.780282,-1.0,-1.0,-1.0,-1.0,865.4085,1123.625,2477.434,2.142414,
34,0.7058154,0.740198,0.780282,1.429241,1.438839,1.466216,292.7524,865.4085,384.375,422.1935,7.6875,1461
38,0.6527866,0.7457358,0.8051574,-1.0,-1.0,-1.0,-1.0,634.3148,2364.438,6368.631,3.750426,
39,0.6527866,0.7457358,0.8051574,1.206028,1.231218,1.256349,251.9357,634.3148,1115.0,1160.478,22.3,1470
40,0.6704384,0.7513303,0.7923437,-1.0,-1.0,-1.0,-1.0,480.2199,3845.375,9485.545,5.56683,
41,0.6704384,0.7513303,0.7923437,1.094762,1.104668,1.117391,227.5692,480.2199,598.5,497.9366,9.7325,
42,0.6704384,0.7513303,0.7923437,1.117391,1.130098,1.141382,232.8081,480.2199,377.625,290.3549,6.075,
43,0.6704384,0.7513303,0.7923437,1.155468,1.162505,1.170943,239.4841,480.2199,496.4375,245.0574,8.44375,
44,0.6347017,0.7513303,0.8539289,-1.0,-1.0,-1.0,-1.0,600.0356,5599.0,19308.32,13.30537,
45,0.6347017,0.7513303,0.8539289,0.8773725,0.8990217,0.9119904,184.1827,600.0356,370.25,400.4252,7.405,
46,0.6347017,0.7513303,0.8539289,0.9119904,0.9220665,0.9364444,188.9039,600.0356,268.6875,139.9877,5.37375,
47,0.6347017,0.7513303,0.8539289,0.9823254,0.9951943,1.008048,203.8856,600.0356,574.4375,276.3191,11.48875,
48,0.6347017,0.7513303,0.8539289,1.008048,1.018034,1.033708,208.5648,600.0356,302.4375,217.9242,6.04875,
49,0.6347017,0.7513303,0.8539289,1.097593,1.120216,1.145609,229.4988,600.0356,2236.5,2565.929,44.52625,
50,0.6881393,0.7513303,0.780282,-1.0,-1.0,-1.0,-1.0,789.1417,1948.313,4224.654,2.849369,
51,0.6881393,0.7513303,0.780282,1.176564,1.192008,1.204627,242.8982,789.1417,253.75,131.8212,5.075,
52,0.6881393,0.7513303,0.780282,1.288374,1.306432,1.327231,266.2147,789.1417,492.25,570.7123,9.845,
53,0.6881393,0.7513303,0.780282,1.327231,1.335539,1.341074,272.1458,789.1417,355.4375,162.1654,6.2525,
56,0.6881393,0.7575237,0.8295128,-1.0,-1.0,-1.0,-1.0,404.1255,2942.0,11871.44,7.102294,
57,0.6881393,0.7575237,0.8295128,1.009475,1.022311,1.037979,211.6933,404.1255,406.8125,302.702,8.13625,
58,0.6587561,0.7575237,0.8111152,-1.0,-1.0,-1.0,-1.0,421.1458,9028.313,31188.81,23.00323,
59,0.6587561,0.7575237,0.8111152,1.008048,1.018034,1.023737,210.5313,421.1458,677.0625,383.4161,9.6275,
60,0.6587561,0.7575237,0.8111152,1.023737,1.032284,1.040826,213.4783,421.1458,666.1875,447.8732,10.56625,
61,0.6587561,0.7575237,0.8111152,1.040826,1.047938,1.060728,216.7155,421.1458,902.875,700.5741,15.3,
62,0.6587561,0.7575237,0.8111152,1.074922,1.090514,1.106082,225.5202,421.1458,1736.125,2364.479,20.96875,
63,0.6587561,0.7575237,0.8111152,1.106082,1.117391,1.124452,231.0784,421.1458,1748.875,1413.581,21.22375,
64,0.6587561,0.7575237,0.8111152,1.152653,1.159691,1.168131,239.8262,421.1458,863.9375,567.7142,10.05375,
65,0.6587561,0.7575237,0.8111152,1.180778,1.190605,1.199021,246.2192,421.1458,596.5,457.0923,9.93875,
66,0.6587561,0.7575237,0.8111152,1.214432,1.221429,1.228423,252.5938,421.1458,376.3125,183.4876,6.01875,
67,0.6938258,0.7575237,0.8597658,-1.0,-1.0,-1.0,-1.0,578.0611,3815.0,23214.03,9.175136,
68,0.6938258,0.7575237,0.8597658,0.9622765,0.9708735,0.9766009,199.0715,578.0611,500.5,203.2296,9.5975,
69,0.6938258,0.7575237,0.8597658,1.035132,1.042248,1.062149,213.7065,578.0611,626.6875,436.9744,12.53375,
70,0.6938258,0.7575237,0.8597658,1.103253,1.121628,1.148427,229.9829,578.0611,3383.0,3969.862,67.66,
71,0.6938258,0.7575237,0.8597658,1.31753,1.331385,1.342457,272.9922,578.0611,606.5625,493.6989,11.69625,
72,0.7058154,0.7575237,0.7745242,-1.0,-1.0,-1.0,-1.0,595.0844,8796.688,21089.19,22.42807,
73,0.7058154,0.7575237,0.7745242,1.097593,1.125864,1.148427,230.6987,595.0844,8895.188,9644.986,177.9037,1488
74,0.7058154,0.7575237,0.7745242,1.293934,1.31337,1.336923,269.1201,595.0844,2790.563,2838.724,55.81125,
75,0.7058154,0.7575237,0.780282,-1.0,-1.0,-1.0,-1.0,747.096,16382.19,40199.64,31.323,
76,0.7058154,0.7575237,0.780282,1.231218,1.260532,1.285593,257.1091,747.096,17291.94,18858.53,93.98967,1452
77,0.7058154,0.7575237,0.780282,1.285593,1.311983,1.33969,267.6035,747.096,8760.75,9286.375,47.83849,1525
78,0.6938258,0.7575237,0.8417962,-1.0,-1.0,-1.0,-1.0,752.0513,12197.63,50776.38,18.09064,
79,0.6938258,0.7575237,0.8417962,0.8672547,0.8903672,0.9134305,181.5855,752.0513,1418.125,1263.497,28.3625,
80,0.6938258,0.7575237,0.8417962,1.232616,1.263319,1.286984,257.647,752.0513,5864.438,6604.36,117.2887,1482
81,0.6938258,0.7575237,0.8417962,1.311983,1.330001,1.352135,271.2463,752.0513,3653.125,3917.216,72.87875,1447
86,0.7058154,0.7575237,0.8539289,-1.0,-1.0,-1.0,-1.0,757.0099,8467.625,29241.34,12.53017,
87,0.7058154,0.7575237,0.8539289,0.8585747,0.8889241,0.8990217,181.2699,757.0099,1528.313,1311.877,13.73497,1579_1585
88,0.7058154,0.7575237,0.8539289,1.242395,1.266106,1.288374,258.185,757.0099,1378.0,1498.573,12.38411,1481
89,0.7058154,0.7575237,0.8539289,1.30782,1.330001,1.350753,271.2144,757.0099,1846.188,2013.536,15.79356,1520
90,0.7058154,0.7575237,0.8539289,1.350753,1.359042,1.375602,277.1365,757.0099,461.9375,289.6576,4.151441,
93,0.6938258,0.7575237,0.8111152,-1.0,-1.0,-1.0,-1.0,794.0423,2386.313,7480.629,3.614951,
94,0.6938258,0.7575237,0.8111152,0.8600218,0.8831499,0.8932528,179.9424,794.0423,367.9375,302.3248,7.35875,
95,0.6938258,0.7575237,0.8111152,1.311983,1.327231,1.34384,270.4242,794.0423,812.875,669.1368,16.2575,
96,0.6938258,0.7575237,0.8111152,1.532989,1.546564,1.557411,315.1136,794.0423,281.6875,156.0429,5.63375,
97,0.6999637,0.763157,0.7986393,-1.0,-1.0,-1.0,-1.0,46.39595,1339.125,3156.065,2.047405,
98,0.6999637,0.763157,0.7986393,1.236808,1.25077,1.263319,317.1914,46.39595,318.4375,234.8709,6.1725,
99,0.6766313,0.763157,0.817235,-1.0,-1.0,-1.0,-1.0,290.1539,6946.438,27896.65,6.603609,
100,0.6766313,0.763157,0.817235,0.78014,0.8034392,0.8266883,168.4756,290.1539,1046.063,843.8813,7.600398,
101,0.6766313,0.763157,0.817235,1.047938,1.059308,1.064988,222.1295,290.1539,1128.688,673.4683,6.951478,
102,0.6766313,0.763157,0.817235,1.064988,1.072085,1.077759,224.8087,290.1539,1458.125,782.2853,7.446001,
103,0.6766313,0.763157,0.817235,1.100423,1.110324,1.117391,232.8272,290.1539,1294.625,1057.507,4.213664,
104,0.6766313,0.763157,0.817235,1.182183,1.189202,1.201824,249.3673,290.1539,427.9375,253.6374,3.109274,
105,0.6766313,0.763157,0.817235,1.249374,1.261926,1.271677,264.617,290.1539,529.25,444.3528,3.107004,
106,0.6766313,0.763157,0.7923437,-1.0,-1.0,-1.0,-1.0,327.0614,2694.375,8725.409,4.272256,
107,0.6766313,0.763157,0.7923437,0.8382943,0.8455417,0.8614688,176.4212,327.0614,613.1875,368.8205,11.82875,
108,0.6766313,0.763157,0.7923437,0.8614688,0.8744826,0.8802615,182.4597,327.0614,509.0625,309.6127,9.74625,
109,0.6766313,0.763157,0.7923437,0.8802615,0.9076692,0.9364444,189.384,327.0614,2938.813,4061.208,58.77625,1490
110,0.6938258,0.763157,0.7923437,-1.0,-1.0,-1.0,-1.0,423.1452,1722.438,4133.341,4.18453,
111,0.6938258,0.763157,0.7923437,1.10891,1.124452,1.142791,232.5045,423.1452,376.125,303.1002,7.5225,
112,0.6938258,0.763157,0.7923437,1.142791,1.152653,1.166725,238.3355,423.1452,320.375,243.0703,6.4075,
113,0.6284882,0.763157,0.8111152,-1.0,-1.0,-1.0,-1.0,484.1526,1839.625,5920.933,5.775048,
114,0.6284882,0.763157,0.8111152,1.211631,1.224227,1.240999,252.1428,484.1526,977.1875,757.4264,19.075,1562
115,0.6284882,0.763157,0.8111152,1.264713,1.27307,1.28142,262.2025,484.1526,431.8125,211.7289,8.63625,
126,0.6766313,0.763157,0.8356755,-1.0,-1.0,-1.0,-1.0,960.0489,1310.188,4817.692,1.932546,
127,0.6766313,0.763157,0.8356755,1.411391,1.430613,1.452537,290.6283,960.0489,382.5625,457.4534,7.65125,
130,0.7113901,0.763157,0.8295128,-1.0,-1.0,-1.0,-1.0,978.1311,1883.063,6902.69,2.564391,
131,0.7113901,0.763157,0.8295128,1.470317,1.483973,1.497611,301.3894,978.1311,383.75,223.8009,5.739862,
132,0.7113901,0.763157,0.8295128,1.520756,1.54385,1.568247,313.5503,978.1311,569.875,635.0143,8.523788,1572_1589
133,0.6938258,0.7688026,0.8051574,-1.0,-1.0,-1.0,-1.0,66.46577,1054.063,2443.85,1.985171,
134,0.6938258,0.7688026,0.8051574,1.214432,1.234014,1.246583,294.6181,66.46577,540.5625,265.597,10.81125,
138,0.7058154,0.7688026,0.8417962,-1.0,-1.0,-1.0,-1.0,223.0272,2093.125,7634.066,5.462099,
