PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
29190,18.78548,18.83972,18.8614,1.217231,1.225626,1.235411,249.3099,879.1468,1389.0,466.2139,27.78,
29191,18.78548,18.83972,18.8614,1.257743,1.266106,1.275854,257.5442,879.1468,861.0,287.8914,17.22,
29192,18.75299,18.83972,18.88306,-1.0,-1.0,-1.0,-1.0,1180.714,1416.563,2164.829,3.011529,
29193,18.75299,18.83972,18.88306,1.086264,1.097593,1.107496,222.384,1180.714,1826.25,787.9448,36.525,
29194,18.75299,18.83972,18.88306,1.177969,1.186395,1.194814,240.3762,1180.714,333.25,112.2674,6.665,
29195,18.75841,18.83972,18.88849,-1.0,-1.0,-1.0,-1.0,1229.97,1909.75,3284.609,4.113503,
29196,18.75841,18.83972,18.88849,1.158284,1.166725,1.176564,236.2811,1229.97,1291.75,435.9791,25.835,
29197,18.75841,18.83972,18.88849,1.176564,1.190605,1.200422,241.1172,1229.97,1236.0,687.6293,24.72,
29198,18.75299,18.84514,18.91015,-1.0,-1.0,-1.0,-1.0,98.24187,2291.75,2977.944,7.514595,
29199,18.75299,18.84514,18.91015,0.8034392,0.8121635,0.822333,184.37,98.24187,944.5,329.471,18.89,
29200,18.75299,18.84514,18.91015,1.252165,1.260532,1.270285,286.1545,98.24187,2291.75,766.6971,45.835,
29201,18.78548,18.84514,18.8668,-1.0,-1.0,-1.0,-1.0,194.1574,2798.5,4407.9,4.724617,
29202,18.78548,18.84514,18.8668,0.6599416,0.6776147,0.6849701,145.1509,194.1574,1277.75,603.4352,25.555,
29203,18.78548,18.84514,18.8668,0.6849701,0.6908508,0.7011344,147.9862,194.1574,1139.0,401.7785,22.78,
29204,18.78548,18.84514,18.8668,0.7026027,0.7114083,0.7216725,152.3898,194.1574,1833.25,645.4551,36.665,
29205,18.78548,18.84514,18.8668,0.9723057,0.9808946,0.9909064,210.116,194.1574,1000.0,343.4198,20.0,
29206,18.78548,18.84514,18.8668,1.175159,1.183587,1.193411,253.5345,194.1574,1277.75,430.5708,25.555,
29207,18.76924,18.84514,18.93723,-1.0,-1.0,-1.0,-1.0,1053.978,2138.75,2779.133,3.965051,
29208,18.76924,18.84514,18.93723,1.228423,1.245187,1.254954,252.6395,1053.978,1374.875,1038.007,27.4975,
29209,18.79089,18.85056,18.88849,-1.0,-1.0,-1.0,-1.0,54.5444,1555.625,2130.143,3.620002,
29210,18.79089,18.85056,18.88849,1.458011,1.466216,1.475781,361.2205,54.5444,1472.25,483.0378,29.445,
29211,18.82893,18.85056,18.90474,-1.0,-1.0,-1.0,-1.0,84.1351,1027.75,1360.453,3.008179,
29212,18.82893,18.85056,18.90474,1.292544,1.300879,1.310595,300.7568,84.1351,1027.75,342.5245,20.555,
29213,18.80193,18.85056,18.88849,-1.0,-1.0,-1.0,-1.0,294.2284,1666.75,2166.308,2.509193,
29214,18.80193,18.85056,18.88849,0.6761431,0.6849701,0.6952593,143.5458,294.2284,2055.5,725.4659,41.11,
29215,18.80193,18.85056,18.88849,1.341074,1.349371,1.359042,282.781,294.2284,1666.75,552.9516,33.335,
29216,18.82893,18.85056,18.92638,-1.0,-1.0,-1.0,-1.0,465.3812,4527.625,7665.943,7.325921,
29217,18.82893,18.85056,18.92638,0.9665759,0.9751694,0.983756,201.0681,465.3812,1027.75,353.138,20.555,
29218,18.82893,18.85056,18.92638,0.983756,0.9923358,1.002337,204.6076,465.3812,2430.5,833.7962,48.61,
29219,18.82893,18.85056,18.92638,1.032284,1.040826,1.046516,214.6056,465.3812,805.5,281.7522,16.11,
29220,18.82893,18.85056,18.92638,1.046516,1.050782,1.060728,216.6584,465.3812,625.0,206.5776,12.5,
29221,18.82893,18.85056,18.92638,1.080594,1.089097,1.099008,224.5586,465.3812,1555.5,528.8275,31.11,
29222,18.81264,18.85056,18.89931,-1.0,-1.0,-1.0,-1.0,532.917,4350.688,10742.57,8.634872,
29223,18.81264,18.85056,18.89931,0.9551072,0.9723057,0.9823254,199.7551,532.917,2798.75,1966.556,55.975,
29224,18.81264,18.85056,18.89931,0.9823254,0.9866167,0.9966232,202.6952,532.917,1291.75,477.197,25.835,
29225,18.81264,18.85056,18.89931,1.00662,1.015182,1.020886,208.5638,532.917,1375.0,470.7005,27.5,
29226,18.81264,18.85056,18.89931,1.020886,1.026587,1.032284,210.9069,532.917,1458.25,498.6687,29.165,
