PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
42863,21.76376,21.791,21.81835,-1.0,-1.0,-1.0,-1.0,623.6148,32403.25,85866.91,16.5917,
42864,21.76376,21.791,21.81835,1.305044,1.338306,1.365945,273.9477,623.6148,23558.5,25794.77,471.17,
42865,21.76376,21.791,21.81835,1.389381,1.410017,1.434727,288.6267,623.6148,27267.19,28410.9,545.3438,
42866,21.6712,21.791,21.80736,-1.0,-1.0,-1.0,-1.0,648.6288,109267.6,515715.3,157.9729,
42867,21.6712,21.791,21.80736,1.330001,1.35628,1.378359,277.3966,648.6288,85903.44,102706.0,1692.361,61479_61569_61623
42868,21.6712,21.791,21.80736,1.400392,1.422379,1.448429,290.9157,648.6288,98499.94,109122.0,1953.781,61539_61693
42869,21.61642,21.791,21.88378,-1.0,-1.0,-1.0,-1.0,681.678,24979.94,213972.3,31.83594,
42870,21.61642,21.791,21.88378,1.378359,1.410017,1.436098,288.0978,681.678,34627.88,44714.18,692.5575,61474_61762
42871,21.72548,21.791,21.82919,-1.0,-1.0,-1.0,-1.0,809.9849,1418.188,2086.714,2.28785,
42872,21.72548,21.791,21.82919,0.7947079,0.8034392,0.8136169,163.6464,809.9849,703.25,245.5129,14.065,
42873,21.72548,21.791,21.82919,0.932133,0.9407541,0.9508033,191.6151,809.9849,890.75,307.0452,17.815,
42874,21.72548,21.791,21.82919,1.094762,1.103253,1.113151,224.7133,809.9849,669.0,227.1403,13.38,
42875,21.75831,21.791,21.86732,-1.0,-1.0,-1.0,-1.0,932.7795,24105.44,125629.9,9.877199,
42876,21.75831,21.791,21.86732,1.560121,1.595289,1.62226,324.2165,932.7795,39986.5,49805.91,799.73,61837
42877,21.70923,21.791,21.87831,-1.0,-1.0,-1.0,-1.0,1057.222,1164.0,1523.248,2.044418,
42878,21.70923,21.791,21.87831,0.901905,0.9105502,0.9206276,184.7367,1057.222,1164.0,402.3611,23.28,
42879,21.68203,21.791,21.87831,-1.0,-1.0,-1.0,-1.0,1254.677,1007.75,1318.774,1.876311,
42880,21.68203,21.791,21.87831,1.228423,1.236808,1.246583,250.4192,1254.677,1007.75,337.8961,20.155,
42881,21.76376,21.79651,21.82377,-1.0,-1.0,-1.0,-1.0,644.5907,15221.63,46243.43,9.240869,
42882,21.76376,21.79651,21.82377,1.077759,1.083429,1.096177,221.6199,644.5907,1965.75,882.7928,3.941918,
42883,21.76376,21.79651,21.82377,1.291154,1.32446,1.353517,270.9236,644.5907,16399.06,19554.22,32.88504,
42887,21.77472,21.79651,21.81282,-1.0,-1.0,-1.0,-1.0,670.6128,39243.75,85234.93,7.187893,
42888,21.77472,21.79651,21.81282,1.325845,1.354898,1.389381,276.9259,670.6128,49815.69,58974.45,66.654,
42889,21.77472,21.80199,21.9002,-1.0,-1.0,-1.0,-1.0,142.1217,2378.875,5013.051,4.780448,
42890,21.77472,21.80199,21.9002,1.106082,1.114565,1.124452,244.1982,142.1217,1016.25,344.674,20.325,
42891,21.77472,21.80199,21.9002,1.137152,1.148427,1.155468,251.6174,142.1217,2406.625,956.3533,48.1325,
42892,21.77472,21.80199,21.9002,1.155468,1.159691,1.168131,254.0852,142.1217,669.25,218.9606,13.385,
42893,21.77472,21.80199,21.9002,1.270285,1.280029,1.289764,280.451,142.1217,1359.625,510.6109,27.1925,
42894,21.75831,21.80199,21.91127,-1.0,-1.0,-1.0,-1.0,445.17,2009.875,4450.211,3.910982,
42895,21.75831,21.80199,21.91127,0.9594094,0.9680086,0.9737376,199.8487,445.17,556.5,191.3425,11.13,
42896,21.75831,21.80199,21.91127,0.9737376,0.9808946,0.9909064,202.5091,445.17,572.5,196.6078,11.45,
42897,21.75831,21.80199,21.91127,1.010902,1.020886,1.028011,210.7654,445.17,1680.625,710.4318,33.6125,
42898,21.75831,21.80199,21.91127,1.028011,1.032284,1.042248,213.1187,445.17,475.75,157.5174,9.515,
42899,21.75831,21.80199,21.91127,1.069247,1.077759,1.08768,222.507,445.17,648.5,220.7071,12.97,
42900,21.65476,21.80199,21.8728,-1.0,-1.0,-1.0,-1.0,641.6285,1702.5,3001.158,2.911297,
42901,21.65476,21.80199,21.8728,0.9105502,0.9191886,0.9292578,188.0418,641.6285,1023.5,353.5111,20.47,
42902,21.65476,21.80199,21.8728,1.310595,1.318916,1.325845,269.8156,641.6285,311.25,103.5555,6.225,
42903,21.65476,21.80199,21.8728,1.325845,1.33277,1.349371,272.6497,641.6285,666.75,421.2733,13.335,
42906,21.78013,21.80199,21.83466,-1.0,-1.0,-1.0,-1.0,763.7621,1423.0,2400.6,2.096963,
42907,21.78013,21.80199,21.83466,1.002337,1.010902,1.020886,206.1111,763.7621,656.25,224.7399,13.125,
42908,21.78013,21.80199,21.83466,1.03086,1.039403,1.04936,211.9221,763.7621,689.5,235.5017,13.79,
42909,21.78013,21.80199,21.83466,1.462114,1.481243,1.496248,302.0081,763.7621,1091.188,716.6309,21.82375,
42910,21.78013,21.80199,21.83466,1.505786,1.512594,1.522116,308.4001,763.7621,556.5,182.765,11.13,
42911,21.77472,21.80199,21.98226,-1.0,-1.0,-1.0,-1.0,884.9506,33398.88,194567.0,50.32666,
42912,21.77472,21.80199,21.98226,1.522116,1.554701,1.581777,316.2165,884.9506,63774.0,78709.09,1275.48,
42913,21.78554,21.80736,21.8455,-1.0,-1.0,-1.0,-1.0,630.616,19947.88,58798.35,6.69183,
42914,21.78554,21.80736,21.8455,1.323074,1.352135,1.378359,276.7123,630.616,27923.38,33510.59,558.4675,
42915,21.65476,21.80736,21.9002,-1.0,-1.0,-1.0,-1.0,707.6973,67201.94,515136.4,52.54955,
42916,21.65476,21.80736,21.9002,1.392135,1.422379,1.452537,290.4127,707.6973,102707.9,115816.8,2054.159,61510_61619_61899
42917,21.791,21.80736,21.88378,-1.0,-1.0,-1.0,-1.0,734.5688,407802.4,2070771.0,35.17588,
42918,21.791,21.80736,21.88378,1.360423,1.396264,1.427869,284.8821,734.5688,855618.1,1094528.0,957.7447,61867
42919,21.78554,21.81282,21.84007,-1.0,-1.0,-1.0,-1.0,631.6233,12630.69,29835.01,7.843309,
