PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
108,0.7265203,0.7895802,0.8780016,1.162505,1.186395,1.207429,244.9718,442.939,934.6875,929.2836,11.30874,
111,0.7384084,0.7895802,0.9023483,-1.0,-1.0,-1.0,-1.0,444.9393,4215.688,8465.38,5.588071,
112,0.7384084,0.7895802,0.9023483,0.9206276,0.9464976,0.9737376,195.4107,444.9393,1254.938,1443.002,24.22724,
113,0.6744971,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,445.0831,7155.375,14542.54,20.07667,
114,0.6744971,0.7895802,0.8366089,1.142791,1.149836,1.161098,237.389,445.0831,292.6875,135.7315,5.68875,
115,0.6744971,0.7895802,0.8366089,1.210231,1.232616,1.252165,254.4794,445.0831,590.3125,712.0607,11.65625,
118,0.6744971,0.7895802,0.8254843,-1.0,-1.0,-1.0,-1.0,448.084,2788.313,5827.099,9.463204,
119,0.6744971,0.7895802,0.8254843,0.9766009,0.9966232,1.01946,205.7167,448.084,602.875,700.4963,12.00125,
120,0.6744971,0.7895802,0.8254843,1.199021,1.22003,1.243791,251.831,448.084,665.625,540.2387,13.3125,
121,0.754981,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,452.0009,4571.188,8624.521,14.42143,
122,0.754981,0.7895802,0.8366089,0.9551072,0.965143,0.983756,199.168,452.0009,487.75,514.9789,5.916821,
123,0.7208593,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,457.1473,3735.125,8307.699,11.92848,
124,0.7208593,0.7895802,0.8310556,1.005193,1.018034,1.032284,210.0136,457.1473,823.3125,540.8871,16.29625,
125,0.7208593,0.7895802,0.8310556,1.225626,1.249374,1.266106,257.7375,457.1473,1748.938,1663.489,34.97875,1609
126,0.7208593,0.7895802,0.8310556,1.277246,1.288374,1.298102,265.7829,457.1473,275.0,162.0264,5.255,
127,0.7439442,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,458.9145,5056.875,9740.508,6.112924,
128,0.7439442,0.7895802,0.8310556,0.9393177,0.9551072,0.9708735,197.0103,458.9145,1338.875,1448.917,25.44625,
129,0.7038966,0.7895802,0.8540004,-1.0,-1.0,-1.0,-1.0,464.0555,3967.625,8726.216,15.45998,
130,0.7038966,0.7895802,0.8540004,0.9751694,1.000909,1.00662,206.392,464.0555,993.6875,670.7376,17.22321,
131,0.7038966,0.7895802,0.8540004,1.211631,1.232616,1.25077,254.1711,464.0555,619.8125,508.9825,11.0302,1642
139,0.7439442,0.7895802,0.8423846,-1.0,-1.0,-1.0,-1.0,473.1196,3422.375,7206.067,9.6975,
140,0.7439442,0.7895802,0.8423846,1.243791,1.268892,1.291154,261.5087,473.1196,291.875,314.9935,5.8375,
141,0.6802055,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,475.1177,1101.188,2531.957,4.105533,
142,0.6802055,0.7895802,0.8366089,1.005193,1.020886,1.040826,210.3718,475.1177,293.25,190.7589,5.865,
143,0.715092,0.7895802,0.8254843,-1.0,-1.0,-1.0,-1.0,485.1784,1596.313,3328.612,2.88449,
144,0.715092,0.7895802,0.8254843,1.04936,1.057887,1.073504,217.8708,485.1784,615.25,416.7462,12.305,
145,0.715092,0.7895802,0.8254843,1.259138,1.278638,1.300879,263.334,485.1784,1060.5,1047.36,20.6775,
146,0.715092,0.7895802,0.8254843,1.300879,1.309208,1.335539,269.6299,485.1784,295.4375,256.5232,5.785,
147,0.7265203,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,494.234,4974.0,11255.87,9.666471,
148,0.7265203,0.7895802,0.8310556,1.029436,1.047938,1.053625,215.7137,494.234,517.6875,425.5796,5.509826,
149,0.7265203,0.7895802,0.8310556,1.064988,1.082012,1.103253,222.7277,494.234,2422.875,2010.81,24.87768,
150,0.7265203,0.7895802,0.8310556,1.103253,1.10891,1.12304,228.2647,494.234,569.875,376.9089,5.386571,
151,0.7265203,0.7895802,0.8310556,1.12304,1.130098,1.135741,232.6261,494.234,422.75,193.9493,3.728623,
152,0.7265203,0.7895802,0.8310556,1.271677,1.29949,1.31753,267.4948,494.234,2112.063,2565.582,23.48948,
153,0.7038966,0.7895802,0.8254843,-1.0,-1.0,-1.0,-1.0,550.2665,1698.688,3253.069,4.316097,
154,0.7038966,0.7895802,0.8254843,1.117391,1.1442,1.163912,234.8848,550.2665,774.8125,931.267,14.8525,
155,0.7038966,0.7895802,0.8254843,1.310595,1.328616,1.336923,272.7422,550.2665,533.9375,323.0195,9.4875,
156,0.715092,0.7895802,0.8254843,-1.0,-1.0,-1.0,-1.0,583.0101,1806.125,3903.677,4.283844,
157,0.715092,0.7895802,0.8254843,1.303656,1.321688,1.331385,270.9508,583.0101,554.3125,306.6513,11.08625,
158,0.7265203,0.7895802,0.8423846,-1.0,-1.0,-1.0,-1.0,620.9738,5112.063,10027.69,16.87495,
159,0.7265203,0.7895802,0.8423846,1.1442,1.155468,1.180778,236.5429,620.9738,649.6875,631.6666,12.30748,1618
160,0.7439442,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,630.0231,4978.813,10025.1,15.66144,
161,0.7439442,0.7895802,0.8310556,1.120216,1.142791,1.161098,233.8751,630.0231,463.25,352.3777,5.7576,
162,0.7439442,0.7895802,0.8310556,1.342457,1.357661,1.367325,277.8488,630.0231,558.8125,510.645,5.143156,
163,0.7439442,0.7895802,0.8310556,1.367325,1.378359,1.385249,282.0847,630.0231,816.0625,552.9561,7.182241,1636
166,0.7439442,0.7895802,0.8903894,-1.0,-1.0,-1.0,-1.0,636.9401,5712.25,10783.67,14.72214,
167,0.7439442,0.7895802,0.8903894,1.141382,1.163912,1.189202,238.1424,636.9401,899.9375,738.012,10.96028,1658
168,0.7439442,0.7895802,0.8903894,1.321688,1.346606,1.363184,275.5226,636.9401,572.6875,570.3599,6.974724,
171,0.7439442,0.7895802,0.8657126,-1.0,-1.0,-1.0,-1.0,639.0858,2036.5,3906.795,5.150002,
172,0.7439442,0.7895802,0.8657126,1.407268,1.415513,1.434727,289.6009,639.0858,376.0,280.7786,7.52,
173,0.7208593,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,651.142,1369.188,3116.836,3.647839,
174,0.7208593,0.7895802,0.8366089,1.405893,1.425124,1.44295,291.4539,651.142,370.875,345.9483,6.78625,
175,0.754981,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,676.1774,1004.313,1795.732,2.81939,
176,0.754981,0.7895802,0.8310556,1.44158,1.460747,1.477147,298.5108,676.1774,255.625,224.968,5.1125,
177,0.760489,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,696.2672,1180.875,2477.85,2.578835,
178,0.760489,0.7895802,0.8366089,1.246583,1.254954,1.260532,256.309,696.2672,329.125,126.8559,4.764226,
179,0.760489,0.7895802,0.8366089,1.286984,1.29949,1.321688,265.4049,696.2672,527.75,422.9144,7.63941,
182,0.749449,0.7895802,0.8196579,-1.0,-1.0,-1.0,-1.0,757.0056,1760.875,3621.881,4.230796,
183,0.749449,0.7895802,0.8196579,0.8643621,0.8889241,0.8990217,181.2699,757.0056,626.125,478.4707,5.110207,1645
184,0.749449,0.7895802,0.8196579,1.309208,1.334154,1.345223,272.0614,757.0056,410.5,364.558,3.350353,
187,0.749449,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,772.9747,2263.0,5053.912,5.39082,
188,0.749449,0.7895802,0.8366089,0.8845937,0.8918101,0.9206276,181.7913,772.9747,363.625,231.026,7.736917,
189,0.749449,0.7895802,0.8366089,1.25077,1.266106,1.284202,258.0898,772.9747,472.1875,261.9709,10.04682,
190,0.749449,0.7895802,0.8366089,1.31337,1.341074,1.350753,273.3716,772.9747,526.125,468.2486,11.19446,
191,0.754981,0.7895802,0.8254843,-1.0,-1.0,-1.0,-1.0,810.955,1102.688,2381.943,2.360312,
192,0.754981,0.7895802,0.8254843,1.423752,1.436098,1.44569,292.502,810.955,266.125,101.843,5.3225,
193,0.7038966,0.7895802,0.8254843,-1.0,-1.0,-1.0,-1.0,817.1183,1938.938,3667.829,3.839964,
194,0.7038966,0.7895802,0.8254843,1.371464,1.388004,1.403143,282.6707,817.1183,438.3125,432.357,6.507998,
195,0.754981,0.7895802,0.8482218,-1.0,-1.0,-1.0,-1.0,824.0283,3923.75,6894.365,8.869334,
196,0.754981,0.7895802,0.8482218,1.347988,1.371464,1.396264,279.2635,824.0283,746.3125,805.4856,8.894217,1617
197,0.6744971,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,826.1771,1180.063,2437.542,2.508918,
198,0.6744971,0.7895802,0.8310556,1.382494,1.403143,1.415513,285.7019,826.1771,312.4375,238.871,6.24875,
199,0.7094713,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,830.9444,4836.125,9348.263,10.06403,
200,0.7094713,0.7895802,0.8310556,1.341074,1.35628,1.382494,276.1338,830.9444,936.875,895.9666,13.51602,1611
203,0.7384084,0.7895802,0.8366089,-1.0,-1.0,-1.0,-1.0,833.0976,1746.875,3245.549,3.724351,
204,0.7384084,0.7895802,0.8366089,1.372844,1.393512,1.421006,283.7021,833.0976,460.875,446.9337,9.2175,
205,0.754981,0.7895802,0.8196579,-1.0,-1.0,-1.0,-1.0,842.1523,1410.063,2472.135,2.52422,
206,0.754981,0.7895802,0.8196579,1.389381,1.415513,1.431984,288.131,842.1523,391.0,292.6381,5.796833,
207,0.7324542,0.7895802,0.8903894,-1.0,-1.0,-1.0,-1.0,846.924,2085.625,4251.262,4.682834,
208,0.7324542,0.7895802,0.8903894,1.341074,1.359042,1.379737,276.6111,846.924,588.375,468.9431,10.18087,
209,0.754981,0.7895802,0.8310556,-1.0,-1.0,-1.0,-1.0,870.1754,1325.25,2704.913,2.123681,
210,0.754981,0.7895802,0.8310556,1.426497,1.444321,1.460747,293.8423,870.1754,306.5,294.355,5.05422,1600
211,0.7439442,0.7959199,0.8366089,-1.0,-1.0,-1.0,-1.0,210.9814,4347.938,11197.74,17.07109,
212,0.7439442,0.7959199,0.8366089,0.932133,0.9565414,0.965143,203.8667,210.9814,771.5625,718.0859,9.275361,
213,0.7439442,0.7959199,0.8366089,0.9766009,0.9923358,1.003765,211.4955,210.9814,1051.75,944.2376,12.31906,
216,0.6978534,0.7959199,0.8366089,-1.0,-1.0,-1.0,-1.0,226.0505,5975.5,13573.02,16.36291,
217,0.6978534,0.7959199,0.8366089,0.9306955,0.945062,0.9622765,200.6317,226.0505,1124.0,1014.974,22.1725,
218,0.6978534,0.7959199,0.8366089,0.9622765,0.9823254,0.9980519,208.5425,226.0505,2338.813,2240.757,46.77625,1693
219,0.7094713,0.7959199,0.8196579,-1.0,-1.0,-1.0,-1.0,232.1,6477.063,15179.11,11.81601,
220,0.7094713,0.7959199,0.8196579,0.9436262,0.9622765,0.9708735,203.9924,232.1,781.375,782.2816,6.005824,
221,0.7094713,0.7959199,0.8196579,1.029436,1.043671,1.069247,221.2472,232.1,2570.875,3102.311,19.91968,
222,0.7094713,0.7959199,0.8196579,1.069247,1.086264,1.09193,230.2764,232.1,1792.938,1630.81,13.22185,
223,0.7094713,0.7959199,0.8196579,1.09193,1.096177,1.10891,232.378,232.1,1405.563,862.9813,8.103369,
224,0.7094713,0.7959199,0.8196579,1.10891,1.12304,1.131509,238.0727,232.1,973.875,1041.58,4.386657,
225,0.7094713,0.7959199,0.8196579,1.161098,1.169537,1.196216,247.9295,232.1,612.5625,654.2267,5.273997,
226,0.715092,0.7959199,0.8482218,-1.0,-1.0,-1.0,-1.0,232.9652,10178.38,23338.92,27.8184,
227,0.715092,0.7959199,0.8482218,0.7363189,0.7494838,0.7567908,158.8509,232.9652,402.8125,224.1059,4.100933,
228,0.715092,0.7959199,0.8482218,0.9134305,0.9350075,0.9493682,198.1721,232.9652,1976.063,2267.867,19.35678,1661
229,0.715092,0.7959199,0.8482218,0.9493682,0.9594094,0.9851865,203.3439,232.9652,1517.375,1860.088,14.87407,1714
230,0.715092,0.7959199,0.8482218,0.9980519,1.00662,1.015182,213.3502,232.9652,506.75,254.7572,5.066195,
231,0.754981,0.7959199,0.8423846,-1.0,-1.0,-1.0,-1.0,235.1109,13822.75,30562.51,20.75088,
232,0.754981,0.7959199,0.8423846,0.9766009,1.00662,1.025162,213.2456,235.1109,2914.25,3624.23,38.23361,1659
233,0.754981,0.7959199,0.8423846,1.03086,1.050782,1.060728,222.6009,235.1109,651.9375,743.788,6.441103,
234,0.754981,0.7959199,0.8423846,1.155468,1.166725,1.183587,247.1627,235.1109,384.3125,338.9518,5.461437,
235,0.7265203,0.7959199,0.9803298,-1.0,-1.0,-1.0,-1.0,241.0656,51699.19,251022.9,98.00881,
236,0.7265203,0.7959199,0.9803298,0.6761431,0.6981972,0.7172748,147.7137,241.0656,37236.69,40852.3,271.9803,1610_1909
237,0.749449,0.7959199,0.8482218,-1.0,-1.0,-1.0,-1.0,242.0238,6678.75,14489.67,15.17875,
238,0.749449,0.7959199,0.8482218,0.9335704,0.9522381,0.965143,201.4182,242.0238,625.1875,426.8721,12.50375,
239,0.749449,0.7959199,0.8482218,0.965143,0.9880468,1.016608,208.9925,242.0238,2133.5,2249.568,42.67,
240,0.749449,0.7959199,0.8482218,1.016608,1.035132,1.045094,218.952,242.0238,337.0625,203.7064,6.74125,
241,0.749449,0.7959199,0.871864,-1.0,-1.0,-1.0,-1.0,250.9362,1584.938,3849.38,4.612499,
242,0.749449,0.7959199,0.871864,0.92782,0.9378812,0.9464976,198.0156,250.9362,259.875,103.6047,4.481305,
243,0.7265203,0.7959199,0.8366089,-1.0,-1.0,-1.0,-1.0,253.0646,2881.625,7996.824,9.320762,
244,0.7265203,0.7959199,0.8366089,0.6967283,0.7114083,0.7216725,150.1368,253.0646,296.5,130.7248,4.552708,
245,0.7265203,0.7959199,0.8366089,0.7465597,0.7567908,0.7640929,159.7144,253.0646,539.3125,301.684,7.955723,
246,0.7265203,0.7959199,0.8366089,0.9436262,0.9522381,0.9708735,200.9619,253.0646,635.5625,380.5763,9.455698,
247,0.7265203,0.7959199,0.8366089,0.9966232,1.018034,1.032284,214.8476,253.0646,553.75,558.0366,8.502739,
248,0.7265203,0.7959199,0.8366089,1.045094,1.050782,1.064988,221.7587,253.0646,375.5,219.2548,5.530619,
249,0.7265203,0.7959199,0.8366089,1.163912,1.175159,1.192008,248.0075,253.0646,675.4375,403.6567,10.37123,
250,0.749449,0.7959199,0.8366089,-1.0,-1.0,-1.0,-1.0,263.142,11757.44,29057.21,23.04842,
251,0.749449,0.7959199,0.8366089,1.023737,1.045094,1.064988,220.1369,263.142,5157.0,5855.309,33.06749,1651
252,0.749449,0.7959199,0.8366089,1.082012,1.089097,1.100423,229.4057,263.142,1353.5,997.4268,6.952463,
256,0.754981,0.7959199,0.8482218,-1.0,-1.0,-1.0,-1.0,269.0364,3653.625,9104.819,8.008484,
257,0.754981,0.7959199,0.8482218,0.9393177,0.960843,0.9737376,202.1771,269.0364,592.9375,523.0027,6.574574,
258,0.754981,0.7959199,0.8482218,1.012329,1.025162,1.035132,215.7108,269.0364,348.3125,221.6765,3.706904,
259,0.749449,0.7959199,0.8423846,-1.0,-1.0,-1.0,-1.0,319.1645,3103.438,8545.48,6.962882,
260,0.749449,0.7959199,0.8423846,1.086264,1.101838,1.125864,230.1214,319.1645,1429.438,1764.015,25.9275,
261,0.7439442,0.7959199,0.8599154,-1.0,-1.0,-1.0,-1.0,343.1595,1566.375,4347.482,3.789035,
262,0.7439442,0.7959199,0.8599154,1.072085,1.083429,1.103253,225.6374,343.1595,587.1875,409.9416,9.183604,
263,0.7208593,0.7959199,0.8310556,-1.0,-1.0,-1.0,-1.0,346.1813,4873.813,13278.77,9.843094,
264,0.7208593,0.7959199,0.8310556,0.8643621,0.8860374,0.9047875,184.4673,346.1813,1155.0,1107.254,11.36621,
265,0.7208593,0.7959199,0.8310556,1.12304,1.142791,1.151244,237.9218,346.1813,1140.438,1491.983,5.13878,1629
266,0.7208593,0.7959199,0.8310556,1.151244,1.162505,1.192008,242.0261,346.1813,1184.125,1453.051,11.65282,
267,0.7208593,0.7959199,0.8310556,1.203226,1.214432,1.231218,252.8369,346.1813,588.5625,496.6966,5.791967,
268,0.749449,0.7959199,0.8366089,-1.0,-1.0,-1.0,-1.0,389.0145,14061.13,34739.88,51.4562,
269,0.749449,0.7959199,0.8366089,0.9393177,0.9594094,0.9851865,198.918,389.0145,2938.063,3016.827,52.10703,1664
270,0.749449,0.7959199,0.8366089,0.9851865,0.9994804,1.01946,207.226,389.0145,940.4375,919.8768,15.38278,
271,0.749449,0.7959199,0.8366089,1.08768,1.110324,1.139972,230.2077,389.0145,5676.063,5498.416,102.7192,1652
