params,mean_score
"{'regressor__C': 345, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237947029949109
"{'regressor__C': 340, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238913128117945
"{'regressor__C': 335, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.239850923179954
"{'regressor__C': 330, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.240878664424888
"{'regressor__C': 325, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.242215643285433
"{'regressor__C': 320, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.243695075651221
"{'regressor__C': 315, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.245008150105496
"{'regressor__C': 310, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.246225985692406
"{'regressor__C': 305, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.247655207517508
"{'regressor__C': 300, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.249065946754307
"{'regressor__C': 295, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.2505519589352785
"{'regressor__C': 290, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.252150758630014
"{'regressor__C': 285, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.253831037587995
"{'regressor__C': 280, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.255532864634646
"{'regressor__C': 275, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.257087963003572
"{'regressor__C': 270, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.258770189591403
"{'regressor__C': 265, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.260541289464429
"{'regressor__C': 260, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.262570523087935
"{'regressor__C': 255, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.264519860610871
"{'regressor__C': 295, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.266425555508262
"{'regressor__C': 300, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.266438181297847
"{'regressor__C': 290, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.266559012120976
"{'regressor__C': 250, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.26657712846193
"{'regressor__C': 305, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.266714109566855
"{'regressor__C': 285, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.266912092553127
"{'regressor__C': 310, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.2670934914591
"{'regressor__C': 315, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.2674540624427655
"{'regressor__C': 280, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.267506005296127
"{'regressor__C': 320, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.267917271109514
"{'regressor__C': 275, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.26826112428418
"{'regressor__C': 325, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.26835035805591
"{'regressor__C': 330, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.268847576559251
"{'regressor__C': 270, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.269076990733021
"{'regressor__C': 335, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.269400437237801
"{'regressor__C': 265, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.270059031940482
"{'regressor__C': 340, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.270096980220257
"{'regressor__C': 345, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.2708427866307055
"{'regressor__C': 260, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.271028481517189
"{'regressor__C': 255, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.272214743405088
"{'regressor__C': 250, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-5.273408610699115
"{'regressor__C': 250, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.327163242219188
"{'regressor__C': 255, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.328259667669304
"{'regressor__C': 260, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.329449001743183
"{'regressor__C': 265, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.330483918698234
"{'regressor__C': 270, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.331328935685295
"{'regressor__C': 275, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.332286847117778
"{'regressor__C': 280, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.333308440724635
"{'regressor__C': 285, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.334283729937888
"{'regressor__C': 290, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.335284970693251
"{'regressor__C': 295, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.33625643520922
"{'regressor__C': 300, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.33725434679743
"{'regressor__C': 305, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.338274639819649
"{'regressor__C': 310, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.339238202528637
"{'regressor__C': 315, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.340134968633572
"{'regressor__C': 320, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.341129953999939
"{'regressor__C': 325, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.342188316161032
"{'regressor__C': 330, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.343333011760325
"{'regressor__C': 335, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.344661791911493
"{'regressor__C': 340, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.3460263375418435
"{'regressor__C': 345, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-5.347350090718039
"{'regressor__C': 250, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.411540136874544
"{'regressor__C': 255, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.412945101648734
"{'regressor__C': 260, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.414316035995008
"{'regressor__C': 265, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.415721073416481
"{'regressor__C': 270, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.41709686950583
"{'regressor__C': 275, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.418584690999908
"{'regressor__C': 280, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.420065350287119
"{'regressor__C': 285, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.421299742458209
"{'regressor__C': 290, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.422596980946039
"{'regressor__C': 295, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.424138876538865
"{'regressor__C': 300, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.4257949610012925
"{'regressor__C': 305, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.4275145947149985
"{'regressor__C': 310, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.429148791599056
"{'regressor__C': 315, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.430643466436445
"{'regressor__C': 320, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.432127546259725
"{'regressor__C': 325, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.433685034085021
"{'regressor__C': 330, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.4352938392902495
"{'regressor__C': 335, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.4370061525929865
"{'regressor__C': 340, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.438766490126766
"{'regressor__C': 345, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-5.440551426761972
