params,mean_score
"{'regressor__C': 346.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237633222720097
"{'regressor__C': 346.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237646617918968
"{'regressor__C': 346.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237660762107862
"{'regressor__C': 346.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237677472529118
"{'regressor__C': 346.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.2376958272619705
"{'regressor__C': 346.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237713542048105
"{'regressor__C': 346.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.23772389481452
"{'regressor__C': 346.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237739871310657
"{'regressor__C': 346.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237757757377666
"{'regressor__C': 346.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237772610160159
"{'regressor__C': 345.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237786541911222
"{'regressor__C': 345.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237798784301255
"{'regressor__C': 345.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237822132656478
"{'regressor__C': 345.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237837226869948
"{'regressor__C': 345.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237851539039599
"{'regressor__C': 345.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237873316635667
"{'regressor__C': 345.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237887769344301
"{'regressor__C': 345.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237912955861114
"{'regressor__C': 345.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237927127509177
"{'regressor__C': 345.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237947029949109
"{'regressor__C': 344.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237965387836581
"{'regressor__C': 344.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.237983470552966
"{'regressor__C': 344.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238003144960645
"{'regressor__C': 344.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238020565472568
"{'regressor__C': 344.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238031442224081
"{'regressor__C': 344.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238060797352472
"{'regressor__C': 344.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.23807585866541
"{'regressor__C': 344.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238093702834047
"{'regressor__C': 344.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238111838371688
"{'regressor__C': 344.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238122351437417
"{'regressor__C': 343.9, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238151614472117
"{'regressor__C': 343.8, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238162246191321
"{'regressor__C': 343.7, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238175220673887
"{'regressor__C': 343.6, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238188348045338
"{'regressor__C': 343.5, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238205359455764
"{'regressor__C': 343.4, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.23822476534649
"{'regressor__C': 343.3, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.2382441038433605
"{'regressor__C': 343.2, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238261779602092
"{'regressor__C': 343.1, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238281889067728
"{'regressor__C': 343.0, 'regressor__gamma': 0.0005, 'regressor__kernel': 'rbf'}",-5.238300761706252
"{'regressor__C': 346.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239179365112538
"{'regressor__C': 346.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239197271766759
"{'regressor__C': 346.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239202169596998
"{'regressor__C': 346.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239216789692819
"{'regressor__C': 346.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239227585414555
"{'regressor__C': 346.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239233990061971
"{'regressor__C': 346.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239251800219599
"{'regressor__C': 346.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239264884339568
"{'regressor__C': 346.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239277640957154
"{'regressor__C': 346.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.2392886413759046
"{'regressor__C': 345.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239297498948783
"{'regressor__C': 345.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239304013424462
"{'regressor__C': 345.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239315938523512
"{'regressor__C': 345.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239328003123202
"{'regressor__C': 345.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.23933699794136
"{'regressor__C': 345.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.23933861151839
"{'regressor__C': 345.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239348566831376
"{'regressor__C': 345.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239359805259145
"{'regressor__C': 345.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239374518808375
"{'regressor__C': 345.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239382972214716
"{'regressor__C': 344.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239391303149473
"{'regressor__C': 344.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239398503768893
"{'regressor__C': 344.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239409789847542
"{'regressor__C': 344.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239422803010443
"{'regressor__C': 344.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.23943959993264
"{'regressor__C': 344.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239451117999093
"{'regressor__C': 344.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239455802345263
"{'regressor__C': 344.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239459377009468
"{'regressor__C': 344.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239472869735095
"{'regressor__C': 344.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239479711886434
"{'regressor__C': 343.9, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239492434170351
"{'regressor__C': 343.8, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.2395005342712295
"{'regressor__C': 343.7, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239507788796394
"{'regressor__C': 343.6, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239516040955175
"{'regressor__C': 343.5, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239530427494421
"{'regressor__C': 343.4, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239544215651517
"{'regressor__C': 343.3, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239548295768324
"{'regressor__C': 343.2, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239564984594962
"{'regressor__C': 343.1, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.2395779699051115
"{'regressor__C': 343.0, 'regressor__gamma': 0.00055, 'regressor__kernel': 'rbf'}",-5.239585765082551
"{'regressor__C': 346.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.2414005712391365
"{'regressor__C': 346.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241419186655324
"{'regressor__C': 346.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241438058768895
"{'regressor__C': 346.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241463003032208
"{'regressor__C': 346.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241480896721251
"{'regressor__C': 346.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.24150361270489
"{'regressor__C': 346.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.2415229740590386
"{'regressor__C': 346.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241538727141333
"{'regressor__C': 346.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.2415543486776155
"{'regressor__C': 346.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241570407880231
"{'regressor__C': 345.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241584764329371
"{'regressor__C': 345.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241612719316034
"{'regressor__C': 345.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241622278029452
"{'regressor__C': 345.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241641228422099
"{'regressor__C': 345.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241664899605773
"{'regressor__C': 345.4, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.2416873221286995
"{'regressor__C': 345.3, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241701483353506
"{'regressor__C': 345.2, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241721516968604
"{'regressor__C': 345.1, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.24174676129714
"{'regressor__C': 345.0, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241761920177477
"{'regressor__C': 344.9, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.2417808552101
"{'regressor__C': 344.8, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.2418044664335
"{'regressor__C': 344.7, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241827959535138
"{'regressor__C': 344.6, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241841360838331
"{'regressor__C': 344.5, 'regressor__gamma': 0.00045, 'regressor__kernel': 'rbf'}",-5.241866671194836
