PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
43764,18.29343,18.33181,18.35937,-1.0,-1.0,-1.0,-1.0,671.4464,1697.625,3874.13,2.358932,
43765,18.29343,18.33181,18.35937,0.9923358,1.000909,1.010902,204.5694,671.4464,776.75,266.2548,15.535,
43766,18.29343,18.33181,18.35937,1.199021,1.207429,1.225626,246.7788,671.4464,1117.625,741.4413,22.3525,
43767,18.29343,18.33181,18.35937,1.268892,1.277246,1.286984,261.0481,671.4464,571.5,190.8924,11.43,
43768,18.29343,18.33181,18.35937,1.305044,1.31337,1.323074,268.4312,671.4464,735.25,244.75,14.705,
43769,18.28244,18.33733,18.39768,-1.0,-1.0,-1.0,-1.0,398.3761,1867.75,2465.625,3.334073,
43770,18.28244,18.33733,18.39768,0.6540442,0.6628891,0.6731992,137.3308,398.3761,750.0,265.2406,15.0,
43771,18.28244,18.33733,18.39768,0.9004635,0.9091098,0.9191886,188.3403,398.3761,1117.75,386.4247,22.355,
43772,18.26056,18.33733,18.37034,-1.0,-1.0,-1.0,-1.0,553.5692,1569.875,2748.335,4.067387,
43773,18.26056,18.33733,18.37034,1.093346,1.101838,1.111738,226.156,553.5692,551.5,187.2716,11.03,
43774,18.26056,18.33733,18.37034,1.124452,1.13292,1.147019,232.5356,553.5692,627.8125,284.2023,12.55625,
43775,18.26056,18.33733,18.37034,1.214432,1.222828,1.232616,250.9895,553.5692,875.0,293.7672,17.5,
43776,18.26056,18.33733,18.37034,1.232616,1.240999,1.25077,254.719,553.5692,735.75,246.5965,14.715,
43777,18.26056,18.33733,18.37034,1.268892,1.277246,1.286984,262.1589,553.5692,375.0,125.2575,7.5,
43778,18.28244,18.33733,18.43615,-1.0,-1.0,-1.0,-1.0,966.9905,1512.25,2653.936,2.565268,
43779,18.28244,18.33733,18.43615,1.177969,1.186395,1.207429,240.991,966.9905,1673.0,861.3553,33.46,
43780,18.28244,18.33733,18.43615,1.28142,1.289764,1.29949,261.9883,966.9905,956.0,318.9444,19.12,
43781,18.24416,18.34288,18.43075,-1.0,-1.0,-1.0,-1.0,373.1009,2291.875,3333.79,4.062588,
43782,18.24416,18.34288,18.43075,0.8831499,0.8918101,0.9033464,185.1671,373.1009,2291.875,873.9496,45.8375,
43783,18.31543,18.34288,18.38665,-1.0,-1.0,-1.0,-1.0,639.4825,3091.438,6964.83,5.686924,
43784,18.31543,18.34288,18.38665,1.077759,1.086264,1.096177,222.2366,639.4825,735.25,250.0313,14.705,
43785,18.31543,18.34288,18.38665,1.261926,1.280029,1.292544,261.8787,639.4825,2757.125,2302.208,55.1425,49181
43786,18.31543,18.34288,18.38665,1.292544,1.296712,1.306432,265.2919,639.4825,618.0,202.8072,12.36,
43787,18.31543,18.34288,18.38665,1.481243,1.48943,1.498974,304.7197,639.4825,571.5,187.0919,11.43,
43788,18.23876,18.34288,18.38665,-1.0,-1.0,-1.0,-1.0,982.9353,1566.0,2068.561,2.991711,
43789,18.23876,18.34288,18.38665,1.032284,1.040826,1.050782,211.3735,982.9353,1007.25,343.9846,20.145,
43790,18.23876,18.34288,18.38665,1.162505,1.170943,1.175159,237.798,982.9353,464.25,151.7357,9.285,
43791,18.23876,18.34288,18.38665,1.175159,1.180778,1.190605,239.7954,982.9353,558.75,193.2271,11.175,
43792,18.27693,18.34288,18.43615,-1.0,-1.0,-1.0,-1.0,1190.286,2064.375,2990.9,3.878286,
43793,18.27693,18.34288,18.43615,1.371464,1.386627,1.39764,280.9191,1190.286,1983.313,1104.9,39.66625,
43794,18.3209,18.34838,18.4032,-1.0,-1.0,-1.0,-1.0,388.3178,2812.25,4900.626,4.904919,
43795,18.3209,18.34838,18.4032,0.8019845,0.81071,0.8194284,168.0977,388.3178,628.75,219.3571,12.575,
43796,18.3209,18.34838,18.4032,0.8817058,0.8946953,0.9062285,185.5117,388.3178,2053.875,1455.354,41.0775,
43797,18.3209,18.34838,18.41421,-1.0,-1.0,-1.0,-1.0,487.8317,1958.0,3069.737,3.790487,
43798,18.3209,18.34838,18.41421,0.8426433,0.8527842,0.8614688,175.6039,487.8317,1599.375,749.1125,31.9875,
43799,18.3209,18.34838,18.41421,0.8614688,0.8658085,0.8759277,178.2858,487.8317,677.5,227.8122,13.55,
43800,18.3209,18.34838,18.39217,-1.0,-1.0,-1.0,-1.0,508.9251,2098.313,3763.487,3.510385,
43801,18.3209,18.34838,18.39217,0.9708735,0.9866167,0.9951943,202.9337,508.9251,1341.0,929.5306,26.82,
43802,18.3209,18.34838,18.39217,0.9951943,1.000909,1.013755,205.8734,508.9251,965.0,686.6111,19.3,
43803,18.3209,18.34838,18.39217,1.013755,1.022311,1.029436,210.2756,508.9251,1135.625,488.7417,22.7125,
43804,18.3209,18.34838,18.39217,1.029436,1.035132,1.045094,212.9127,508.9251,794.0,271.3027,15.88,
43805,18.26056,18.34838,18.42522,-1.0,-1.0,-1.0,-1.0,732.9804,1116.313,1535.015,2.562593,
43806,18.26056,18.34838,18.42522,1.079177,1.08768,1.097593,221.93,732.9804,978.5,332.7079,19.57,
43807,18.32642,18.34838,18.41421,-1.0,-1.0,-1.0,-1.0,737.2001,1279.188,2011.554,2.706323,
43808,18.32642,18.34838,18.41421,1.206028,1.215832,1.225626,248.0518,737.2001,1279.188,481.0356,25.58375,
43809,18.32642,18.34838,18.41421,1.277246,1.285593,1.295323,262.2844,737.2001,895.25,298.7944,17.905,
43810,18.3209,18.34838,18.4032,-1.0,-1.0,-1.0,-1.0,1117.326,1468.875,2188.334,2.818196,
43811,18.3209,18.34838,18.4032,1.353517,1.361804,1.368705,276.0973,1117.326,1829.25,725.0028,36.585,
43812,18.3209,18.34838,18.4032,1.368705,1.375602,1.385249,278.8947,1117.326,1305.5,613.8198,26.11,
43813,18.28794,18.3539,18.41974,-1.0,-1.0,-1.0,-1.0,566.3692,1439.063,2587.78,1.863906,
43814,18.28794,18.3539,18.41974,1.018034,1.026587,1.036556,210.5956,566.3692,842.75,288.19,16.855,
43815,18.28794,18.3539,18.41974,1.062149,1.070666,1.080594,219.6381,566.3692,492.75,167.8105,9.855,
43816,18.28794,18.3539,18.41974,1.151244,1.159691,1.169537,237.9008,566.3692,628.5,212.2646,12.57,
43817,18.29343,18.3539,18.38665,-1.0,-1.0,-1.0,-1.0,752.1948,1207.125,1781.374,2.67363,
43818,18.29343,18.3539,18.38665,1.053625,1.062149,1.072085,216.6186,752.1948,778.5,265.3355,15.57,
43819,18.29343,18.3539,18.38665,1.145609,1.154061,1.163912,235.3635,752.1948,571.5,193.1151,11.43,
43820,18.29343,18.3539,18.38665,1.245187,1.25356,1.263319,255.6557,752.1948,651.5,218.101,13.03,
43821,18.33733,18.35937,18.41974,-1.0,-1.0,-1.0,-1.0,439.251,1042.75,1451.828,1.482945,
43822,18.33733,18.35937,18.41974,0.8310421,0.8397442,0.8498877,173.4372,439.251,1042.75,362.8179,20.855,
43823,18.33733,18.35937,18.41974,0.9909064,0.9994804,1.009475,206.4285,439.251,484.75,166.1847,9.695,
43824,18.25505,18.35937,18.45251,-1.0,-1.0,-1.0,-1.0,603.7568,1035.75,1362.127,2.94499,
43825,18.25505,18.35937,18.45251,1.053625,1.062149,1.072085,217.5726,603.7568,1035.75,353.0138,20.715,
43826,18.32642,18.35937,18.41974,-1.0,-1.0,-1.0,-1.0,642.6125,1439.313,2822.185,2.968812,
43827,18.32642,18.35937,18.41974,1.131509,1.139972,1.149836,233.2008,642.6125,514.25,174.0011,10.285,
43828,18.32642,18.35937,18.41974,1.335539,1.345223,1.35628,275.1884,642.6125,1026.625,433.7736,20.5325,
43829,18.32642,18.35937,18.41974,1.401768,1.410017,1.419633,288.4432,642.6125,485.75,160.2246,9.715,
43830,18.26596,18.35937,18.36483,-1.0,-1.0,-1.0,-1.0,803.6194,25019.06,87842.67,30.35559,
43831,18.26596,18.35937,18.36483,1.426497,1.449799,1.479878,295.3376,803.6194,57045.13,65530.88,1131.616,49112
43835,18.28244,18.35937,18.44708,-1.0,-1.0,-1.0,-1.0,926.0923,1214.25,2148.564,1.983877,
43836,18.28244,18.35937,18.44708,1.187798,1.196216,1.203226,243.137,926.0923,878.5,295.6821,17.57,
43837,18.28244,18.35937,18.44708,1.240999,1.249374,1.259138,253.9417,926.0923,671.5,224.8834,13.43,
43838,18.33733,18.36483,18.42522,-1.0,-1.0,-1.0,-1.0,459.8351,2417.875,4153.716,4.357391,
43839,18.33733,18.36483,18.42522,0.8208808,0.829591,0.8382943,171.1102,459.8351,1179.625,535.1391,23.5925,
43840,18.33733,18.36483,18.42522,0.8382943,0.8440925,0.8542321,174.1012,459.8351,757.25,263.3745,15.145,
43841,18.33733,18.36483,18.42522,0.8585747,0.8672547,0.8773725,178.8786,459.8351,914.25,317.2996,18.285,
43842,18.33733,18.36483,18.42522,0.945062,0.9536727,0.9637098,196.7031,459.8351,800.0,275.4318,16.0,
43843,18.34288,18.36483,18.38665,-1.0,-1.0,-1.0,-1.0,484.9306,1915.5,3499.422,3.481526,
43844,18.34288,18.36483,18.38665,0.9551072,0.9637098,0.9694411,198.4778,484.9306,1250.75,475.7934,25.015,
43845,18.34288,18.36483,18.38665,0.9694411,0.9851865,1.003765,202.9009,484.9306,4236.188,3950.156,84.72375,
43846,18.31543,18.36483,18.4032,-1.0,-1.0,-1.0,-1.0,595.2081,1035.75,1359.549,2.51785,
43847,18.31543,18.36483,18.4032,0.9091098,0.9177493,0.92782,188.0534,595.2081,1035.75,357.7899,20.715,
43848,18.33733,18.36483,18.46879,-1.0,-1.0,-1.0,-1.0,891.3129,1154.188,2651.87,2.150652,
43849,18.33733,18.36483,18.46879,1.390758,1.408643,1.426497,286.4778,891.3129,970.75,774.5715,19.415,
43850,18.27142,18.36483,18.45793,-1.0,-1.0,-1.0,-1.0,1273.0,1284.063,1895.698,3.095425,
43851,18.27142,18.36483,18.45793,1.199021,1.207429,1.214432,244.4324,1273.0,635.75,213.7537,12.715,
43852,18.27142,18.36483,18.45793,1.214432,1.222828,1.232616,247.5498,1273.0,807.25,271.0212,16.145,
43853,18.30457,18.36483,18.41421,-1.0,-1.0,-1.0,-1.0,1342.999,1114.25,1462.59,2.52512,
43854,18.30457,18.36483,18.41421,1.20883,1.217231,1.231218,246.2784,1342.999,569.0625,275.0675,11.38125,
43855,18.30457,18.36483,18.41421,1.347988,1.35628,1.365945,274.4117,1342.999,628.5,208.3683,12.57,
43856,18.34838,18.37034,18.42522,-1.0,-1.0,-1.0,-1.0,598.573,1257.0,1647.486,2.030601,
43857,18.34838,18.37034,18.42522,1.270285,1.278638,1.289764,261.9689,598.573,478.5,294.5551,9.57,
43858,18.34838,18.37034,18.42522,1.289764,1.295323,1.305044,265.3875,598.573,778.5,263.9371,15.57,
43859,18.33181,18.37034,18.39768,-1.0,-1.0,-1.0,-1.0,743.1807,1483.25,2639.708,3.322653,
43860,18.33181,18.37034,18.39768,1.173754,1.182183,1.192008,241.1513,743.1807,1250.0,421.2756,25.0,
43861,18.33181,18.37034,18.39768,1.210231,1.218631,1.228423,248.5863,743.1807,900.0,302.2804,18.0,
43862,18.33181,18.37034,18.39768,1.234014,1.246583,1.25077,254.2882,743.1807,747.375,386.3203,14.9475,
43863,18.33181,18.37034,18.39768,1.270285,1.278638,1.285593,260.8269,743.1807,655.25,218.8373,13.105,
43864,18.33181,18.37034,18.39768,1.285593,1.291154,1.300879,263.3802,743.1807,485.75,162.037,9.715,
43865,18.32642,18.37034,18.4032,-1.0,-1.0,-1.0,-1.0,762.0375,2657.125,6490.659,4.50177,
43866,18.32642,18.37034,18.4032,0.81507,0.8237849,0.8339435,167.9669,762.0375,1100.0,383.3012,22.0,
43867,18.32642,18.37034,18.4032,1.090514,1.10891,1.12304,226.1029,762.0375,2786.625,1674.894,55.7325,
43868,18.32642,18.37034,18.4032,1.419633,1.427869,1.436098,291.1375,762.0375,564.25,185.8026,11.285,
43869,18.32642,18.37034,18.39217,-1.0,-1.0,-1.0,-1.0,849.278,1675.063,2725.794,4.019558,
43870,18.32642,18.37034,18.39217,0.8889241,0.8975798,0.9076692,182.6798,849.278,921.5,318.9194,18.43,
