,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
1051,14877.0,1.0,LMST01010290_9-10_0_0_ring,416.38791,416.388669,8.637,9.92,0.7215372790123515,224.2816,223.5290505,1.0,3069823.4375,404406.787,"385.346469,367.335909",367.335909,367.335909,367.335909,0.6,0.5,0.6,0.167,571455.5,568972.9,741209.7,658698.3,0.7843074558024703,0.7443074558024704,0.7843074558024703,0.6111074558024703,0.731
2052,16973.0,1.0,LMST01010304_16-17_0_0_ring,442.40552,442.404318,8.562,8.46,1.0,227.8856,229.013081,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
2055,16973.0,1.0,LMST01010304_2-4_0_0_chain,442.40552,442.404318,8.562,8.6,1.0,227.8856,227.3668077,1.0,2158404.8125,239322.6421,386.34172,386.34172,386.34172,386.34172,0.75,0.333,1.0,0.6,609890.1,511357.4,622085.4,530637.7,0.9,0.7332000000000001,1.0,0.8400000000000001,0.868
2058,16973.0,1.0,LMST01010305_16-17_0_0_ring,442.40552,442.404318,8.562,8.34,1.0,227.8856,229.013081,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
2061,16973.0,1.0,LMST01010305_2-4_0_0_chain,442.40552,442.404318,8.562,8.6,1.0,227.8856,227.3668077,1.0,2158404.8125,239322.6421,386.34172,386.34172,386.34172,386.34172,0.75,0.333,1.0,0.6,609890.1,511357.4,622085.4,530637.7,0.9,0.7332000000000001,1.0,0.8400000000000001,0.868
2347,17106.0,1.0,LMST01010306_16-17_0_0_ring,444.41794,444.419967,10.753,9.94,0.9477074192218361,225.8094,225.2769883,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.8563414838443673,0.7895414838443673,0.7227414838443673,-1.0,0.79
402,14600.0,1.0,LMST01010317_14-15_0_0_ring,414.37231,414.37302,8.351,9.08,0.9855725540577116,215.4279,217.4541627,0.902,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",0.444,1.0,0.75,0.75,240068.7,187856.0,260549.9,220139.9,0.7355145108115424,0.9579145108115423,0.8579145108115424,0.8579145108115424,0.852
1915,16213.0,1.0,LMST01010330_24-25_0_0_ring,430.40387,430.404318,10.615,12.76,0.3099819802690438,221.2671,221.1968312,1.0,1144551.1562,46499.9482,381.351558,"381.351558,399.362118",381.351558,"381.351558,399.362118",0.5,0.4,0.667,0.5,222256.5,238454.2,243802.7,242946.6,0.6619963960538088,0.6219963960538089,0.7287963960538089,0.6619963960538088,0.669
2348,17106.0,1.0,LMST01010331_25-26_0_0_ring,444.41794,444.419967,10.753,9.69,0.8293438611801712,225.8094,224.5578767,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.8326687722360343,0.7658687722360342,0.6990687722360343,-1.0,0.766
1946,16336.0,1.0,LMST01010345_15-16_0_0_ring,432.38226,432.383583,8.191,9.94,0.5013890356942485,217.7148,219.1454039,1.0,359590.7734,95566.4138,"401.341383,365.320263,383.330823","401.341383,365.320263,383.330823","401.341383,365.320263,383.330823","365.320263,383.330823",0.333,0.8,0.6,0.5,40629.43,59509.86,86173.0,59565.34,0.6334778071388497,0.8202778071388498,0.7402778071388497,0.7002778071388498,0.724
464,14601.0,1.0,LMST01010350_14-15_0_0_ring,414.37231,414.37302,8.351,8.46,1.0,220.7209,218.1944338,0.797,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.9188000000000001,0.8520000000000001,0.9188000000000001,0.9188000000000001,0.902
483,14601.0,1.0,LMST01010351_13-14_0_0_ring,414.37231,414.37302,8.351,9.41,0.8274644689070263,220.7209,218.8491891,0.937,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.9402928937814053,0.8734928937814053,0.9402928937814053,0.9402928937814053,0.924
497,14601.0,1.0,LMST01010351_15-16_0_0_ring,414.37231,414.37302,8.351,9.98,0.558431729426549,220.7209,224.7001432,0.513,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.7168863458853099,0.6500863458853098,0.7168863458853099,0.7168863458853099,0.7
1088,14877.0,1.0,LMST01010352_15-16_0_0_ring,416.38791,416.388669,8.637,10.25,0.5667804408441884,224.2816,225.8541183,1.0,3069823.4375,404406.787,"385.346469,367.335909",367.335909,367.335909,367.335909,0.6,0.5,0.6,0.167,571455.5,568972.9,741209.7,658698.3,0.7533560881688377,0.7133560881688377,0.7533560881688377,-1.0,0.74
1388,16063.0,1.0,LMST01010400_2-3_0_0_ring,428.39081,428.388669,8.174,8.1,1.0,224.3031,223.6652127,1.0,1532326.1562,166426.1477,-1,"379.335909,397.346469",397.346469,379.335909,0.0,0.2,0.182,0.167,,253353.7,281930.9,236173.1,-1.0,0.68,0.6728000000000001,0.6668000000000001,0.673
1815,16203.0,1.0,LMST01010468_15-16_0_0_ring,430.36771,430.367934,7.111,8.03,0.8963684511159591,218.0395,220.1362956,0.892,185052.1797,22835.6881,381.315174,-1,-1,"363.304614,381.315174",0.286,0.0,0.0,0.286,27600.66,,,34548.81,0.6504736902231918,-1.0,-1.0,0.6504736902231918,0.65
1947,16336.0,1.0,LMST01010486_24-25_0_0_ring,432.38226,432.383583,8.191,10.0,0.4740887460529316,217.7148,217.6086233,1.0,359590.7734,95566.4138,"401.341383,365.320263,383.330823","401.341383,365.320263,383.330823","401.341383,365.320263,383.330823","365.320263,383.330823",0.333,0.8,0.6,0.5,40629.43,59509.86,86173.0,59565.34,0.6280177492105864,0.8148177492105864,0.7348177492105863,0.6948177492105864,0.718
3412,29052.0,1.0,LMST01020008_8-9_0_0_chain,678.61938,678.618321,20.402,21.21,0.9474724188805488,290.088,289.56432,1.0,258496.7031,76703.5939,-1,"369.35156,154.15902",-1,369.35156,0.0,0.5,0.0,0.5,,104611.9,,54981.82,-1.0,0.7894944837761098,-1.0,0.7894944837761098,0.789
3486,30313.0,0.75,LMST01020068_5-6_0_0_chain,706.64783,706.649619,21.604,18.81,0.004083047586389554,297.7659,298.6858057,1.0,145828.9414,50917.1741,"397.38286,622.55572","397.38286,310.27404","397.38286,310.27404",-1,0.5,1.0,0.667,0.0,36527.3,33779.66,54681.47,,0.600816609517278,0.800816609517278,0.667616609517278,-1.0,0.69
3487,30313.0,0.75,LMST01020068_8-9_0_0_chain,706.64783,706.649619,21.604,18.83,0.013519766972441949,297.7659,298.8039485,1.0,145828.9414,50917.1741,397.38286,"397.38286,310.27404","397.38286,310.27404",-1,0.5,1.0,0.667,0.0,36527.3,33779.66,54681.47,,0.6027039533944885,0.8027039533944884,0.6695039533944884,-1.0,0.692
1393,16058.0,1.0,LMST01030094_13-14_0_0_ring,428.39066,428.388669,8.682,8.77,1.0,219.0246,221.0744511,0.904,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8284,-1.0,0.6616000000000001,0.6948000000000001,0.728
1413,16058.0,1.0,LMST01030095_10-11_0_0_ring,428.39066,428.388669,8.682,9.65,0.8739979213133018,219.0246,221.0829325,0.902,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8023995842626604,-1.0,0.6355995842626604,0.6687995842626604,0.702
1420,16058.0,1.0,LMST01030098_15-16_0_0_ring,428.39066,428.388669,8.682,8.98,1.0,219.0246,221.4158853,0.833,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8,-1.0,0.6332,0.6664000000000001,0.7
1441,16063.0,1.0,LMST01030099_12-13_0_0_ring,428.39081,428.388669,8.174,8.88,0.9992871829097392,224.3031,222.6265599,0.985,1532326.1562,166426.1477,-1,"379.335909,397.346469",397.346469,379.335909,0.0,0.2,0.182,0.167,,253353.7,281930.9,236173.1,-1.0,0.6738574365819479,0.6666574365819479,0.6606574365819479,0.667
2071,16973.0,1.0,LMST01030104_12-13_0_0_ring,442.40552,442.404318,8.562,8.97,1.0,227.8856,226.3502908,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
1918,16213.0,1.0,LMST01030105_13-14_0_0_ring,430.40387,430.404318,10.615,8.53,0.34232801388350254,221.2671,223.320474,0.908,1144551.1562,46499.9482,381.351558,"381.351558,399.362118",381.351558,"381.351558,399.362118",0.5,0.4,0.667,0.5,222256.5,238454.2,243802.7,242946.6,0.6316656027767005,-1.0,0.6984656027767006,0.6316656027767005,0.654
1442,16047.0,1.0,LMST01030109_1-2_0_0_chain,428.38739,428.388669,7.26,7.87,1.0,221.1522,223.0503844,0.939,322069.8438,38352.4145,358.31042,358.31042,358.31042,358.31042,0.333,0.333,0.429,0.667,63919.5,54340.63,72929.63,57475.66,0.7088000000000001,0.7088000000000001,0.7472000000000001,0.8424,0.752
1453,16063.0,1.0,LMST01030109_12-13_0_0_ring,428.39081,428.388669,8.174,8.79,1.0,224.3031,222.7959793,1.0,1532326.1562,166426.1477,-1,"379.335909,397.346469",397.346469,379.335909,0.0,0.2,0.182,0.167,,253353.7,281930.9,236173.1,-1.0,0.68,0.6728000000000001,0.6668000000000001,0.673
1455,16049.0,1.0,LMST01030110_1-3_0_0_chain,428.38739,428.388669,8.392,7.02,0.67824987808719,224.596,225.755023,1.0,1237726.125,182066.1097,386.34172,"368.33116,386.34172",386.34172,386.34172,0.4,0.6,0.667,0.667,252160.1,240002.1,327792.3,262544.5,0.695649975617438,0.775649975617438,0.802449975617438,0.802449975617438,0.769
1462,16063.0,1.0,LMST01030110_15-16_0_0_ring,428.39081,428.388669,8.174,7.08,0.8114003292627117,224.3031,223.8768077,1.0,1532326.1562,166426.1477,-1,"379.335909,397.346469",397.346469,379.335909,0.0,0.2,0.182,0.167,,253353.7,281930.9,236173.1,-1.0,0.6422800658525424,0.6350800658525424,0.6290800658525424,0.635
1477,16063.0,1.0,LMST01030111_15-16_0_0_ring,428.39081,428.388669,8.174,8.81,1.0,224.3031,222.3383508,0.924,1532326.1562,166426.1477,-1,"379.335909,397.346469",397.346469,379.335909,0.0,0.2,0.182,0.167,,253353.7,281930.9,236173.1,-1.0,0.6496000000000001,0.6424000000000001,0.6364000000000001,0.643
1480,16058.0,1.0,LMST01030114_15-16_0_0_ring,428.39066,428.388669,8.682,7.92,0.9723575036912072,219.0246,221.4158853,0.833,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.7944715007382415,-1.0,0.6276715007382414,0.6608715007382415,0.694
1502,16058.0,1.0,LMST01030115_10-11_0_0_ring,428.39066,428.388669,8.682,9.57,0.911862162756417,219.0246,220.2878383,1.0,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8491724325512835,-1.0,0.6823724325512834,0.7155724325512834,0.749
1921,16213.0,1.0,LMST01030119_13-14_0_0_ring,430.40387,430.404318,10.615,8.48,0.3166979555094074,221.2671,223.320474,0.908,1144551.1562,46499.9482,381.351558,"381.351558,399.362118",381.351558,"381.351558,399.362118",0.5,0.4,0.667,0.5,222256.5,238454.2,243802.7,242946.6,0.6265395911018815,-1.0,0.6933395911018816,0.6265395911018815,0.649
1523,16058.0,1.0,LMST01030137_11-12_0_0_ring,428.39066,428.388669,8.682,8.9,1.0,219.0246,221.0224271,0.915,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8328000000000001,-1.0,0.6660000000000001,0.6992,0.733
1526,16047.0,1.0,LMST01030137_4-5_0_0_chain,428.38739,428.388669,7.26,9.01,0.4988107379605087,221.1522,220.9396197,1.0,322069.8438,38352.4145,358.31042,358.31042,358.31042,358.31042,0.333,0.333,0.429,0.667,63919.5,54340.63,72929.63,57475.66,0.6329621475921018,0.6329621475921018,0.6713621475921018,0.7665621475921018,0.676
2350,17106.0,1.0,LMST01030140_14-15_0_0_ring,444.41794,444.419967,10.753,9.99,0.9717078372797286,225.8094,228.4295705,0.802,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.7819415674559458,0.7151415674559458,0.6483415674559458,-1.0,0.715
1543,16058.0,1.0,LMST01031024_13-14_0_0_ring,428.39066,428.388669,8.682,8.81,1.0,219.0246,221.0744511,0.904,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8284,-1.0,0.6616000000000001,0.6948000000000001,0.728
2352,17106.0,1.0,LMST01031033_16-17_0_0_ring,444.41794,444.419967,10.753,9.82,0.8893771313477679,225.8094,228.8214874,0.724,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.7342754262695537,0.6674754262695537,0.6006754262695536,-1.0,0.667
2099,16973.0,1.0,LMST01031034_12-13_0_0_ring,442.40552,442.404318,8.562,9.74,0.7745774424767916,227.8856,226.0093498,0.949,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.6677154884953583,-1.0,0.6145154884953583,0.641
2105,16973.0,1.0,LMST01031036_16-17_0_0_ring,442.40552,442.404318,8.562,9.19,1.0,227.8856,226.4829652,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
506,14600.0,1.0,LMST01031048_14-15_0_0_ring,414.37231,414.37302,8.351,8.37,1.0,215.4279,217.2845307,0.938,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",0.444,1.0,0.75,0.75,240068.7,187856.0,260549.9,220139.9,0.7528,0.9752000000000001,0.8752,0.8752,0.87
546,14600.0,1.0,LMST01031049_14-15_0_0_ring,414.37231,414.37302,8.351,9.44,0.8156090265643944,215.4279,217.2845307,0.938,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",0.444,1.0,0.75,0.75,240068.7,187856.0,260549.9,220139.9,0.7159218053128789,0.9383218053128789,0.8383218053128789,0.8383218053128789,0.833
2131,16973.0,1.0,LMST01031083_11-12_0_0_ring,442.40552,442.404318,8.562,9.65,0.81356312446296,227.8856,226.0975199,0.967,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.6827126248925921,-1.0,0.6295126248925921,0.656
2151,16973.0,1.0,LMST01040121_13-14_0_0_ring,442.40552,442.404318,8.562,9.24,1.0,227.8856,226.7642429,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
2354,17106.0,1.0,LMST01040122_13-14_0_0_ring,444.41794,444.419967,10.753,10.09,1.0,225.8094,227.9732584,0.894,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.8244,0.7576,0.6908000000000001,-1.0,0.758
2355,17106.0,1.0,LMST01040125_11-12_0_0_ring,444.41794,444.419967,10.753,9.53,0.7519971716305467,225.8094,225.6976412,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.8171994343261094,0.7503994343261093,0.6835994343261094,-1.0,0.75
2173,16973.0,1.0,LMST01040131_13-14_0_0_ring,442.40552,442.404318,8.562,7.82,0.9791394111777062,227.8856,229.1309209,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7290278822355413,-1.0,0.6758278822355412,0.702
2176,16973.0,1.0,LMST01040131_2-27_0_0_chain,442.40552,442.404318,8.562,8.15,1.0,227.8856,227.2757223,1.0,2158404.8125,239322.6421,400.35737,400.35737,400.35737,400.35737,0.75,0.667,1.0,0.8,609890.1,511357.4,622085.4,530637.7,0.9,0.8668,1.0,0.92,0.922
2356,17106.0,1.0,LMST01040133_11-12_0_0_ring,444.41794,444.419967,10.753,9.33,0.6578179642550757,225.8094,225.6976412,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.7983635928510152,0.7315635928510151,0.6647635928510152,-1.0,0.732
2357,17106.0,1.0,LMST01040134_10-11_0_0_ring,444.41794,444.419967,10.753,9.63,0.8006202039147148,225.8094,225.588222,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.826924040782943,0.760124040782943,0.693324040782943,-1.0,0.76
2180,16973.0,1.0,LMST01040136_11-12_0_0_ring,442.40552,442.404318,8.562,9.96,0.667874488550781,227.8856,227.8401301,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.6667748977101562,-1.0,0.6135748977101563,0.64
2183,16973.0,1.0,LMST01040136_2-27_0_0_chain,442.40552,442.404318,8.562,8.1,1.0,227.8856,224.656202,0.668,2158404.8125,239322.6421,400.35737,400.35737,400.35737,400.35737,0.75,0.667,1.0,0.8,609890.1,511357.4,622085.4,530637.7,0.7672000000000001,0.7340000000000001,0.8672000000000002,0.7872000000000001,0.789
2358,17106.0,1.0,LMST01040141_11-12_0_0_ring,444.41794,444.419967,10.753,9.62,0.7930368455858664,225.8094,226.4692034,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.8254073691171734,0.7586073691171733,0.6918073691171733,-1.0,0.759
2199,16973.0,1.0,LMST01040142_13-14_0_0_ring,442.40552,442.404318,8.562,8.87,1.0,227.8856,226.9443251,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
2216,16973.0,1.0,LMST01040145_13-14_0_0_ring,442.40552,442.404318,8.562,9.26,1.0,227.8856,226.7642429,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
2220,16973.0,1.0,LMST01040154_11-12_0_0_ring,442.40552,442.404318,8.562,9.3,0.9829601684306289,227.8856,228.6546149,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7297920336861259,-1.0,0.6765920336861259,0.703
1995,16805.0,1.0,LMST01040155_11-12_0_0_ring,440.38766,440.388669,8.22,9.45,0.7465361165620978,228.4279,228.1639004,1.0,511488.4844,59238.5257,-1,391.335909,-1,409.346469,0.0,0.2,0.0,0.5,,49136.67,,48831.12,-1.0,0.6293072233124196,-1.0,0.7493072233124196,0.689
2361,17106.0,1.0,LMST01040238_10-11_0_0_ring,444.41794,444.419967,10.753,9.42,0.6982929511886211,225.8094,225.588222,1.0,596314.7196,397689.8652,"395.367207,413.377767",395.367207,395.367207,-2,0.667,0.5,0.333,0.0,161218.3,158906.7,175179.2,,0.8064585902377243,0.7396585902377243,0.6728585902377242,-1.0,0.74
2238,16973.0,1.0,LMST01040255_13-14_0_0_ring,442.40552,442.404318,8.562,9.25,1.0,227.8856,226.7642429,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.7332000000000001,-1.0,0.68,0.707
2838,17811.0,1.0,LMST01050007_2-3_0_0_chain,456.41919,456.419967,10.306,9.09,0.7558100339930813,231.2493,229.6344429,1.0,2277983.584,1529115.4493,414.37302,-1,-2,"396.36246,414.37302",0.167,0.0,0.0,0.3,547882.8,,,490063.9,0.6179620067986162,-1.0,-1.0,0.6711620067986163,0.645
2873,17811.0,1.0,LMST01050021_2-3_0_0_chain,456.41919,456.419967,10.306,9.09,0.7558100339930813,231.2493,229.6344429,1.0,2277983.584,1529115.4493,414.37302,-1,-2,"396.36246,414.37302",0.167,0.0,0.0,0.3,547882.8,,,490063.9,0.6179620067986162,-1.0,-1.0,0.6711620067986163,0.645
1580,16058.0,1.0,LMST01060005_11-12_0_0_ring,428.39066,428.388669,8.682,9.15,1.0,219.0246,217.7236514,1.0,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.8668,-1.0,0.7000000000000001,0.7332000000000001,0.767
1591,16058.0,1.0,LMST01060009_15-16_0_0_ring,428.39066,428.388669,8.682,9.28,1.0,219.0246,221.4331498,0.83,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.7988000000000001,-1.0,0.6320000000000001,0.6652,0.699
1598,16058.0,1.0,LMST01060010_15-16_0_0_ring,428.39066,428.388669,8.682,9.48,0.9519271452147758,219.0246,221.4331498,0.83,261803.25,58887.8789,397.346469,-1,397.346469,397.346469,0.667,0.0,0.25,0.333,42318.17,,57417.18,44052.88,0.7891854290429552,-1.0,0.6223854290429551,0.6555854290429552,0.689
2017,16805.0,1.0,LMST01110004_1-2_0_0_ring,440.38766,440.388669,8.22,8.23,1.0,228.4279,226.1658859,0.87,511488.4844,59238.5257,-1,391.335909,-1,409.346469,0.0,0.2,0.0,0.5,,49136.67,,48831.12,-1.0,0.6280000000000001,-1.0,0.748,0.688
2253,16973.0,1.0,LMST01110006_12-13_0_0_ring,442.40552,442.404318,8.562,9.7,0.7899028072129077,227.8856,227.7085962,1.0,2158404.8125,239322.6421,-1,411.362118,-1,393.351558,0.0,0.333,0.0,0.2,,511357.4,,530637.7,-1.0,0.6911805614425816,-1.0,0.6379805614425815,0.665
582,14601.0,1.0,LMST01110008_14-15_0_0_ring,414.37231,414.37302,8.351,9.38,0.8410893296039414,220.7209,221.3371633,1.0,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.9682178659207884,0.9014178659207883,0.9682178659207884,0.9682178659207884,0.952
145,14390.0,1.0,LMST01110014_14-15_0_0_ring,412.35516,412.35737,8.462,8.5,1.0,215.2404,217.9299147,0.762,493684.2734,80251.3267,363.30461,381.31517,"363.30461,381.31517",-1.0,1.0,0.333,0.667,0.0,97750.9,86595.63,129083.4,,0.9048,0.6380000000000001,0.7716000000000001,-1.0,0.771
4,8959.0,1.0,LMST02020028_1-2_0_0_ring,332.25845,332.258389,1.664,1.0,1.0,183.4768,182.0471039,0.97,130560.6367,28462.1523,301.21618900000004,301.21618900000004,-1.0,-1.0,0.167,0.125,0.0,0.0,30847.87,19644.58,,,0.6548,0.638,-1.0,-1.0,0.646
6,8959.0,1.0,LMST02020029_9-10_0_0_ring,332.25845,332.258389,1.664,1.0,1.0,183.4768,185.0664752,0.936,130560.6367,28462.1523,301.21618900000004,301.21618900000004,-1.0,-1.0,0.167,0.125,0.0,0.0,30847.87,19644.58,,,0.6412000000000001,0.6244000000000001,-1.0,-1.0,0.633
8,8959.0,1.0,LMST02020044_1-2_0_0_ring,332.25845,332.258389,1.664,1.0,1.0,183.4768,183.9785556,1.0,130560.6367,28462.1523,301.21618900000004,301.21618900000004,-1.0,-1.0,0.167,0.125,0.0,0.0,30847.87,19644.58,,,0.6668000000000001,0.65,-1.0,-1.0,0.658
1607,16063.0,1.0,LMST03010056_13-14_0_0_chain,428.39081,428.388669,8.174,8.87,1.0,224.3031,222.7084264,1.0,1532326.1562,166426.1477,150.12772,290.28421,-1,-1,0.071,0.1,0.0,0.0,306953.1,253353.7,,,0.6284000000000001,0.64,-1.0,-1.0,0.634
1629,16063.0,1.0,LMST03010057_13-14_0_0_chain,428.39081,428.388669,8.174,8.76,1.0,224.3031,222.7084264,1.0,1532326.1562,166426.1477,150.12772,290.28421,-1,-1,0.071,0.1,0.0,0.0,306953.1,253353.7,,,0.6284000000000001,0.64,-1.0,-1.0,0.634
726,14601.0,1.0,LMST03020222_1-2_0_0_ring,414.37231,414.37302,8.351,10.01,0.5448088523078267,220.7209,222.616508,0.939,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.8845617704615654,0.8177617704615654,0.8845617704615654,0.8845617704615654,0.868
739,14601.0,1.0,LMST03020222_5-6_0_0_ring,414.37231,414.37302,8.351,9.78,0.6540789243758999,220.7209,223.5654112,0.744,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.8284157848751801,0.76161578487518,0.8284157848751801,0.8284157848751801,0.812
746,14601.0,1.0,LMST03020223_1-2_0_0_ring,414.37231,414.37302,8.351,9.99,0.5549042978864542,220.7209,222.616508,0.939,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.8865808595772908,0.8197808595772909,0.8865808595772908,0.8865808595772908,0.87
759,14601.0,1.0,LMST03020223_5-6_0_0_ring,414.37231,414.37302,8.351,9.75,0.6652541651028514,220.7209,223.5654112,0.744,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.8306508330205704,0.7638508330205702,0.8306508330205704,0.8306508330205704,0.814
766,14601.0,1.0,LMST03020224_1-2_0_0_ring,414.37231,414.37302,8.351,9.94,0.5776102500362237,220.7209,222.3686851,0.99,4321248.375,362923.0721,"365.32026,383.33082","365.32026,383.33082","365.32026,383.33082","365.32026,383.33082",1.0,0.833,1.0,1.0,779244.9,713271.1,902681.0,739645.5,0.9115220500072448,0.8447220500072448,0.9115220500072448,0.9115220500072448,0.895
