,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
3149,31003.0,1.0,LMST01020014_14-15_0_0_chain,702.61749,702.618321,22.249,21.91,1.0,291.7137,297.8690999,0.377,1637475.219,632154.0728,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.5,1.0,0.8,300473.6,255580.7,219307.1,495374.1,0.6508,-1.0,0.7508000000000001,0.6708000000000001,0.691
3154,31003.0,1.0,LMST01020014_5-6_0_0_chain,702.61749,702.618321,22.249,21.87,1.0,291.7137,297.1982318,0.479,1637475.219,632154.0728,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.5,1.0,0.8,300473.6,255580.7,219307.1,495374.1,0.6916,-1.0,0.7916000000000001,0.7116,0.732
3156,31001.0,1.0,LMST01020014_8-9_0_0_chain,702.61749,702.618321,22.037,21.88,1.0,291.9238,297.1548339,0.518,2113191.25,834332.8738,"578.49313,334.27404,369.35156,210.14884,154.15902","369.35156,578.49313,334.27404,154.15902","369.35156,210.14884,578.49313,334.27404","578.49313,334.27404,369.35156,210.14884,154.15902",0.875,0.857,0.833,0.889,376764.2,302124.2,274809.7,612182.6,0.7572000000000001,0.75,0.7404000000000001,0.7628000000000001,0.753
3129,30861.0,0.75,LMST01020015_11-12_0_0_chain,700.60663,700.602672,21.17,22.13,0.8739124126984139,290.6788,296.9415929,0.357,107451.1934,46273.7234,369.35156,-1,-1,"369.35156,538.46183,332.25839",1.0,0.0,0.0,1.0,31268.37,,,47634.96,0.7175824825396828,-1.0,-1.0,0.7175824825396828,0.718
3132,30861.0,0.75,LMST01020015_14-15_0_0_chain,700.60663,700.602672,21.17,22.17,0.8568855396825397,290.6788,295.9437132,0.51,107451.1934,46273.7234,369.35156,-1,-1,"369.35156,332.25839",1.0,0.0,0.0,1.0,31268.37,,,47634.96,0.7753771079365079,-1.0,-1.0,0.7753771079365079,0.775
3135,30861.0,0.75,LMST01020015_2-3_0_0_chain,700.60663,700.602672,21.17,22.21,0.8374531111111111,290.6788,296.4621068,0.43,107451.1934,46273.7234,369.35156,-1,-1,"369.35156,332.25839",1.0,0.0,0.0,1.0,31268.37,,,47634.96,0.7394906222222223,-1.0,-1.0,0.7394906222222223,0.739
3140,30861.0,0.75,LMST01020015_5-6_0_0_chain,700.60663,700.602672,21.17,22.13,0.8778971349206351,290.6788,295.6054956,0.562,107451.1934,46273.7234,369.35156,-1,-1,"369.35156,332.25839",1.0,0.0,0.0,1.0,31268.37,,,47634.96,0.800379426984127,-1.0,-1.0,0.800379426984127,0.8
3143,30861.0,0.75,LMST01020015_8-9_0_0_chain,700.60663,700.602672,21.17,22.12,0.8807648174603173,290.6788,294.4005322,0.748,107451.1934,46273.7234,369.35156,-1,-1,"369.35156,578.49313,332.25839",1.0,0.0,0.0,1.0,31268.37,,,47634.96,0.8753529634920635,-1.0,-1.0,0.8753529634920635,0.875
3213,32256.0,1.0,LMST01020019_11-12_0_0_chain,726.61804,726.618321,21.596,22.68,0.8160922777777769,298.7263,297.7779532,1.0,351332.8594,140423.8541,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",1.0,1.0,1.0,1.0,60209.04,51456.53,52102.76,105670.8,0.9632184555555554,0.9632184555555554,0.9632184555555554,0.9632184555555554,0.963
3216,32256.0,1.0,LMST01020019_14-15_0_0_chain,726.61804,726.618321,21.596,22.68,0.8174331111111113,298.7263,298.2024603,1.0,351332.8594,140423.8541,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",1.0,1.0,1.0,1.0,60209.04,51456.53,52102.76,105670.8,0.9634866222222224,0.9634866222222224,0.9634866222222224,0.9634866222222224,0.963
