,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
5955,26858.0,1.0,LMST01020013_11-12_0_0_chain,704.63116,704.63397,21.209,21.53,1.0,296.4548,292.5152534,0.71,157971.4902,94767.7124,369.35156,-1,"336.28969,369.35156",-1,0.333,0.0,0.667,0.0,45792.23,,40658.76,,0.6172,-1.0,0.7508,-1.0,0.684
5963,26858.0,1.0,LMST01020013_5-6_0_0_chain,704.63116,704.63397,21.209,21.47,1.0,296.4548,293.0096393,0.789,157971.4902,94767.7124,"369.35156,620.54008",-1,"336.28969,369.35156",-1,0.667,0.0,0.667,0.0,45792.23,,40658.76,,0.7824000000000001,-1.0,0.7824000000000001,-1.0,0.782
5967,26858.0,1.0,LMST01020013_8-9_0_0_chain,704.63116,704.63397,21.209,21.52,1.0,296.4548,295.9427231,1.0,157971.4902,94767.7124,369.35156,-1,"336.28969,369.35156",-1,0.333,0.0,0.667,0.0,45792.23,,40658.76,,0.7332000000000001,-1.0,0.8668,-1.0,0.8
5932,26779.0,1.0,LMST01020014_11-12_0_0_chain,702.61737,702.618321,20.337,21.89,0.5944303412698406,294.8632,298.1234117,0.827,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.7496860682539681,0.7296860682539681,0.7496860682539681,0.7768860682539681,0.751
5935,26779.0,1.0,LMST01020014_14-15_0_0_chain,702.61737,702.618321,20.337,21.91,0.5825740158730166,294.8632,297.8690999,0.866,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.7629148031746034,0.7429148031746033,0.7629148031746034,0.7901148031746034,0.765
5940,26779.0,1.0,LMST01020014_5-6_0_0_chain,702.61737,702.618321,20.337,21.87,0.6030760158730157,294.8632,297.1982318,0.97,803834.5859,251377.7323,"369.35156,618.52443,334.27404","369.35156,250.18014,334.27404","369.35156,250.18014,334.27404,618.52443","369.35156,618.52443,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.8086152031746032,0.7886152031746032,0.8086152031746032,0.8358152031746031,0.81
5943,26779.0,1.0,LMST01020014_8-9_0_0_chain,702.61737,702.618321,20.337,21.88,0.6009058809523804,294.8632,297.1548339,0.976,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832.0,138491.6,113786.4,163571.5,0.8105811761904762,0.7905811761904761,0.8105811761904762,0.8377811761904761,0.812
6103,27891.0,1.0,LMST01020019_11-12_0_0_chain,726.61371,726.618321,21.594,22.68,0.8151398968253969,299.633,297.7779532,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9630279793650794,-1.0,0.9630279793650794,0.7630279793650794,0.896
6106,27891.0,1.0,LMST01020019_14-15_0_0_chain,726.61371,726.618321,21.594,22.68,0.8164807301587311,299.633,298.2024603,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9632961460317463,-1.0,0.9632961460317463,0.7632961460317462,0.897
6109,27891.0,1.0,LMST01020019_17-18_0_0_chain,726.61371,726.618321,21.594,22.78,0.7662478333333336,299.633,297.8978999,1.0,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1.0,0.0,1.0,0.5,11648.68,,9903.101,15214.34,0.9532495666666668,-1.0,0.9532495666666668,0.7532495666666668,0.887
