,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
2343,35141.0,1.0,LMST01020014_14-15_0_0_chain,702.6217,702.618321,22.257,21.91,1.0,291.2234,297.8690999,0.3,1651171.6641,1339403.5625,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.75,1.0,0.5,475615.4,380566.9,771268.1,214553.3,0.7200000000000001,0.62,0.7200000000000001,-1.0,0.687
2348,35141.0,1.0,LMST01020014_5-6_0_0_chain,702.6217,702.618321,22.257,21.87,1.0,291.2234,297.1982318,0.403,1651171.6641,1339403.5625,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.75,1.0,0.5,475615.4,380566.9,771268.1,214553.3,0.7612000000000001,0.6612,0.7612000000000001,-1.0,0.728
2351,35141.0,1.0,LMST01020014_8-9_0_0_chain,702.6217,702.618321,22.257,21.88,1.0,291.2234,297.1548339,0.409,1651171.6641,1339403.5625,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",1.0,0.75,1.0,0.5,475615.4,380566.9,771268.1,214553.3,0.7636000000000001,0.6636,0.7636000000000001,-1.0,0.73
2322,34995.0,0.75,LMST01020015_11-12_0_0_chain,700.59821,700.602672,19.606,22.13,0.12915050793650984,291.3795,296.9415929,0.466,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.612230101587302,-1.0,0.612230101587302,0.612
2325,34995.0,0.75,LMST01020015_14-15_0_0_chain,700.59821,700.602672,19.606,22.17,0.1121236349206356,291.3795,295.9437132,0.619,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.6700247269841272,-1.0,0.6700247269841272,0.67
2328,34995.0,0.75,LMST01020015_2-3_0_0_chain,700.59821,700.602672,19.606,22.21,0.09269120634920702,291.3795,296.4621068,0.54,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.6345382412698415,-1.0,0.6345382412698415,0.635
2333,34995.0,0.75,LMST01020015_5-6_0_0_chain,700.59821,700.602672,19.606,22.13,0.13313523015873108,291.3795,295.6054956,0.671,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.6950270460317463,-1.0,0.6950270460317463,0.695
2336,34995.0,0.75,LMST01020015_8-9_0_0_chain,700.59821,700.602672,19.606,22.12,0.13600291269841325,291.3795,294.4005322,0.858,107319.7246,69255.6185,-1,369.35156,"369.35156,332.25839",369.35156,0.0,1.0,0.5,1.0,,40661.65,78216.77,22968.79,-1.0,0.7704005825396827,-1.0,0.7704005825396827,0.77
2423,36592.0,1.0,LMST01020019_11-12_0_0_chain,726.61377,726.618321,21.878,22.68,0.9503779920634918,296.9816,297.7779532,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,564.47748,358.27404","192.17467,369.35156,564.47748,358.27404","564.47748,358.27404",1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9900755984126984,0.9900755984126984,0.9900755984126984,0.7232755984126984,0.923
2429,36592.0,1.0,LMST01020019_14-15_0_0_chain,726.61377,726.618321,21.878,22.68,0.9517188253968261,296.9816,298.2024603,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,524.44618,358.27404","369.35156,524.44618,358.27404",358.27404,1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9903437650793653,0.9903437650793653,0.9903437650793653,0.7235437650793652,0.924
2435,36592.0,1.0,LMST01020019_17-18_0_0_chain,726.61377,726.618321,21.878,22.78,0.9014859285714285,296.9816,297.8978999,1.0,994963.2031,924523.8072,"369.35156,358.27404","369.35156,358.27404","369.35156,358.27404",358.27404,1.0,1.0,1.0,0.333,225146.8,171142.2,382720.5,102383.0,0.9802971857142858,0.9802971857142858,0.9802971857142858,0.7134971857142858,0.914
