Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,1.9107876887404145,0.9782193662726064,1.4509507959533419,0.003922891500210293,0.0072293079920776005,{'regressor__alpha': 0.001},9.464087871059828
1,5.006872241758883,0.9659898901883007,4.014496621728644,0.02260216247739371,0.01826138683316929,{'regressor__alpha': 0.001},5.31194780202265
2,4.354968624563441,-0.6448208326770726,3.7397704329970622,0.015470986869233386,0.017317580036438716,{'regressor__alpha': 0.1},7.086294880455315
3,12.060876593721725,0.7469614683659505,10.446962842758941,0.05480301858244823,0.05581493314269698,{'regressor__alpha': 0.001},4.942468451595468
4,6.457100501419681,0.4581053216526675,5.794176914720945,0.03178848677856567,0.025896640324956494,{'regressor__alpha': 0.001},6.6148916902267985
5,13.466175555909407,0.6926699545334631,10.962092465108688,0.06337479597250484,0.0590567784169975,{'regressor__alpha': 0.001},4.371055486956073
6,3.0309955823209527,0.9785173606946815,2.870448412884201,0.011482674680660492,0.01364210307555474,{'regressor__alpha': 0.01},11.22496950165637
7,6.287217736701925,0.7713909230053992,6.054655480981741,0.030088319656588754,0.026516306037703618,{'regressor__alpha': 0.001},5.325249146376473
8,3.9853068676587164,0.9819828443976696,3.5166451607622853,0.012873084833886377,0.018528713915839715,{'regressor__alpha': 0.001},6.468532586463672
9,4.008405674592514,0.9768572386485124,3.993755697908379,0.020592194870842687,0.020524490717435184,{'regressor__alpha': 0.001},9.727740350263872
10,11.553241832687174,0.8865288978304051,10.205605807512361,0.05736774162973361,0.04412694432967342,{'regressor__alpha': 0.001},5.315828026219927
11,5.172550881264293,0.9283414282266569,4.46699831358266,0.02243392220258333,0.02056156241069283,{'regressor__alpha': 0.001},5.454079142699877
12,5.292205001818622,0.9758121063988889,3.804856057994433,0.008141405550025203,0.021190887138029593,{'regressor__alpha': 0.001},10.069595022601598
13,5.220527414058596,0.5735381080101772,4.205858291328364,0.01229227863516247,0.019304178708211942,{'regressor__alpha': 0.001},6.5111223106487826
14,10.693734304627771,-0.1432650795070285,9.013976548504104,0.053675422503686655,0.03771897419538132,{'regressor__alpha': 0.001},4.904784953738762
15,4.775341158362353,0.8842337620011446,4.0119400436253345,0.012993052486763057,0.018021340346743336,{'regressor__alpha': 1},7.938245691193993
16,4.722064449940418,0.9711780425430501,3.6661869108920464,0.010691126398313686,0.017020043742823884,{'regressor__alpha': 0.001},8.172941265665253
17,3.2090442328020212,0.9468323517366443,2.6056590862082296,0.013854785425800875,0.012237733338264568,{'regressor__alpha': 0.001},5.493331065300266
18,4.076980180672082,0.9493638610744918,3.6316088536342477,0.01687619421529833,0.016670544169795163,{'regressor__alpha': 0.001},7.640459003622037
19,9.803285967984113,-1.5667693699096228,9.239829137645122,0.031804594795617924,0.038741153273269886,{'regressor__alpha': 1},5.43190718852377
20,3.3808367616402286,0.8913604687526331,2.2944846034372404,0.003868731495838981,0.010911078805501845,{'regressor__alpha': 1},11.26418580281495
21,6.589585883573209,0.8295063601967989,5.6195733828829475,0.021267567108654885,0.03136920693709457,{'regressor__alpha': 1},10.106742305768664
