params,mean_score
"{'regressor__C': 465.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 465.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 464.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 463.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",-11.193556061565639
"{'regressor__C': 466.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195722060321964
"{'regressor__C': 466.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195740894876142
"{'regressor__C': 466.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195756028319476
"{'regressor__C': 466.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195772813901577
"{'regressor__C': 466.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195792596863162
"{'regressor__C': 466.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195810361908329
"{'regressor__C': 466.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195828078648626
"{'regressor__C': 466.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195843487114937
"{'regressor__C': 466.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195862801245958
"{'regressor__C': 466.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195878729721974
"{'regressor__C': 465.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195897832844794
"{'regressor__C': 465.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195914336729905
"{'regressor__C': 465.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195931109203983
"{'regressor__C': 465.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195948294396636
"{'regressor__C': 465.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195965951681133
"{'regressor__C': 465.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.195984336169454
"{'regressor__C': 465.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196002861639668
"{'regressor__C': 465.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196022692823833
"{'regressor__C': 465.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196038475263373
"{'regressor__C': 465.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196054689360501
"{'regressor__C': 464.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196072353613049
"{'regressor__C': 464.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.19609168798467
"{'regressor__C': 464.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196107931083224
"{'regressor__C': 464.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196123826492201
"{'regressor__C': 464.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196142185711237
"{'regressor__C': 464.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196160653634127
"{'regressor__C': 464.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196177867406226
"{'regressor__C': 464.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196196032451413
"{'regressor__C': 464.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.19621280953303
"{'regressor__C': 464.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196231036638022
"{'regressor__C': 463.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196249146634369
"{'regressor__C': 463.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196265393553585
"{'regressor__C': 463.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196283689080566
"{'regressor__C': 463.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196301482449227
"{'regressor__C': 463.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196319740111832
"{'regressor__C': 463.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196336356798628
"{'regressor__C': 463.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196352833920262
"{'regressor__C': 463.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.19637200163086
"{'regressor__C': 463.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196389385732882
"{'regressor__C': 463.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",-11.196406288616862
"{'regressor__C': 465.6, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.3, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.6, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.3, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.2, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.7, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.1, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.8, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.5, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.4, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.0, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.9, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.9, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.9, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.0, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.4, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.8, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.1, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.5, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.7, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.2, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.6, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.3, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.8, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.0, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.7, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.2, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.8, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.0, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.1, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.6, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.3, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.9, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.5, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.4, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 466.7, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.2, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 464.4, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.5, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 465.1, 'regressor__gamma': 0.0008, 'regressor__kernel': 'rbf'}",-11.197537229450193
"{'regressor__C': 463.0, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.5, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.3, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.2, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.4, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.8, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.4, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.6, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.1, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.7, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.5, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.3, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.9, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.9, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.6, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.2, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.0, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.8, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.1, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.7, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.2, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.6, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.3, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.5, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.4, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.4, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.5, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.3, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.6, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.2, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.7, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.1, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.8, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 464.0, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 465.9, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.0, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.8, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.1, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 463.7, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
"{'regressor__C': 466.9, 'regressor__gamma': 0.00088, 'regressor__kernel': 'rbf'}",-11.202647411339742
