Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,9.541771068733842,0.4568702050194041,8.232425438064675,0.05486272806240983,0.04186744584610247,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",12.242873118011335
1,12.586713691641117,0.7850686723085112,12.20551196659352,0.056759075090231335,0.06400034316566451,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",10.547450861808308
2,6.825945285201785,-3.040863149268616,5.146118973774217,0.01847806595421174,0.023535187294385845,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.371706587739315
3,14.55180098430254,0.6316485326977883,12.630038314263922,0.04555689534051261,0.06833739496255598,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.661561267031216
4,6.566220061675577,0.4396354391864278,6.216817905941515,0.029519095916648593,0.027792603198280686,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",13.024027388821185
5,19.355917029616407,0.3650434905398061,18.464803446538195,0.0720247134088935,0.09671412984088208,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.716228148088938
6,16.15102928677627,0.39001741062105844,15.222018746305272,0.06023234471519036,0.06885152447931976,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",12.307531835382663
7,11.078105485497993,0.2902466342968213,8.502195907962468,0.028860708321443312,0.03550791855353392,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.499813290486543
8,16.122789923490995,0.7051215163500277,11.045249777109868,0.015182214468627104,0.06294783398739488,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",10.099673829934302
9,16.69681454964993,0.598450501918981,11.795419457497767,0.01737981540316748,0.0674006215562549,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",13.282631982825606
10,18.93689517504338,0.6951437554340202,18.22961002517359,0.07893366873792151,0.08374773967916767,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.618313444074573
11,14.154738748315937,0.4633856017842132,13.60376172825273,0.06486789614466068,0.06764878834560074,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",12.719454407025644
12,16.408000587784574,0.767492986623829,13.593834965760303,0.07385108283549315,0.06931377003169135,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.327954702637754
13,7.39413591031287,0.14448756595445356,5.969537370802044,0.01919930177908346,0.02713285206337143,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",13.647057201198503
14,23.097431173347825,-4.333539585324424,20.053324950805898,0.07933127890059215,0.08402873253534411,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",6.097920058834094
15,3.5285277845776384,0.9367937250494378,2.1175081900772077,0.0006585124905999778,0.009270187773664203,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",11.810429684089431
16,31.797292621966633,-0.30689272170533166,26.881290295861714,0.12667213359810262,0.1509672587876623,"{'regressor__C': 100, 'regressor__gamma': 0.01, 'regressor__kernel': 'rbf'}",8.744406801858236
17,2.6972695608169155,0.9624383426374098,2.303495951559512,0.011156929711070017,0.010108979915042443,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",11.325926192291671
18,10.641674452508765,0.6550125312138283,8.615757529749592,0.026446147334572862,0.037233733321072306,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.808448223076253
19,14.89553956481599,-4.925922725265294,14.649274742254997,0.05753203598791842,0.06168825223790849,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",8.671762854403674
20,6.14969802632312,0.6405429047110958,4.702697047869179,0.014543602723398528,0.024286145833375104,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",13.349356230902938
21,25.51597449794085,-1.556326111053274,22.71785206340502,0.09291586804472568,0.1257160764624871,"{'regressor__C': 100, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",9.928967057385375
22,7.609497127136769,0.9078689697155476,5.279188823454395,0.007930883240524517,0.030221424865412194,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",11.36804214433258
23,12.805447875364774,-6.058615238541042,10.949917533840031,0.06683022721625141,0.04874530292495555,"{'regressor__C': 500, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",11.807918070940726
24,2.8983357348337853,0.9484232201491379,2.520523686701599,0.012100574912293665,0.011534706591731623,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",12.987570365783643
25,7.995183150570372,-1.0953421811989341,7.056063822649047,0.019682438997073504,0.03053965497404941,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",12.583014701623634
26,22.39694092872588,0.30833161466977244,19.04162176780008,0.11270551111549387,0.10710783742772494,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",7.909071366871113
27,8.600483876444665,0.8404249560853626,6.442597091580183,0.017565584906910313,0.036277904765062784,"{'regressor__C': 300, 'regressor__gamma': 0.001, 'regressor__kernel': 'rbf'}",10.763420684608468
