,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
4,20981.0,1.0,LMST01010001_14-15_0_0_ring,416.38788,416.388669,10.343,10.32,0.93331111497539,215.7628,217.1,0.589,129425708.0,34557576.87,"385.346469,367.335909","385.346469,367.335909","385.346469,367.335909","385.346469,367.335909",0.562,0.438,0.357,0.692,24348590.0,21844860.0,34057520.0,37944430.0,0.7611555574876949,0.7611555574876949,0.7611555574876949,0.7611555574876949,0.761
6,20979.0,1.0,LMST01010089_12-13_0_0_ring,416.38788,416.388669,10.078,10.02,0.8667484833712237,217.0133,219.4,0.275,384130.9883,142675.7786,-1,-1,367.335909,367.335909,0.0,0.0,0.333,0.333,,,82290.55,89889.81,0.0,0.0,0.5708742416856118,0.5708742416856118,0.571
11,40006.0,1.0,LMST01020005_23-24_0_0_ring,654.62061,654.618321,21.1,21.8,0.1972477064220184,281.718,285.6,0.094,318828.6367,135664.9521,398.37811,"398.37811,367.33591","398.37811,367.33591","398.37811,367.33591",0.667,1.0,0.8,1.0,47890.63,39017.02,73306.88,76895.8,0.14562385321100918,0.14562385321100918,0.14562385321100918,0.14562385321100918,0.146
13,41719.0,0.5,LMST01020008_5-6_0_0_chain,678.61511,678.618321,20.423,21.22,0.06600002119797299,288.7552,291.4,0.395,4666808.5,1797925.512,"369.35156,310.27404",-1,"369.35156,594.52443,310.27404",-1,0.4,0.0,0.727,0.0,1083510.0,,1898027.0,,0.2305000105989865,0.0,0.2305000105989865,0.0,0.231
8,23610.0,1.0,LMST01040129_13-14_0_0_ring,444.42123,444.419967,10.989,11.16,0.6123617383454489,224.4203,226.2,0.475,2633385.563,874395.8795,395.367207,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.429,0.286,0.571,0.222,419964.3,381115.6,694780.9,784769.0,0.5436808691727244,0.5436808691727244,0.5436808691727244,0.5436808691727244,0.544
