params,mean_score
"{'regressor__C': 250, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-7.832789993087554
"{'regressor__C': 290, 'regressor__gamma': 0.0011, 'regressor__kernel': 'rbf'}",-7.832789993087554
"{'regressor__C': 330, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 335, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 340, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 260, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 325, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 320, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 315, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 310, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 305, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 300, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 295, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 290, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 250, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 285, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 280, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 275, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 255, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 270, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 265, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
"{'regressor__C': 345, 'regressor__gamma': 0.0014, 'regressor__kernel': 'rbf'}",-9.048446592507416
