Trial,rmse,r2,mae,percent_madae,percent_mae,best_parameter,best_train_score
0,11.258174470466562,0.7405167733880387,5.691144116380018,0.01641538952557965,0.025117670555838766,{'regressor__alpha': 1},5.198915363756307
1,8.059276331259914,0.6151764133669273,4.946950739494174,0.01432516945292445,0.022349940745079296,{'regressor__alpha': 1},5.860258427662098
2,4.449561456423486,0.9606930791362421,3.2632670985950445,0.014963059000551079,0.014246799657334074,{'regressor__alpha': 1},6.637756885047898
3,4.952636669702803,0.9217965578532042,3.410079044362282,0.009487333438795181,0.01563096591844972,{'regressor__alpha': 1},7.085955938070798
4,16.327165013761228,0.3275531486704172,7.39475247424179,0.016312919381142068,0.03276332967106956,{'regressor__alpha': 0.1},4.924007957775789
5,5.909475220619553,0.8990878061564491,3.936478236331296,0.012489247228472302,0.016887377026941153,{'regressor__alpha': 0.1},6.273055754122994
6,5.712422822690035,0.9138299428244544,4.45897125025,0.01718295944144948,0.01928018620504909,{'regressor__alpha': 0.1},5.8970221727594
7,4.696266345425171,0.875339559891311,3.711089539907484,0.013418400371434235,0.016848849759939756,{'regressor__alpha': 0.1},6.609434353818384
8,4.7774252031289866,0.8731670703406849,3.7376037225178806,0.013952118016767247,0.017137515151751336,{'regressor__alpha': 1},6.757587199290019
9,4.935633829633104,0.9291184425211693,3.4515756759166076,0.010775687994201219,0.015686821996420474,{'regressor__alpha': 1},6.724328437719679
10,1778.7056755160474,-4864.963310758573,329.7453557323855,0.020919238195451228,1.124789986928458,{'regressor__alpha': 0.01},6.055893186306321
11,4.655399576228663,0.9325404546038888,3.586778506256592,0.01364156319701875,0.01599578684599934,{'regressor__alpha': 1},6.854550921984658
12,5.559563543812891,0.9385925121770843,4.0022217454384075,0.01644407026369674,0.017104136043950897,{'regressor__alpha': 1},6.216833349921845
13,5.850930026768396,0.9351748830182515,4.579132070314021,0.01719076317914737,0.020796111696200905,{'regressor__alpha': 1},6.723630408312897
14,10.122892816456242,0.8086949478609922,7.583815076939827,0.02633208498311202,0.033695708314780394,{'regressor__alpha': 0.01},6.85095918949514
15,5.828206176941751,0.8736472052417777,4.625128945006973,0.01970775190593643,0.02125212198879374,{'regressor__alpha': 1},6.545411284709637
16,5.111372975245142,0.8686697458669568,3.7241122836761935,0.012034315907009657,0.016390840868941037,{'regressor__alpha': 0.1},6.4451187496821145
17,11.999319181324061,0.4613958389797157,5.353070445033093,0.013562484909273205,0.02390656683904355,{'regressor__alpha': 0.1},5.4736600889754286
18,5.340015917065692,0.9239266683479366,4.233906213000323,0.016080793963301025,0.019029486403225347,{'regressor__alpha': 0.01},7.513995783217203
19,6.045736521154256,0.9177366120140988,4.029366126156512,0.013001226824057518,0.01756328091546335,{'regressor__alpha': 1},6.835785434784934
20,4.698513933400627,0.956259087682626,3.7471826749440833,0.016099263302568573,0.017133756583081822,{'regressor__alpha': 1},7.036075654747259
21,5.328315951923411,0.9324358487018267,3.8417125230036295,0.014197825254015268,0.017647868674896282,{'regressor__alpha': 1},5.672588807296739
22,5.015979651552985,0.8931352954190279,3.472085785757806,0.010180060870965447,0.015920288138212065,{'regressor__alpha': 0.1},6.03594479843544
23,5.647507648383155,0.871856424518027,4.074034696490775,0.014279796792799268,0.018544496073400116,{'regressor__alpha': 0.01},7.267819541030635
24,8.466071769166925,0.7984181528959008,5.796860275437938,0.01919186408629308,0.026864141903898416,{'regressor__alpha': 1},5.4765848176610765
25,5.735647757758372,0.8661981429268888,4.286967936920705,0.014820586577405979,0.01943554734614327,{'regressor__alpha': 1},5.813534015390114
26,5.494912124088167,0.9152203067050029,4.390388570132573,0.016179067958910876,0.020175376701716378,{'regressor__alpha': 1},6.818917219435842
27,9.292059778677748,0.8232388201755129,6.3361629907904256,0.021351762975188295,0.028407806902983113,{'regressor__alpha': 1},5.039372221661528
28,7.062644266525936,0.9168132982452628,5.095888706379826,0.015121284871704353,0.02247852517978505,{'regressor__alpha': 1},5.0798560135256245
29,3.9144304277516246,0.9509022644103848,3.0416699514143004,0.013015419815377287,0.013988897203850116,{'regressor__alpha': 1},6.681323417497521
30,6.160012889592254,0.895375270454611,4.019761797741031,0.012916211422083972,0.01742490695635322,{'regressor__alpha': 0.1},5.3374080858486135
31,9.277245534969616,0.7578843149530771,5.1179193321017395,0.01380448141355466,0.023105913217404978,{'regressor__alpha': 1},5.680092762082796
32,6.384556317323827,0.9098859493684622,4.689015751655934,0.015375393144270184,0.020459661173093925,{'regressor__alpha': 1},7.432203193208302
33,5.6144919905647575,0.9328048003882787,3.917510003207814,0.014442116580313108,0.017407762491116925,{'regressor__alpha': 1},7.50610541759062
34,8.615855468496608,0.8289218571033934,5.172377489209519,0.010719238178580386,0.021413357533316073,{'regressor__alpha': 0.1},4.833218035589061
35,10.504230268528264,0.6496824123041232,6.315176471287422,0.020677164338271214,0.02835405843814266,{'regressor__alpha': 1},5.133669927057736
36,5.73429759019976,0.9098827834043821,4.103175432783611,0.011777629237200885,0.018645078419601207,{'regressor__alpha': 0.01},6.176020873507192
37,6.323922117757743,0.8174468466720421,4.9633234183156985,0.0165008331316042,0.02338104445214944,{'regressor__alpha': 1},6.660259906194878
38,6.0871688332203595,0.8816595481565053,4.491994646489105,0.016270768656302254,0.01935435006302628,{'regressor__alpha': 1},6.101323428272911
39,12.794705499167211,0.5540363547632661,6.750991952321997,0.01936406798952004,0.029389789949203604,{'regressor__alpha': 1},5.200077196648868
40,5.516176682025417,0.8475206575914345,4.321352377133872,0.017847834778992523,0.01880492626004667,{'regressor__alpha': 1},6.705244708330743
41,6.045365339187903,0.8437593051640748,5.0836269781099075,0.020168915334202526,0.022771245257274017,{'regressor__alpha': 1},6.56740451425415
42,9.112288576969068,0.50053156009636,4.9604082680300365,0.014425457917602684,0.022257432219379137,{'regressor__alpha': 1},5.62447165389237
43,5.7651845534033335,0.8591554572574523,4.271140038334172,0.012222671674913482,0.01907877216595707,{'regressor__alpha': 0.1},4.888148429430537
44,6.568529309820463,0.8944854467185877,4.95869099979755,0.020095004169173605,0.021845201195163175,{'regressor__alpha': 1},5.334523510584158
45,8.854192976385416,0.490918223413072,4.959736211077254,0.016915091560865604,0.022933084680279377,{'regressor__alpha': 1},5.728066432452121
46,4166.468119212457,-34186.72519157693,768.2201457181652,0.01938244611860732,2.6151252643845453,{'regressor__alpha': 0.001},7.559831653526618
47,6.430918235819822,0.8768102645777778,4.588520449472434,0.013345751391770803,0.02079577306114362,{'regressor__alpha': 0.1},5.776337222321085
48,6.3955190849333405,0.8701187436933735,3.9693828369243223,0.011120652827329524,0.018306540451819096,{'regressor__alpha': 0.1},6.025926827363414
49,11.103906050607536,0.5037240579893243,5.317830440382201,0.013597469781741534,0.02405531476969941,{'regressor__alpha': 1},5.46804386585943
50,12.480693312390782,0.488999192986902,6.103997753498387,0.016396366982368966,0.027415969480619622,{'regressor__alpha': 1},4.891984614045564
51,8.365222566612543,0.6931521066957305,5.0473133750868,0.015025563069949541,0.022623774156628605,{'regressor__alpha': 1},5.681860223820795
52,6.666964157911016,0.9021952723224378,4.876134318696653,0.015470599144634799,0.02071071080309825,{'regressor__alpha': 1},5.875113979691901
53,6.4296582147452614,0.8827192605935505,4.413479258315176,0.015284479806193223,0.01889715142267355,{'regressor__alpha': 1},7.9532841588176595
54,9.00318044238478,0.7403491321331118,4.98357318396259,0.015209274592094868,0.022857110052126834,{'regressor__alpha': 1},5.214141268433062
55,5.451002440838362,0.8888731969556074,4.389046056361244,0.017439494147133843,0.019295117679510598,{'regressor__alpha': 1},5.838390027824397
56,3.9475377215430325,0.9451143941824705,3.002970092254808,0.00996008887413645,0.014154616936033435,{'regressor__alpha': 1},7.243878122206992
57,4.857789756501515,0.9297554321805863,4.102362707502904,0.018894823615679214,0.018609415166666917,{'regressor__alpha': 1},7.224170067711245
58,8.728765352939087,0.7621331081744354,5.629247794252016,0.019935851524670395,0.02566880184852411,{'regressor__alpha': 1},5.577349635706965
59,6.765400870169414,0.8565008736842845,4.992008862902745,0.017813572518359702,0.02212061121205621,{'regressor__alpha': 1},6.405915504030292
60,6.741368339243339,0.7771766591888403,4.614250913693569,0.012221667146149282,0.01974091339555745,{'regressor__alpha': 0.1},5.688256375607733
61,5.746157964569035,0.8704493224836702,4.576452362810762,0.018891045920413185,0.02040301387479694,{'regressor__alpha': 1},6.710650874105076
62,5.655204773376708,0.895693640110265,4.392468093631136,0.014397608856984347,0.01957561707408349,{'regressor__alpha': 1},5.643042421849204
63,7.285392326541422,0.896571621946798,4.929849832930656,0.016693918757745216,0.02197884230838152,{'regressor__alpha': 1},6.204397032723907
64,6.249634685279119,0.9207129071594129,4.431416801776539,0.015980296797730532,0.01937795997586682,{'regressor__alpha': 1},6.248695551553
65,6.143502069085376,0.9004757436598424,4.694650730418421,0.01860570900461516,0.020714691293411507,{'regressor__alpha': 1},5.645321791657636
66,6.113491752081116,0.8722079345371339,4.158469402116418,0.012378570201978512,0.01793342877129524,{'regressor__alpha': 1},6.0323419905647295
67,9.805615171929102,0.6822649986623888,4.8231937438418,0.012805772826729699,0.022022779420395187,{'regressor__alpha': 0.1},5.378077211867158
68,5.605665503639996,0.9276933383520327,4.1135036112641385,0.015350889322962472,0.018482307847765788,{'regressor__alpha': 1},6.992976879792704
69,7.349341093415766,0.8231804563988038,4.9819176879281315,0.014887521554428285,0.023164964662871667,{'regressor__alpha': 0.1},5.012368332224931
70,6.395989292422599,0.8368952139328719,5.22223885567349,0.019123248146262414,0.023120436484018386,{'regressor__alpha': 1},5.328594069575219
71,4.7410960241676845,0.9186627033600424,3.654968681501369,0.014118100899797129,0.016707659147575167,{'regressor__alpha': 1},6.574906497758765
72,23.509959857415566,-1.1173514107120002,8.904491961067409,0.013468085323120441,0.03844614440909282,{'regressor__alpha': 0.1},4.754633539744577
73,5.999669936257667,0.8403682711480214,4.636215829582617,0.012986985349760668,0.020418130186588772,{'regressor__alpha': 0.01},6.100236202733354
74,11.965558482998567,0.4334233882381523,6.775333868838888,0.020868407457673228,0.03031637304162438,{'regressor__alpha': 0.1},4.86724386444007
75,6.639697479379968,0.9091732792210532,3.805634635852315,0.010122129427282703,0.01618758304031719,{'regressor__alpha': 0.1},6.075793417276713
76,5.161991507704987,0.9450247711669145,4.0672043745767175,0.013358023989130167,0.018791352895195117,{'regressor__alpha': 0.1},7.149428061148548
77,4.397790245760895,0.9476228058481659,3.184472664464615,0.011266517529524673,0.014391873597650436,{'regressor__alpha': 1},7.097269196411555
78,4.517256598579009,0.915460542426125,3.2598345941439666,0.01142131682770244,0.01475912660560183,{'regressor__alpha': 1},7.33954375386319
79,4.925181662022375,0.927377559159215,3.56292311330365,0.01126744368844963,0.016117897703069713,{'regressor__alpha': 0.1},5.437646379590598
80,3.9009564211139285,0.9170553262549092,2.9337003974561564,0.011417914669015745,0.013208459927865325,{'regressor__alpha': 1},7.732198235703153
81,6.660446908805412,0.9268001279860947,4.964565860331409,0.016044704987874563,0.021416644850774068,{'regressor__alpha': 1},6.172381327584381
82,5.468731756763603,0.8290458030533181,4.1783567178929575,0.0141044457895474,0.01839345761230736,{'regressor__alpha': 1},7.1961998832307685
83,7.030808224674,0.7582710958806269,5.612469817032911,0.025249860460149362,0.024934768816740633,{'regressor__alpha': 1},6.1139913914564135
84,5.232533293094706,0.9066098003805654,4.006449154834891,0.014751996055707952,0.018403442300970425,{'regressor__alpha': 0.01},5.391312943362971
85,10.049126546413996,0.699023078214398,6.019976709223572,0.01819763627591705,0.026990921923176547,{'regressor__alpha': 1},5.138415862223739
86,4.850461141720661,0.9317115867171758,4.183520139794647,0.01741898866118663,0.019341830532442685,{'regressor__alpha': 1},8.232170757815695
87,5.793206937310478,0.7974394394570485,3.8749389779496086,0.012050891672705016,0.016480868865115614,{'regressor__alpha': 1},6.75873166251276
88,7.533316239692404,0.8760747930008037,5.497960262037076,0.017171056943760143,0.023423862171024785,{'regressor__alpha': 1},5.250630954269847
89,4.663715536370291,0.917935509491641,3.5952538927675923,0.012965900111814392,0.0166184680778995,{'regressor__alpha': 0.1},7.673704904611927
90,9.037606491004903,0.832659067193897,6.2469978986337535,0.020122260983221972,0.027656720370109363,{'regressor__alpha': 1},5.012343403737263
91,6.23432945629898,0.9288907859917511,4.762203245120941,0.01748204851881583,0.021086277439865648,{'regressor__alpha': 1},6.312832276099508
92,6.610464269596128,0.8719230914997588,4.586987203836284,0.01611441317799936,0.0201929304732087,{'regressor__alpha': 0.01},5.812335446312689
93,7.247679451565849,0.8117907248134756,5.330782183006466,0.015911194804318893,0.023803211971828598,{'regressor__alpha': 0.1},5.398683756926126
94,5.588877932959835,0.936418739142122,4.202574354493035,0.01529278158358775,0.018238185117805707,{'regressor__alpha': 1},6.656133895660152
95,5.907667206598255,0.9049636887102903,4.724012807798538,0.020671268243055957,0.02161400040218183,{'regressor__alpha': 0.1},6.039806482276907
96,4.518419670536185,0.9068240371079446,3.4494014829020463,0.011451535450939621,0.015432530222866418,{'regressor__alpha': 1},7.184862763821387
97,9.490192281827131,0.6249779000703194,5.790335331121821,0.017068481767064804,0.026065977471910265,{'regressor__alpha': 1},5.253824467392841
98,10.379781004958154,0.6426619709193392,5.508159881023685,0.012955327329003521,0.02515404835269197,{'regressor__alpha': 1},5.727484589335573
99,7.5515466077341635,0.9014163911840654,5.656027002144528,0.018321980100386662,0.02462786571519313,{'regressor__alpha': 1},5.417786935080476
