PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
34376,15.3045,15.32617,15.37501,-1.0,-1.0,-1.0,-1.0,839.7989,65474.88,254021.7,16.25362,
34377,15.3045,15.32617,15.37501,1.419633,1.44569,1.475781,294.2869,839.7989,141914.2,173743.9,2838.284,
34378,15.3045,15.32617,15.3968,-1.0,-1.0,-1.0,-1.0,839.8862,41039.5,201548.4,24.93719,
34379,15.3045,15.32617,15.3968,1.423752,1.444321,1.473049,294.0076,839.8862,104322.9,108175.1,2086.458,
34380,15.27196,15.32617,15.38584,-1.0,-1.0,-1.0,-1.0,1186.98,2113.875,3102.439,3.493419,
34381,15.27196,15.32617,15.38584,1.073504,1.082012,1.09193,219.2137,1186.98,1308.75,445.2318,26.175,
34382,15.27196,15.32617,15.38584,1.414139,1.422379,1.431984,288.1715,1186.98,953.25,314.063,19.065,
34383,15.27196,15.32617,15.38584,1.778658,1.786615,1.795891,361.9651,1186.98,1073.5,341.5515,21.47,
34384,15.25018,15.32617,15.39125,-1.0,-1.0,-1.0,-1.0,1253.409,2400.813,3504.919,4.680218,
34385,15.25018,15.32617,15.39125,1.155468,1.163912,1.173754,235.6624,1253.409,1529.5,516.3589,30.59,
34386,15.25018,15.32617,15.39125,1.260532,1.268892,1.278638,256.9182,1253.409,1161.75,388.352,23.235,
34387,15.27736,15.33159,15.35882,-1.0,-1.0,-1.0,-1.0,301.141,1706.0,2224.875,2.68413,
34388,15.27736,15.33159,15.35882,0.8600218,0.8687006,0.8788171,181.8676,301.141,1706.0,592.005,34.12,
34389,15.27736,15.33159,15.35882,1.093346,1.101838,1.111738,230.6764,301.141,2265.75,769.3754,45.315,
34390,15.30993,15.33159,15.35882,-1.0,-1.0,-1.0,-1.0,531.7065,4656.188,7892.08,12.84369,
34391,15.30993,15.33159,15.35882,0.8845937,0.8932528,0.9004635,183.5246,531.7065,968.75,335.4071,19.375,
34392,15.30993,15.33159,15.35882,0.9004635,0.9091098,0.9249436,186.7825,531.7065,3919.0,2055.518,78.38,
34393,15.30993,15.33159,15.35882,0.9680086,0.9766009,0.9880468,200.649,531.7065,3018.438,1182.19,60.36875,
34394,15.23393,15.33159,15.41834,-1.0,-1.0,-1.0,-1.0,536.7802,1250.0,1630.184,1.660547,
34395,15.23393,15.33159,15.41834,0.9047875,0.9134305,0.9235051,187.6258,536.7802,1250.0,431.9742,25.0,
34396,15.21758,15.33159,15.43463,-1.0,-1.0,-1.0,-1.0,583.879,1919.125,3142.782,2.937509,
34397,15.21758,15.33159,15.43463,1.118803,1.127276,1.137152,231.0876,583.879,1426.5,483.2403,28.53,
34398,15.21758,15.33159,15.43463,1.149836,1.158284,1.168131,237.4441,583.879,985.25,332.7946,19.705,
34399,15.28279,15.33159,15.3696,-1.0,-1.0,-1.0,-1.0,609.6279,1544.0,2013.603,2.839697,
34400,15.28279,15.33159,15.3696,1.345223,1.353517,1.363184,277.1978,609.6279,1544.0,512.0231,30.88,
34401,15.22302,15.33159,15.42376,-1.0,-1.0,-1.0,-1.0,609.9332,3158.0,4619.954,6.044015,
34402,15.22302,15.33159,15.42376,0.829591,0.8382943,0.8484392,171.6793,609.9332,2000.0,695.9796,40.0,
34403,15.22302,15.33159,15.42376,1.074922,1.083429,1.093346,221.882,609.9332,1544.0,525.1939,30.88,
34404,15.24477,15.33159,15.4021,-1.0,-1.0,-1.0,-1.0,768.0121,3428.5,5897.058,5.623138,
34405,15.24477,15.33159,15.4021,1.070666,1.086264,1.096177,221.4548,768.0121,2430.313,1538.287,48.60625,
34406,15.26647,15.33159,15.3968,-1.0,-1.0,-1.0,-1.0,1296.667,1970.5,2896.846,3.736808,
34407,15.26647,15.33159,15.3968,1.204627,1.213032,1.222828,245.5183,1296.667,837.5,281.4399,16.75,
34408,15.26647,15.33159,15.3968,1.242395,1.25077,1.260532,253.1565,1296.667,1220.5,408.6895,24.41,
34409,15.26647,15.33159,15.3968,1.28142,1.289764,1.29949,261.049,1296.667,1000.0,333.6239,20.0,
34410,15.27196,15.33159,15.40753,-1.0,-1.0,-1.0,-1.0,1336.084,2029.438,2952.383,4.000524,
34411,15.27196,15.33159,15.40753,1.221429,1.232616,1.242395,249.4044,1336.084,1794.125,759.7384,35.8825,
34412,15.26107,15.33705,15.46716,-1.0,-1.0,-1.0,-1.0,53.0576,1281.25,1672.203,2.087975,
34413,15.26107,15.33705,15.46716,1.155468,1.163912,1.173754,288.1041,53.0576,1281.25,432.5498,25.625,
34414,15.25564,15.33705,15.41834,-1.0,-1.0,-1.0,-1.0,113.4769,1156.25,1509.062,3.164068,
34415,15.25564,15.33705,15.41834,1.165318,1.173754,1.183587,262.4563,113.4769,1156.25,389.9911,23.125,
34416,15.31533,15.33705,15.39125,-1.0,-1.0,-1.0,-1.0,548.94,1390.75,1854.705,2.043589,
